Site Name,Site Address,Site City,Site State,Site Zip Code,County
Community Health Institute Mobile Health Care,907 Polk St,Mansfield,LA,71052-2520,De Soto
COUSHATTA HEALTH CENTER,2003 C C Bel Rd,Elton,LA,70532-5318,Allen
Tunica-Biloxi Health Department,171 Melancon Rd,Marksville,LA,71351-3065,Avoyelles
Jena Band Of Choctaw Indians Health Department,1018 Chata Yakni,Trout,LA,71371-3508,LaSalle
"Family Health Care Clinic, Inc., --Bogalusa",609 Superior Ave,Bogalusa,LA,70427-2630,Washington
David Raines Community Health Center,3021 W 70th St,Shreveport,LA,71108-4603,Caddo
David Raines Community Health Center - Mobile ...,mobile,Shreveport,LA,71107,Caddo
David Raines Community Health Center - Walnut ...,9360 Woolworth Rd Bldg,Shreveport,LA,71129-9362,Caddo
David Raines Community Health Center Administr...,3041 Dr Martin Luther King Dr,Shreveport,LA,71107-4705,Caddo
"DAVID RAINES COMMUNITY HEALTH CENTER, INC - Gi...",12763 Lay St,Gilliam,LA,71029,Caddo
"DAVID RAINES COMMUNITY HEALTH CENTER, INC. - H...",1953 Main St,Haynesville,LA,71038-4907,Claiborne
"David Raines Community Health Center, Inc. - M...",128 Homer Rd,Minden,LA,71055-2732,Webster
"DAVID RAINES COMMUNITY HEALTH CENTER, INC. - S...",1625 David Raines Rd,Shreveport,LA,71107-5899,Caddo
"David Raines Community Health Centers, Inc. - ...",1514 Doctors Dr,Bossier City,LA,71111-3379,Bossier
David Raines School Based Health Center -  JS ...,351 Hearne Ave,Shreveport,LA,71103-2019,Caddo
David Raines School Based Health Center - Atkins,7611 Saint Vincent Ave,Shreveport,LA,71106-4231,Caddo
David Raines School Based Health Center - Fair...,3222 Greenwood Rd,Shreveport,LA,71109-5235,Caddo
David Raines School Based Health Center - Linwood,401 W 70th St,Shreveport,LA,71106-3034,Caddo
David Raines School Based Health Center - OakPark,4331 Henry St,Shreveport,LA,71109-6820,Caddo
David Raines School Based Health Center - Wood...,7340 Wyngate Blvd,Shreveport,LA,71106-3920,Caddo
David Raines School Based Health Center- Keith...,12201 Mansfield Rd,Keithville,LA,71047-8534,Caddo
JeffCare East Jefferson,3616 S I 10 Service Rd W,Metairie,LA,70001-1874,Jefferson
JeffCare West Jefferson,5001 Westbank Expy,Marrero,LA,70072-2954,Jefferson
"Outpatient Medical Center, Inc. @ Leesville",908 S 10th St,Leesville,LA,71446-4614,Vernon
"Outpatient Medical Center, Inc. @ LP Vaughn SBHC",1500 Gold St,Natchitoches,LA,71457-4221,Natchitoches
"Outpatient Medical Center, Inc. @ Natchitoches",1640 Breazeale Springs St,Natchitoches,LA,71457-4278,Natchitoches
"Outpatient Medical Center, Inc. @ Tallulah",804 N Beech St,Tallulah,LA,71282-3809,Madison
Baptist Community Health Services- Lower 9th Ward,4960 Saint Claude Ave,New Orleans,LA,70117-4258,Orleans
Baptist Community Health Services- Sanchez Center,1616 Caffin Ave,New Orleans,LA,70117-2950,Orleans
Baptist Community Health Services- Upper 9th Ward,4209 Saint Claude Ave,New Orleans,LA,70117-5338,Orleans
BCHS School Based Service Site at Arise Academy,3819 Saint Claude Ave,New Orleans,LA,70117-5735,Orleans
Frederick Douglass High School,3820 Saint Claude Ave,New Orleans,LA,70117-5736,Orleans
DESOTO REGIONAL FAMILY MEDICINE - LOGANSPORT,808 Main St,Logansport,LA,71049,De Soto
DESOTO REGIONAL FAMILY MEDICINE - MANSFIELD,130 Jefferson St,Mansfield,LA,71052-2602,De Soto
COTTONPORT FAMILY CLINIC,1007 Sycamore St STE B,Cottonport,LA,71327-3403,Avoyelles
VILLE PLATTE FAMILY CARE,1013 W Lincoln Rd,Ville Platte,LA,70586-3045,Evangeline
BASILE RURAL HEALTH CLINIC,1431 Fuselier Ave,Basile,LA,70515-5583,Evangeline
Emmett Gilbert Elementary School,435 S Jamie Blvd,Westwego,LA,70094-2860,Jefferson
InclusivCare-Marrero,7001 Lapalco Blvd,Marrero,LA,70072-4503,Jefferson
JCHCC-Your Dental Mobile Home,4028 Highway 90 W,Avondale,LA,70094-2622,Jefferson
"JEFFERSON COMMUNITY HEALTH CARE CENTERS, INC.",4028 US-90,Westwego,LA,70094,Jefferson
"Jefferson Community Health Care Centers,Inc.-K...",2552 Williams Blvd,Kenner,LA,70062-5538,Jefferson
Jefferson Community Health Care Centers-Avondale,3932 US-90,Westwego,LA,70094,Jefferson
Jefferson Community Health Care Centers-Grand ...,3101 Highway 1,Grand Isle,LA,70358-9753,Jefferson
Jefferson Community Health Care Centers-RFK La...,5140 Church St,Lafitte,LA,70067-5256,Jefferson
Lincoln Elementary School for the Arts,1429 Ames Blvd,Marrero,LA,70072-2867,Jefferson
LW Higgins High School SBHC,7201 Lapalco Blvd,Marrero,LA,70072-4523,Jefferson
NORTH WEBSTER MEDICAL CLINIC,106 Tri State Dr,Sarepta,LA,71071-2826,Webster
HEALTHY STEPS PEDIATRICS,192 Stilley Rd,Pineville,LA,71360-5933,Rapides
S M C DOCTORS CLINIC,401 11th St NE,Springhill,LA,71075-4503,Webster
Teche Action Clinic @ Houma,1014 W Tunnel Blvd,Houma,LA,70360-4050,Terrebonne
Teche Action Clinic @ Pierre Part,3528 Highway 70 S,Pierre Part,LA,70339-4452,Assumption
Teche Action Clinic @ Thibodaux,1709 Ridgefield Rd,Thibodaux,LA,70301-4333,Lafourche
Teche Action Clinic @Acadian Elementary School,1020 Saadi St,Houma,LA,70363-6748,Terrebonne
TECHE ACTION CLINIC AT DULAC,189 Mozart Dr,Houma,LA,70363-7990,Terrebonne
ABBEVILLE GENERAL HOSPITAL CLINIC,2419 Alonzo St,Abbeville,LA,70510-4008,Vermilion
BASTROP OUTPATIENT RURAL HEALTH CLINIC,510 S Washington St,Bastrop,LA,71220-5033,Morehouse
"Baton Rouge Primary Care Collaborative, Inc. -...",2013 Central Rd STE B,Baton Rouge,LA,70807-3944,East Baton Rouge
"Baton Rouge Primary Care Collaborative, Inc. -...",7050 Plank Rd,Baton Rouge,LA,70811-6043,East Baton Rouge
BRPCC Mobile Unit,2013 Central Rd STE B,Baton Rouge,LA,70807-3944,East Baton Rouge
Crestworth Academy Healthy Students,10650 Avenue F,Baton Rouge,LA,70807-2501,East Baton Rouge
Dalton Elementary Healthy Students,3605 Ontario St,Baton Rouge,LA,70805-5840,East Baton Rouge
Kenilworth S&T School Healthy Students,7600 Boone Ave,Baton Rouge,LA,70808-6716,East Baton Rouge
Lanier Elementary Healthy Students,4705 Lanier Dr,Baton Rouge,LA,70812-4020,East Baton Rouge
BIENVILLE FAMILY CLINIC,1175 Pine St STE 100,Arcadia,LA,71001-3122,Bienville
Catahoula Parish Hospital Sevice District No 2...,710 Chisum St,Sicily Island,LA,71368,Catahoula
Ferriday Family Health Center,100 Serio Blvd,Ferriday,LA,71334-2013,Concordia
Island Medical &amp; Dental,307 Chisum St,Sicily Island,LA,71368-4807,Catahoula
Jonesville Medical Clinic,904 First St,Jonesville,LA,71343-2108,Catahoula
Outpatient Behavioral Services,1820 Ee Wallace Blvd N,Ferriday,LA,71334-2265,Concordia
WISNER MEDICAL CLINIC,126 Watson Rd,Wisner,LA,71378-4660,Franklin
Common Ground Health Clinic-Algiers,3737 General Degaulle Dr,New Orleans,LA,70114-8205,Orleans
Common Ground Health Clinic-Gretna,441 Wall Blvd,Gretna,LA,70056-7723,Jefferson
CROWVILLE HEALTH CENTER,5745 Highway 17,Winnsboro,LA,71295-5688,Franklin
Capitol City Family Health Center @ Donaldsonv...,904 Catalpa St,Donaldsonville,LA,70346-2946,Ascension
"CAPITOL CITY FAMILY HEALTH CENTER, INC.",3140 Florida St,Baton Rouge,LA,70806-3757,East Baton Rouge
Capitol City Family Health Center- Plaquemine ...,59340 River West Dr,Plaquemine,LA,70764-6553,Iberville
CareSouth @ GEO Prep Academy Greater Baton Rouge,4006 Platt Dr,Baton Rouge,LA,70814-4216,East Baton Rouge
CareSouth @ GEO Prep Academy Mid City,1900 Lobdell Blvd,Baton Rouge,LA,70806-1725,East Baton Rouge
CareSouth @ South Baton Rouge Charter Academy,9211 Parkway Dr,Baton Rouge,LA,70810-7020,East Baton Rouge
CareSouth at Iberville Charter Academy,24360 Enterprise Blvd,Plaquemine,LA,70764-6628,Iberville
CareSouth Behavioral Health - Baton Rouge,3180 Convention St,Baton Rouge,LA,70806-3711,East Baton Rouge
"CARESOUTH BEHAVIORAL HEALTH AT ZACHARY, LA",4852 Zachary Slaughter Hwy STE A,Zachary,LA,70791-3530,East Baton Rouge
CareSouth Pediatric and WIC Services,3324 Florida St,Baton Rouge,LA,70806-3761,East Baton Rouge
CareSouth Urology,7777 Hennessy Blvd,Baton Rouge,LA,70808-4300,East Baton Rouge
CareSouth-Shreveport,8730 Youree Dr STE A-B,Shreveport,LA,71115-2500,Caddo
CCFHC at Donaldsonville High School,100 Tiger Dr,Donaldsonville,LA,70346-9783,Ascension
Donaldsonville Primary School,38210 Highway 3089,Donaldsonville,LA,70346-8586,Ascension
Freeman Matthews Head Start Center,1383 Napoleon St,Baton Rouge,LA,70802-7051,East Baton Rouge
Friendship Capitol High School,1000 N 23rd St,Baton Rouge,LA,70802-3337,East Baton Rouge
Inspire Charter Academy,5454 N Foster Dr,Baton Rouge,LA,70805-3031,East Baton Rouge
New Horizon Head Start,1111 N 28th St,Baton Rouge,LA,70802-2504,East Baton Rouge
Temporary Site - CareSouth/Southern University...,Swan Ave,Baton Rouge,LA,70807,East Baton Rouge
CF-Louisiana State Penitentiary,17544 Tunica Trce,Angola,LA,70712-3029,West Feliciana
CF-Dixon,5568 LA-68,Jackson,LA,70748,East Feliciana
CF-Allen,3751 Lauderdale Woodyard Rd,Kinder,LA,70648-5908,Allen
CF-Raymond Laborde,1630 Prison Rd,Cottonport,LA,71327-4055,Avoyelles
Start Community Health Center - Duhe,235 Civic Center Blvd,Houma,LA,70360-5937,Terrebonne
Start Community Health Center - Galvez,2300 S Galvez St,New Orleans,LA,70125-3102,Orleans
Start Community Health Center - Magnolia,420 Magnolia St,Houma,LA,70360-6304,Terrebonne
Start Community Health Center - New Orleans,701 Loyola Ave STE 106,New Orleans,LA,70113-1912,Orleans
Start Community Health Center - One Stop,153 N 17th St,Baton Rouge,LA,70802-3800,East Baton Rouge
Start Community Health Center - School,106 School St,Houma,LA,70360-4374,Terrebonne
Start Community Health Center - Thibodaux,312 E Bayou Rd,Thibodaux,LA,70301-8036,Lafourche
Acadiana Cares,809 Martin Luther King Jr Dr,Lafayette,LA,70501-1884,Lafayette
Access Health Louisiana Kenner,2900 Indiana Ave,Kenner,LA,70065-4605,Jefferson
Access Health Louisiana Primary Care at the Py...,234 Loyola Ave FL 3,New Orleans,LA,70112-2026,Orleans
Avoyelles High SBHC,287 Main St,Moreauville,LA,71355-2500,Avoyelles
Avoyelles Public Charter SBHC,201 Longfellow Rd,Mansura,LA,71350-4292,Avoyelles
Belle Chasse Community Health Center,8200 Highway 23,Belle Chasse,LA,70037-2607,Plaquemines
Bogalusa High School-Based Health Center,100 M J Israel Dr,Bogalusa,LA,70427-3757,Washington
Bonnabel High School SBHC Mental Health Services,2801 Bruin Dr,Kenner,LA,70065-4707,Jefferson
Buckeye High SBHC,715 Highway 1207,Deville,LA,71328-8505,Rapides
Catherine Strehle Elementary School SBHC,178 Millie Dr,Avondale,LA,70094-2829,Jefferson
Chateau Estates Elementary School SBHC,4121 Medoc Dr,Kenner,LA,70065-1922,Jefferson
Douglass Community School SBHC,1400 Huey P Long Ave,Gretna,LA,70053-6436,Jefferson
East Jefferson High School SBHC,400 Phlox Ave,Metairie,LA,70001-4542,Jefferson
Fisher Middle High SBHC,2590 Barataria Blvd,Marrero,LA,70072-5304,Jefferson
Glenmora High SBHC,1518 7th Ave,Glenmora,LA,71433-4027,Rapides
Grant Jr and High SBHC,17763 Highway 167,Dry Prong,LA,71423-9205,Grant
Harry S. Truman School SBHC,5417 Ehret Rd,Marrero,LA,70072-5309,Jefferson
Haynes Academy SBHC,4301 Grace King Pl,Metairie,LA,70002-3125,Jefferson
Iberville Elementary School SBHC,58650 Iron Farm Rd,Plaquemine,LA,70764-3024,Iberville
Jena High SBHC,243 E High School Dr,Jena,LA,71342-4255,LaSalle
Jena Jr High SBHC,610 E Southern Ave,Jena,LA,71342-4507,LaSalle
John Ehret School Based Health Center,4300 Patriot St,Marrero,LA,70072-4305,Jefferson
Joshua Butler School Based Health Center,300 Fourth St,Westwego,LA,70094-4335,Jefferson
Kenner Community Health Center,819 W Esplanade Ave STE B,Kenner,LA,70065-6291,Jefferson
Kenner Community Health Center at Esplanade Mall,1401 W Esplanade Ave,Kenner,LA,70065-2845,Jefferson
Lakeview High SBHC,7305 Highway 9,Campti,LA,71411-4137,Natchitoches
Lessie Moore Elementary SBHC,207 Griffith St,Pineville,LA,71360-5267,Rapides
Marthaville Elementary SBHC,10800 Highway 120,Marthaville,LA,71450-3460,Natchitoches
MSA-West Academy,57955 Saint Louis Rd,Plaquemine,LA,70764-6624,Iberville
Natchitoches Central High SBHC,6513 LA-1 N,Natchitoches,LA,71457,Natchitoches
Northwood SBHC,8830 Highway 1 N,Lena,LA,71447-9681,Rapides
Oakdale School-Based Health Center,124 S 13th St BLDG 2,Oakdale,LA,71463-2935,Allen
Pineville Jr High SBHC,501 Edgewood Dr,Pineville,LA,71360-4524,Rapides
Plaquemine High School SBHC,59595 Belleview Rd,Plaquemine,LA,70764-6500,Iberville
Pollock Elementary SBHC,4001 Highway 8,Pollock,LA,71467-3580,Grant
Provencal Elementary SBHC,Cherry St,Provencal,LA,71468,Natchitoches
Riverdale School Based Health Center,240 Riverdale Dr,New Orleans,LA,70121-3507,Jefferson
South Broad Community Health,3300 S Broad St,New Orleans,LA,70125-2942,Orleans
Tangipahoa Community Health Center,42351 Phyllis Ann Dr,Hammond,LA,70403-1254,Tangipahoa
Tioga High SBHC,1207 Tioga Rd,Ball,LA,71405-3989,Rapides
Tioga Jr High SBHC,1150 Tioga Rd,Ball,LA,71405-3978,Rapides
Warren Easton High School SBHC,3036 Iberville St,New Orleans,LA,70119-5420,Orleans
Washington Community Health Center,2807 S Columbia St,Bogalusa,LA,70427-7915,Washington
West Jefferson School Based Health Center,2200 8th St,Harvey,LA,70058-4006,Jefferson
Woodworth Community Health Center,9372 Highway 165 S,Woodworth,LA,71485-9786,Rapides
Woodworth Community Health Center,9374 Highway 165 S,Woodworth,LA,71485-9786,Rapides
AVOYELLES PEDIATRICS,338 Moreau St,Marksville,LA,71351-2957,Avoyelles
ELIZABETH FAMILY CLINIC,4855 Highway 10 W STE C,Elizabeth,LA,70638-4029,Allen
FRANKLIN MEDICAL CENTER R H C - ST JOSEPH,448 Newton St,Saint Joseph,LA,71366,Tensas
FRANKLIN MEDICAL CENTER R H C - TENSAS,104 Verona St,Newellton,LA,71357-3502,Tensas
FRANKLIN MEDICAL CENTER R H C - WINNSBORO,2104 Loop Rd,Winnsboro,LA,71295-3341,Franklin
GO CARE Community Health Center,1801 N 7th St,West Monroe,LA,71291-4484,Ouachita
GO CARE Community Health Center Administration...,2916 Cypress St Ste 3,West Monroe,LA,71291-5333,Ouachita
HEALTH CARE FIRST MEDICAL CLINIC L L C,18015 Willow St,Grosse Tete,LA,70740-3334,Iberville
HEINEN MEDICAL VILLE PLATTE,825 W Lasalle St,Ville Platte,LA,70586-3129,Evangeline
KENTWOOD FAMILY CLINIC LLC,919 Avenue G,Kentwood,LA,70444-2636,Tangipahoa
MANSURA FAMILY CLINIC,6615 St Phillip St,Mansura,LA,71350,Avoyelles
MARKSVILLE FAMILY CLINIC,457 W Waddil St STE A,Marksville,LA,71351-2619,Avoyelles
Plaquemines Primary Care,27136 Highway 23 STE A,Port Sulphur,LA,70083-2602,Plaquemines
Plaquemines Primary Care Mobile Health Unit,27136 Highway 23,Port Sulphur,LA,70083-2602,Plaquemines
SIMMESPORT FAMILY CLINIC,417 N Martin Luther King Dr,Simmesport,LA,71369-2181,Avoyelles
ZWOLLE RURAL CLINIC,2026 Obrie St,Zwolle,LA,71486-3263,Sabine
FCC - Oakdale,1507 E Whatley Rd,Oakdale,LA,71463-2318,Allen
STRAWBERRY PATCH PEDIATRICS & FAMILY CLINIC,1054 SW Railroad Ave,Ponchatoula,LA,70454-1115,Tangipahoa
GILBERT HEALTH CENTER,7645 Gilbert St,Gilbert,LA,71336,Franklin
SOUTHSIDE FAMILY CLINIC L L C,304 N Hospital Dr,Abbeville,LA,70510-4041,Vermilion
FAMILY HEALTH CARE AND WELLNESS CENTER,2511 Highway 190 E,Hammond,LA,70401-8510,Tangipahoa
ST FRANCIS CYPRESS RURAL HEALTH CLINIC,5266 Commerce St,Saint Francisville,LA,70775-4409,West Feliciana
Life Coast Community Health Center Houma,605 Enterprise Dr STE C,Houma,LA,70360-5405,Terrebonne
Life Coast Community Health Center Thibodaux,1101 Audubon Ave STE S1,Thibodaux,LA,70301-4957,Lafourche
East Carroll Parish Hospital,336 N Hood St,Lake Providence,LA,71254-2140,East Carroll
Family Medical Clinic,326 N Hood St,Lake Providence,LA,71254-2140,East Carroll
BEAUREGARD INTERNAL MEDICINE CENTER,495 W 8th St,Deridder,LA,70634-5507,Beauregard
BEAUREGARD WOMEN'S HEALTH CENTER,206 W 5th St,Deridder,LA,70634-4856,Beauregard
"FAMILY HEALTHCARE OF LORANGER, LLC",54002 Highway 1062,Loranger,LA,70446-3538,Tangipahoa
BEAUREGARD FAMILY MEDICAL CENTER,501 S Pine St,Deridder,LA,70634-4939,Beauregard
COMMUNITY FAMILY MEDICAL CLINIC,"117 W Magnolia St, Ste 2",Bunkie,LA,71322-1706,Avoyelles
DELCAMBRE FAMILY CLINIC,506 W Highway 14,Delcambre,LA,70528-2308,Vermilion
WEST OAK FAMILY CLINIC,903 W Oak St,Amite,LA,70422-2754,Tangipahoa
