Site Name,Site Address,Site City,Site State,Site Zip Code,County
Sexton Community Health Center,815 N Fairview Ave RM 100,Lansing,MI,48912-3129,Ingham
Willow Community Health Center,102 McPherson Ave,Lansing,MI,48915-1760,Ingham
"The Wellness Plan, East Medical Center",46156 Woodward Ave,Pontiac,MI,48342-5033,Oakland
"The Wellness Plan, Gateway Medical Center",4909 E Outer Dr,Detroit,MI,48234-3446,Wayne
"The Wellness Plan, Northwest Medical Center",2888 W Grand Blvd,Detroit,MI,48202-2612,Wayne
TWP Mobile Van #1,21040 Greenfield Rd,Oak Park,MI,48237-3025,Oakland
OGEMAW CLINIC OF STERLING AHC,436 W Main St,Hale,MI,48739-9246,Iosco
STERLING AREA HEALTH CENTER,1827 Greenwood Rd,Prescott,MI,48756-8626,Ogemaw
Sterling Area Health Center - West Branch Clinic,725 E State St,Sterling,MI,48659-9548,Arenac
Sterling Area Health Center Walk In Clinic,621 Court St STE 102,West Branch,MI,48661-8768,Ogemaw
STERLING AREA HEALTH CTR DENTAL,1064 W Cedar St,Standish,MI,48658,Arenac
Advantage Health Centers - Alexandrine,4669 E 8 Mile Rd,Warren,MI,48091-2709,Macomb
Advantage health Centers-McNichols,101 E Alexandrine St,Detroit,MI,48201-2011,Wayne
Advantage Health Centers-Oakman,15400 W McNichols Rd,Detroit,MI,48235-3724,Wayne
Detroit Health Care for the Homeless dba Advan...,1355 Oakman Blvd,Detroit,MI,48238-2849,Wayne
FAMILY HEALTH CENTER BURDICK,505 E Alcott St,Kalamazoo,MI,49001-6144,Kalamazoo
FAMILY HEALTH CENTER MOBILE DENTAL,1308 N Burdick St,Kalamazoo,MI,49007-2503,Kalamazoo
FAMILY HEALTH CENTER MOBILE MEDICAL,117 W Paterson St,Kalamazoo,MI,49007-2557,Kalamazoo
FAMILY HEALTH CENTER SHERIDAN,117 W Paterson St,Kalamazoo,MI,49007-2557,Kalamazoo
"FAMILY HEALTH CENTER, INC.",2918 Portage St,Kalamazoo,MI,49001-3755,Kalamazoo
Great Lakes Bay Health Centers Arthur Hill,1821 Mckinley St RM 214,Bay City,MI,48708-6735,Bay
Great Lakes Bay Health Centers Bay City South,3115 Mackinaw St,Saginaw,MI,48602-3221,Saginaw
Great Lakes Bay Health Centers Bayside,690 S Trumbull St,Bay City,MI,48708-7692,Bay
Great Lakes Bay Health Centers Belding,3884 Monitor Rd,Bay City,MI,48706-9298,Bay
Great Lakes Bay Health Centers Bridgeport,318 S Bridge St STE B,Belding,MI,48809-1764,Ionia
Great Lakes Bay Health Centers Bridgeport Spau...,6297 Dixie Hwy,Bridgeport,MI,48722-9635,Saginaw
Great Lakes Bay Health Centers Davenport,4691 Bearcat Blvd FL 1,Bridgeport,MI,48722-9581,Saginaw
Great Lakes Bay Health Centers David R. Gamez,3023 Davenport Ave,Saginaw,MI,48602-3652,Saginaw
Great Lakes Bay Health Centers Imlay City,501 Lapeer Ave,Saginaw,MI,48607-1203,Saginaw
Great Lakes Bay Health Centers Integrated Care...,6800 Newark Rd STE 200,Imlay City,MI,48444-9656,Lapeer
Great Lakes Bay Health Centers Integrated Care...,500 Hancock St,Saginaw,MI,48602-4224,Saginaw
Great Lakes Bay Health Centers Integrated Care...,1555 Industrial Dr,Owosso,MI,48867-9775,Shiawassee
Great Lakes Bay Health Centers Janes Street,1375 R Dale Wertz Dr,Bad Axe,MI,48413-1365,Huron
Great Lakes Bay Health Centers Mobile Dental 1,1522 Janes Ave,Saginaw,MI,48601-1819,Saginaw
Great Lakes Bay Health Centers Mobile Dental 2,501 Lapeer Ave,Saginaw,MI,48607-1203,Saginaw
Great Lakes Bay Health Centers Mobile Dental 3,501 Lapeer Ave,Saginaw,MI,48607-1203,Saginaw
Great Lakes Bay Health Centers Mobile Dental 4,501 Lapeer Ave,Saginaw,MI,48607-1203,Saginaw
Great Lakes Bay Health Centers Mobile Medical,501 Lapeer Ave,Saginaw,MI,48607-1203,Saginaw
Great Lakes Bay Health Centers Mobile Medical 2,501 Lapeer Ave,Saginaw,MI,48607-1203,Saginaw
Great Lakes Bay Health Centers Mobile Medical 3,501 Lapeer Ave,Saginaw,MI,48607-1203,Saginaw
Great Lakes Bay Health Centers Old Town,501 Lapeer Ave,Saginaw,MI,48607-1203,Saginaw
Great Lakes Bay Health Centers Roosevelt S. Ru...,700 Court St,Saginaw,MI,48602-4251,Saginaw
Great Lakes Bay Health Centers Saginaw High,229 Gallagher St,Saginaw,MI,48601-3252,Saginaw
Great Lakes Bay Health Centers Shiawassee,3100 Webber St,Saginaw,MI,48601-4066,Saginaw
Great Lakes Bay Health Centers St. Vincent,200 N Caledonia Dr,Owosso,MI,48867-8844,Shiawassee
Great Lakes Bay Health Centers Thompson Middle...,925 N River Rd,Saginaw,MI,48609-6831,Saginaw
Great Lakes Bay Health Centers Thumb Area,3021 Court St FL 2,Saginaw,MI,48602-3620,Saginaw
Great Lakes Bay Health Centers TRI-CAP,876 N Van Dyke Rd,Bad Axe,MI,48413-9016,Huron
Great Lakes Bay Health Centers Warren Avenue,2300 Veterans Memorial Pkwy,Saginaw,MI,48601-1268,Saginaw
Great Lakes Bay Health Centers Wolverine Vassar,321 N Warren Ave,Saginaw,MI,48607-1500,Saginaw
Great Lakes Bay Health Centers Wolverine Vassa...,1015 Commerce Dr,Vassar,MI,48768-9589,Tuscola
Great Lakes Bay Health Centers Women's Care Ba...,955 Commerce Dr,Vassar,MI,48768-8954,Tuscola
Great Lakes Bay Health Centers Women's Care We...,3175 Professional Ct,Bay City,MI,48706-2823,Bay
CHEBOYGAN EAST ELEMENTARY SCHOOL,10500 County Road 489,Atlanta,MI,49709-8000,Montmorency
CHEBOYGAN HIGH SCHOOL,440 Garfield Ave,Cheboygan,MI,49721-2011,Cheboygan
CHEBOYGAN INTERMEDIATE SCHOOL,801 W Lincoln Ave,Cheboygan,MI,49721-1858,Cheboygan
CHEBOYGAN INVERNESS ACADEMY,905 W Lincoln Ave,Cheboygan,MI,49721-1858,Cheboygan
FAIRVIEW AREA SCHOOLS,7461 N Straits Hwy,Cheboygan,MI,49721-8558,Cheboygan
HALE AREA SCHOOLS,1879 E Miller Rd,Fairview,MI,48621-8705,Oscoda
HILLMAN ELEMENTARY SCHOOL,311 N Washington St RM tb1,Hale,MI,48739-8516,Iosco
HILLMAN HIGH SCHOOL,245 E 3rd St,Hillman,MI,49746-9213,Montmorency
INLAND LAKES ELEMENTARY SCHOOL,26042 M 32 S,Hillman,MI,49746-9788,Montmorency
INLAND LAKES SECONDARY SCHOOL,6800 W Wilson Rd,Indian River,MI,49749-9447,Cheboygan
JOHANNESBURG-LEWISTON AREA SCHOOLS,4363 S Straits Hwy,Indian River,MI,49749-9457,Cheboygan
LEWISTON ELEMENTARY SCHOOL,10854 M 32 E,Johannesburg,MI,49751-9622,Otsego
MACKINAW CITY PUBLIC SCHOOLS,4580 Montmorency St,Lewiston,MI,49756-7862,Montmorency
MIO AUSABLE SCHOOLS,609 W Central Ave RM tb1,Mackinaw City,MI,49701-9650,Emmet
ONAWAY AREA COMMUNITY SCHOOLS,1110 W 8th St,Mio,MI,48647-9140,Oscoda
POSEN CONSOLIDATED SCHOOLS,4549 M 33,Onaway,MI,49765-9623,Presque Isle
ROGERS CITY ELEMENTARY SCHOOL,10575 Michigan Ave,Posen,MI,49776-9125,Presque Isle
ROGERS CITY MIDDLE - HIGH SCHOOL,532 W Erie St,Rogers City,MI,49779-1635,Presque Isle
SURLINE ELEMENTARY / MIDDLE SCHOOL - Room 51,1033 W Huron Ave RM tb1,Rogers City,MI,49779-1428,Presque Isle
THUNDER BAY COMM HEALTH SERVICE - ATLANTA,147 State St,West Branch,MI,48661-1154,Ogemaw
THUNDER BAY COMMUNITY HEALTH SERVICE - FAIRVIEW,11899 M 32,Atlanta,MI,49709-9374,Montmorency
THUNDER BAY COMMUNITY HEALTH SERVICE - HILLMAN,1910 E Miller Rd,Fairview,MI,48621-8731,Oscoda
THUNDER BAY COMMUNITY HEALTH SERVICE - ONAWAY,15774 State St,Hillman,MI,49746,Montmorency
THUNDER BAY COMMUNITY HEALTH SERVICE - ROGERS ...,21258 M 68 Hwy,Onaway,MI,49765-9663,Presque Isle
Thunder Bay Pharmacy Hillman,205 S Bradley Hwy,Rogers City,MI,49779-2137,Presque Isle
VANDERBILT AREA SCHOOL,601 State St,Hillman,MI,49746-9511,Montmorency
WOLVERINE ELEMENTARY SCHOOL,947 Donovan St RM tb1,Vanderbilt,MI,49795-9772,Otsego
WOLVERINE MIDDLE/HIGH SCHOOL,5993 W Sholes St RM tb1,Wolverine,MI,49799-9549,Cheboygan
Family Medical Center - Airport School,130 Medical Center Dr,Carleton,MI,48117-9461,Monroe
Family Medical Center - Arborwood School,11330 Grafton Rd RM 112,Carleton,MI,48117-9392,Monroe
Family Medical Center - Bedford Jr High,1008 Riverview Ave RM 100,Monroe,MI,48162-3034,Monroe
Family Medical Center - Bedford Sr High,8405 Jackman Rd RM 15,Temperance,MI,48182-9159,Monroe
Family Medical Center - Carstens School,8285 Jackman Rd RM 815,Temperance,MI,48182-9165,Monroe
Family Medical Center - Custer Elementary School,13000 Essex Ave RM 211,Detroit,MI,48215-3243,Wayne
Family Medical Center - Duke Ellington,5003 W Albain Rd RM 195,Monroe,MI,48161-9558,Monroe
Family Medical Center - Dundee School,9860 Park Dr Lowr,Detroit,MI,48213-7102,Wayne
Family Medical Center - Durfee Innovations Soc...,420 Ypsilanti St RM 100B,Dundee,MI,48131-1152,Monroe
Family Medical Center - Durfee School,2740 Collingwood St Ste 100,Detroit,MI,48206-1473,Wayne
Family Medical Center - Eyler Elementary,2425 Tuxedo St RM 115,Detroit,MI,48206-1222,Wayne
Family Medical Center - Monroe Main,1335 Carleton Rockwood Rd RM D,Carleton,MI,48117-9276,Monroe
Family Medical Center - Monroe Middle School,901 N Macomb St,Monroe,MI,48162-3088,Monroe
Family Medical Center - Morenci,503 Washington St Rm 150,Monroe,MI,48161-1309,Monroe
Family Medical Center - Neidermeier Elementary...,788 Coomer St RM 17,Morenci,MI,49256-9501,Lenawee
Family Medical Center - Opportunity Center,8400 Newport South  RM Speech,Carleton,MI,48117,Monroe
Family Medical Center - Ritter Elementary,120 Eastchester St Lowr,Monroe,MI,48161-1922,Monroe
Family Medical Center - SMCSI,Carleton Rockwood Rd,Carleton,MI,48117,Monroe
Family Medical Center - Sterling Elementary,550 E Main St Ste 1001,Hudson,MI,49247-9535,Lenawee
Family Medical Center - Thurgood Marshall School,160 Fessner Rd RM 106,Carleton,MI,48117-9395,Monroe
Family Medical Center - Wagar Middle School,15531 Linwood St RM 102,Detroit,MI,48238-1465,Wayne
Family Medical Center - Waterloo Elementary,11270 Grafton Rd RM 215,Carleton,MI,48117-9392,Monroe
Family Medical Center of MI  - Madison Schools,1933 S Custer Rd Rm 101,Monroe,MI,48161-1828,Monroe
Family Medical Center of MI - Adrian,3498 Treat Hwy RM 35,Adrian,MI,49221-9763,Lenawee
Family Medical Center of MI - Madison Schools,1200 N Main St,Adrian,MI,49221-1759,Lenawee
Family Medical Center of MI - Southgate,3498 Treat Hwy,Adrian,MI,49221-9763,Lenawee
"FAMILY MEDICAL CENTER OF MI, INC",13101 Allen Rd,Southgate,MI,48195-2216,Wayne
Catherine&#39;s Health Center at Streams of Hope,781 36th St SE STE B,Grand Rapids,MI,49548-2319,Kent
Catherine&#39;s Health Center at Wyoming,280 60th St SE Ste 200,Grand Rapids,MI,49548-8504,Kent
Catherine's Health Center,950 36th St SW,Wyoming,MI,49509-3587,Kent
Catherines Health Center Townline,1211 Lafayette Ave NE,Grand Rapids,MI,49505-5092,Kent
Cross Roads Bible Church,100 60th St SE STE A,Grand Rapids,MI,49548-6804,Kent
