Site Name,Site Address,Site City,Site State,Site Zip Code,County
Sunnyside Health Center,9775 SE Sunnyside Rd STE 200,Clackamas,OR,97015-5721,Clackamas
Treatment Court Services,1011 Courthouse Rd,Oregon City,OR,97045-4289,Clackamas
Cascade AIDS Project,520 NW Davis St STE 215,Portland,OR,97209-3620,Multnomah
Prism Health,2236 SE Belmont St,Portland,OR,97214-2817,Multnomah
HARNEY COUNTY HEALTH DEPARTMENT,420 N Fairview Ave,Burns,OR,97720-1416,Harney
CMH ASTORIA PRIMARY CARE CLINIC,2158 Exchange St STE 107,Astoria,OR,97103-3307,Clatsop
Fortner Neighborhood Clinic,896 Fortner St,Ontario,OR,97914,Malheur
May Roberts Elementary,590 NW 8th St Rm 307,Ontario,OR,97914-1645,Malheur
Nyssa Dental Clinic,17 N 6th St,Nyssa,OR,97913-3477,Malheur
Ontario Medical and Dental Clinic Building,2327 SW 4th Ave,Ontario,OR,97914-1851,Malheur
Treasure Valley Pediatric Clinic - VFHC,1219 SW 4th Ave,Ontario,OR,97914-4500,Malheur
Treasure Valley Women and Family Medicine Clin...,1219 SW 4th Ave UNIT 2,Ontario,OR,97914-4500,Malheur
Vale Elementary School,403 E St W Rm Weiland& # 39S,Vale,OR,97918-1529,Malheur
Vale Middle School,505 Viking Dr Rm Counselor,Vale,OR,97918-1413,Malheur
Valley Family Health Care - Nyssa Medical Clinic,17 S 3rd St,Nyssa,OR,97913-3815,Malheur
Valley Family Health Care - Vale Medical Clinic,789 Washington St W,Vale,OR,97918-1147,Malheur
VALLEY FAMILY HLTH CARE-Outreach,7 SW 3rd St,Ontario,OR,97914-2742,Malheur
LEGACY CLINIC ST HELENS,475 S Columbia River Hwy STE 100,Saint Helens,OR,97051-2860,Columbia
"CENTENNIAL MEDICAL GROUP EAST, LLC",1937 W Harvard Ave,Roseburg,OR,97471-2720,Douglas
ADVENTIST HEALTH TILLAMOOK MEDICAL GROUP ESTACADA,200 SE Highway 224,Estacada,OR,97023-7022,Clackamas
CHI ST ANTHONY HOSPITAL FAMILY CLINIC,3001 St Anthony Way STE 120,Pendleton,OR,97801-3859,Umatilla
Yellowhawk Tribal Health Center,PO BOX 160,Pendleton,OR,97801-0160,Umatilla
Grand Ronde Health & Wellness Center,9615 Grand Ronde Rd,Grand Ronde,OR,97347-9712,Polk
Klamath Tribes Health & Wellness Center,330 S Chiloquin Blvd,Chiloquin,OR,97624-6747,Klamath
Coos Tribal Health Center - Dental,1245 Fulton Ave,Coos Bay,OR,97420-2895,Coos
"NARA of the Northwest, Inc. - Dental Clinic",12750 SE Stark St BLDG E,Portland,OR,97233-1539,Multnomah
Billi Odegaard Dental Clinic,33 NW Broadway STE 380,Portland,OR,97209-3580,Multnomah
Centennial High School Student Health Center,3505 SE 182nd Ave,Gresham,OR,97030-5028,Multnomah
Cleveland High School Student Health Center,3400 SE 26th Ave,Portland,OR,97202-2130,Multnomah
David Douglas High School Student Health Center,1034 SE 130th Ave,Portland,OR,97233-1616,Multnomah
East County Health Center,600 NE 8th St FL 3,Gresham,OR,97030-7317,Multnomah
Franklin High School Student Health Center,5405 SE Woodward St,Portland,OR,97206-2168,Multnomah
HIV Health Services Center,619 NW 6th Ave,Portland,OR,97209-3964,Multnomah
Jefferson High School Student Health Center,5210 N Kerby Ave,Portland,OR,97217-2656,Multnomah
La Clinica de Buena Salud,6736 NE Killingsworth St,Portland,OR,97218-3338,Multnomah
Leodis V. McDaniel High School Student Health ...,2735 NE 82nd Ave,Portland,OR,97220-5304,Multnomah
MCHD Mental Health and Addiction Services,421 SW Oak St,Portland,OR,97204-1817,Multnomah
Mid County Health Center,12710 SE Division St,Portland,OR,97236-3134,Multnomah
Multnomah Mobile Clinic,1620 SE 190th Ave,Portland,OR,97233-5910,Multnomah
North Portland Health Center,9000 N Lombard St,Portland,OR,97203-3006,Multnomah
Northeast Health Center,5329 NE M L King Blvd,Portland,OR,97211-3237,Multnomah
Parkrose High School Student Health Center,12003 NE Shaver St,Portland,OR,97220-1494,Multnomah
Reynolds High School Student Health Center,1698 SW Cherry Park Rd RM 506,Troutdale,OR,97060-1481,Multnomah
Rockwood Community Health Center,2020 SE 182nd Ave,Portland,OR,97233-5692,Multnomah
Roosevelt High School Student Health Center,6941 N Central St,Portland,OR,97203-6203,Multnomah
Southeast Health Center,3653 SE 34th Ave,Portland,OR,97202-3034,Multnomah
Wadatika Indian Health Center,100 Pasigo St,Burns,OR,97720-2442,Harney
Cow Creek Health & Wellness Center,2371 NE Stephens St Ste 100,Roseburg,OR,97470-1399,Douglas
OHSU SCAPPOOSE RURAL HEALTH,"51377 SW Old Portland Rd, Ste C",Scappoose,OR,97056-4023,Columbia
ORCHID HEALTH,47815 Highway 58,Oakridge,OR,97463-9572,Lane
ORCHID HEALTH WADE CREEK CLINIC,535 NE 6th Ave,Estacada,OR,97023-9312,Clackamas
PROVIDENCE NORTH COAST CLINIC,727 S Wahanna Rd,Seaside,OR,97138-7735,Clatsop
GRANDE RONDE HOSPITAL URGENT CARE,10303 S Walton Rd STE 1,La Grande,OR,97850-9413,Union
CF-Eastern Oregon,2500 Westgate,Pendleton,OR,97801-9606,Umatilla
CF-Snake River,777 Stanton Blvd,Ontario,OR,97914-8335,Malheur
"NARA of the Northwest, Inc. - Wellness Center",12360 E Burnside St,Portland,OR,97233-1042,Multnomah
"NARA of the Northwest, Inc. – Totem Lodge",1438 SE Division St,Portland,OR,97202-1140,Multnomah
"NARA of the Northwest, Inc. - Indian Health Cl...",15 N Morris St,Portland,OR,97227-1541,Multnomah
"NARA of the Northwest, Inc. – Tate Topo",1310 SW 17th Ave,Portland,OR,97201-2522,Multnomah
"NARA of the Northwest, Inc. - Outpatient Treat...",1631 SW Columbia St,Portland,OR,97201-6025,Multnomah
SOUTH GILLIAM HEALTH CENTER,422 N Main St,Condon,OR,97823-7651,Gilliam
Aviva Outpatient Behavioral Health,2001 NW Newcastle St,Roseburg,OR,97471-1657,Douglas
GLIDE CLINIC,20170 N Umpqua Hwy,Glide,OR,97443-9620,Douglas
Mobile Unit 24,150 NE Kenneth Ford Dr,Roseburg,OR,97470-1042,Douglas
Mobile Unit 41,150 NE Kenneth Ford Dr,Roseburg,OR,97470-1042,Douglas
Myrtle Creek Clinic,790 S Main St,Myrtle Creek,OR,97457-9303,Douglas
Myrtle Creek Dental Clinic,244 NE Division St,Myrtle Creek,OR,97457-8507,Douglas
ROSEBURG HIGH SCHOOL,400 W Harvard Ave,Roseburg,OR,97470-3012,Douglas
Roseburg Vaccination Clinic,4221 NE Stephens St STE 101,Roseburg,OR,97470-1122,Douglas
Sutherlin Clinic,123 Ponderosa Dr,Sutherlin,OR,97479-9812,Douglas
UCHC Administrative Annex (NO services provided),4211 NE Stephens St STE 101,Roseburg,OR,97470-1120,Douglas
UCHC Denture Lab,1423 NW Fairmount St,Roseburg,OR,97470-2065,Douglas
UMPQUA COMM HLTH CTR @ DRAIN,316 W A Ave,Drain,OR,97435-0017,Douglas
Umpqua Community Health Center,150 NE Kenneth Ford Dr,Roseburg,OR,97470-1042,Douglas
BESTMED,355 W 3rd Ave,Junction City,OR,97448-1313,Lane
BESTMED,1755 SW Baker St,Mcminnville,OR,97128-9112,Yamhill
BESTMED,1226 Virginia Ave,North Bend,OR,97459-2716,Coos
SANTIAM INTERNAL MEDICINE CLINIC,1401 N 10th Ave STE 200,Stayton,OR,97383-1487,Marion
"NORTHWEST HUMAN SERVICES, INC.",681 Center St NE,Salem,OR,97301-3722,Marion
NORTHWEST HUMAN SERVICES-HOAP,694 Church St NE,Salem,OR,97301-2401,Marion
NORTHWEST HUMAN SERVICES-HOST,1143 Liberty St NE,Salem,OR,97301-1047,Marion
QuickCare Clinic,1233 Edgewater St NW STE A,Salem,OR,97304-4049,Polk
TOTAL HEALTH COMMUNITY CLINIC,180 Atwater St N,Monmouth,OR,97361-1801,Polk
WEST SALEM CLINIC,1233 Edgewater St NW,Salem,OR,97304-4067,Polk
West Salem Clinic Mental Health,1233 Edgewater St NW STE B,Salem,OR,97304-4049,Polk
West Salem Dental Clinic,1233 Edgewater St NW STE D,Salem,OR,97304-4049,Polk
Cow Creek Health & Wellness - Annex,480 Wartahoo Ln,Canyonville,OR,97417-9683,Douglas
5th Ave Clinic,450 W 5th Ave,Eugene,OR,97401-2562,Lane
Chrysalis Behavioral Health,350 E 11th Ave,Eugene,OR,97401-3246,Lane
"Homeless Outreach, Case Management and Advocacy",323 E 12th Ave,Eugene,OR,97401-3212,Lane
Shelter Care,499 W 4th Ave,Eugene,OR,97401-2505,Lane
Temporary Site - W.O.W. Hall Community Center ...,291 W 8th Ave,Eugene,OR,97401-2903,Lane
WHITE BIRD CLINIC,341 E 12th Ave,Eugene,OR,97401-3212,Lane
White Bird Clinic Crisis Services,990 W 7th Ave,Eugene,OR,97402-4612,Lane
WHITE BIRD DENTAL CLINIC,1415 Pearl St,Eugene,OR,97401-4009,Lane
WHITE BIRD MEDICAL CLINIC,1400 Mill St,Eugene,OR,97401-4259,Lane
White Bird Street Medicine,1400 Mill St,Eugene,OR,97401-4259,Lane
COLUMBIA RIVER WOMEN'S CENTER,1810 E 19th St STE 209,The Dalles,OR,97058-3388,Wasco
MCMC FAMILY MEDICINE,1620 E 12th St,The Dalles,OR,97058-3213,Wasco
COLUMBIA CREST MEDICAL CLINIC,1935 E 19th St STE 100,The Dalles,OR,97058-3392,Wasco
LAKE HEALTH DISTRICT,700 S J St,Lakeview,OR,97630-1623,Lake
CMH MEDICAL GROUP & URGENT CARE - SEASIDE,1111 N Roosevelt Dr STE 210,Seaside,OR,97138-4604,Clatsop
Cascadia Clackamas Health Center,17070 SE Mcloughlin Blvd,Milwaukie,OR,97267-4960,Clackamas
Cascadia Garlington Health Center,3036 NE M L King Blvd,Portland,OR,97212-3053,Multnomah
Cascadia Health- Administrative Office,847 NE 19th Ave STE 100,Portland,OR,97232-2684,Multnomah
Cascadia Plaza Health Center,4212 SE Division St STE 100,Portland,OR,97206-1680,Multnomah
Cascadia Plaza Health Center 200,4212 SE Division St STE 200,Portland,OR,97206-1680,Multnomah
Cascadia Woodland Park Health Center,10373 NE Hancock St Ste 125,Portland,OR,97220-3873,Multnomah
Cascadia Woodland Park Health Center,10373 NE Hancock St STE 200,Portland,OR,97220-3873,Multnomah
ORCHID HEALTH FERN RIDGE CLINIC,24934 Fir Grove Ln,Elmira,OR,97437,Lane
