Site Name,Site Address,Site City,Site State,Site Zip Code,County
Samuel U. Rodgers Health Center Cabot Westside,2121 Summit St,Kansas City,MO,64108-2126,Jackson
Samuel U. Rodgers Health Center Clay County Fa...,800 Haines,Liberty,MO,64068-1006,Clay
Samuel U. Rodgers Health Center Downtown Campus,825 Euclid Ave,Kansas City,MO,64124-2323,Jackson
Samuel U. Rodgers Health Center J.A. Rogers Fa...,6400 E 23rd St,Kansas City,MO,64129-1103,Jackson
Samuel U. Rodgers Health Center Northland Fami...,5330 N Oak Trfy STE 203,Kansas City,MO,64118-4600,Clay
FAMILY CARE CLINIC,617 W Nursery St,Butler,MO,64730-1840,Bates
PIKE MEDICAL CLINIC INC,211 S 3rd St,Louisiana,MO,63353-2000,Pike
PLEASANT HOPE FAMILY MED CTR,209 S Main St,Pleasant Hope,MO,65725-8121,Polk
FERGUSON MEDICAL GROUP SIKESTON,1012 N Main St,Sikeston,MO,63801-5044,Scott
Arthur Center Behavioral Health,896 S Sturgeon St,Montgomery City,MO,63361-2716,Montgomery
Arthur Center Community Behavioral Health,581 Commons Dr,Fulton,MO,65251-1408,Callaway
Arthur Center Community Health,340 Kelley Pkwy,Mexico,MO,65265-3811,Audrain
Arthur Center Montgomery,1225 Aguilar Dr,Montgomery City,MO,63361-2723,Montgomery
Mobile Dental Unit,340 Kelley Pkwy,Mexico,MO,65265-3811,Audrain
Mobile Medical Unit,340 Kelley Pkwy,Mexico,MO,65265-3811,Audrain
MERCY CLINIC FAMILY MEDICINE-CASSVILLE,92 Main St,Cassville,MO,65625-1610,Barry
FERGUSON MEDICAL GROUP,112 W Commercial St,Charleston,MO,63834-1601,Mississippi
TCMH MOUNTAIN GROVE CLINIC,1905 W 19th St,Mountain Grove,MO,65711-1287,Wright
NRMC RICH HILL FAMILY MEDICINE CLINIC,320 N 14th St,Rich Hill,MO,64779-2145,Bates
Southern Missouri Community Health Center Thay...,1119 Independence Dr,West Plains,MO,65775-4221,Howell
Southern Missouri Community Health Center West...,9394 US 63,Thayer,MO,65791-9448,Oregon
Thayer Elementary School Based Health Center,1137 Independence Dr,West Plains,MO,65775-4221,Howell
Clarity Healthcare,4600 McMasters Ave,Hannibal,MO,63401-2244,Marion
Clarity Healthcare,725 Cleveland St,Paris,MO,65275-1119,Monroe
Clarity Healthcare,1405 Pearl St,Hannibal,MO,63401-4151,Marion
Clarity Healthcare,420 N Washington St,Monroe City,MO,63456-1345,Monroe
Clarity Healthcare,1 Healthcare Pl,Bowling Green,MO,63334-3602,Pike
Clarity Healthcare,301 W Martin St,Cairo,MO,65239-1006,Randolph
Clarity Healthcare,700 W Adams St,Bowling Green,MO,63334-2046,Pike
Clarity Healthcare,21622 Highway 19,Center,MO,63436-2195,Ralls
Clarity Healthcare,400 Salisbury St,Montgomery City,MO,63361-1232,Montgomery
Clarity Healthcare,1625 Gratz Brown St,Moberly,MO,65270-1994,Randolph
Clarity Healthcare,3531 Stardust Dr,Hannibal,MO,63401-6224,Marion
Clarity Healthcare,3557 Stardust Dr,Hannibal,MO,63401-6224,Marion
Clarity Healthcare,1805 E Walnut St,Columbia,MO,65201-6425,Boone
Clarity Healthcare,3407 Berrywood Dr STE 200,Columbia,MO,65201-6500,Boone
Clarity Healthcare Madison School MO,3401 Berrywood Dr,Columbia,MO,65201-8372,Boone
Clarity Healthcare Mobile 1,309 S Thomas St,Madison,MO,65263-1037,Monroe
Clarity Healthcare Mobile BH/PC IL,141 Communication Dr,Hannibal,MO,63401-3670,Marion
Preferred Family Healthcare,141 Communication Dr,Hannibal,MO,63401-3670,Marion
Quincy Housing Authority,141 Communication Dr,Hannibal,MO,63401-3670,Marion
Albany School Based Health Center,202 S East St,Albany,MO,64402-1836,Gentry
Braymer Clinic,101 W Jefferson St,Albany,MO,64402-1237,Gentry
Cainsville Medical Clinic,109 N Main St,Braymer,MO,64624-9325,Caldwell
Family Medicine Associates,707 Victory Ln,Cainsville,MO,64632-9506,Harrison
Gallatin Elementary School Based Health Center,2303 Village Dr,Saint Joseph,MO,64506-4954,Buchanan
Gallatin High School Based Health Center,502 S Olive St,Gallatin,MO,64640-9470,Daviess
Gallatin Middle School Based Health Center,602 S Olive St,Gallatin,MO,64640-9471,Daviess
Gower Family Medicine,600 S Olive St,Gallatin,MO,64640-9471,Daviess
Hamilton Elementary School Based Heath Center,313 S US Highway 169,Gower,MO,64454-9116,Clinton
Hamilton Medical Clinic,7650 NW Harley Rd,Hamilton,MO,64644-9181,Caldwell
Hamilton Middle and High School Based Health C...,101 Cross St,Hamilton,MO,64644-8311,Caldwell
King City Clinic,419 S Hughes St,Hamilton,MO,64644-1352,Caldwell
Maryville Elementary School Health Center,305 Rhode Island St,King City,MO,64463-9622,Gentry
Maryville High School Health Center,418 E 2nd St,Maryville,MO,64468-1703,Nodaway
Maryville Middle School Health Center,1503 S Munn Ave,Maryville,MO,64468-2757,Nodaway
Mid-Buchanan School Based Health Center,525 W South Hills Dr,Maryville,MO,64468-3653,Nodaway
Minnie Cline Elementary - SBHC,3221 SE State Route H,Faucett,MO,64448-8197,Buchanan
Mound City Clinic,808 W Price Ave,Savannah,MO,64485-1671,Andrew
NHS North End Health Center,1303 State St,Mound City,MO,64470-1717,Holt
Northwest Family Dental and Behavioral Health,1000 5th Ave # 1000,Saint Joseph,MO,64505-2111,Buchanan
Northwest Health Mobile Unit,3608 Faraon St,Saint Joseph,MO,64506-3044,Buchanan
Northwest Health Services - Chillicothe,2303 Village Dr,Saint Joseph,MO,64506-4954,Buchanan
Northwest Health Services - Chillicothe,590 Park Ln,Chillicothe,MO,64601-1560,Livingston
Northwest Health Services Downtown Health Center,300 W Business 36,Chillicothe,MO,64601-3362,Livingston
Polo School Based Health Center,503 S 6th St,Saint Joseph,MO,64501-2224,Buchanan
Savannah Medical Clinic,300 W School St,Polo,MO,64671-9341,Caldwell
Savannah Middle School,803 W US Highway 71,Savannah,MO,64485-1151,Andrew
South Side Health Center,10500 State Route T,Savannah,MO,64485-2456,Andrew
Stanberry R-II School District,5001 Lake Ave,Saint Joseph,MO,64504-1170,Buchanan
Worth County R-III SBHC,610 N Park St,Stanberry,MO,64489-1051,Gentry
Farmington R-VII - Dayse Baker Learning Center,512 State St RM 101,Mineral Point,MO,63660-8208,Washington
Great Mines Health Center,1 Southtowne Dr,Potosi,MO,63664-5729,Washington
Great Mines Health Center Mobile Clinic 2,1 Southtowne Dr,Potosi,MO,63664-5729,Washington
Great Mines-West County Community Hope Center ...,1 Southtowne Dr,Potosi,MO,63664-5729,Washington
Kingston K-14 School District,10047 Diamond Rd RM 2,Cadet,MO,63630-9581,Washington
Richwoods R-VII School District,10047 Diamond Rd RM 809,Cadet,MO,63630-9581,Washington
West County High School,10788 State Highway A RM 128,Richwoods,MO,63071-2548,Washington
DOUGLAS COUNTY PUBLIC HLTH SRV. GROUP,504 W Broadway Ave,Ava,MO,65608,Douglas
MISSOURI OZARKS COMMUNITY HEALTH,87 Elm St,Gainesville,MO,65655-7131,Ozark
Missouri Ozarks Community Health,804 N Highway 5,Mansfield,MO,65704-7301,Wright
Missouri Ozarks Community Health,904 Zimmerman Ave,Cabool,MO,65689-7365,Texas
Missouri Ozarks Community Health Licking Medical,1604 N Main St,Mountain Grove,MO,65711-1010,Wright
Missouri Ozarks Community Health-Houston,135 College Ave,Licking,MO,65542-9878,Texas
Mobile Unit 1,1340 S Sam Houston Blvd,Houston,MO,65483-2045,Texas
MOCH - Ava School Based Site,504 E Broadway Ave,Ava,MO,65608-5670,Douglas
MOCH Wellness Center,E Main Ave,Ava,MO,65608,Douglas
Fordland Clinic,658 State Highway Ee,Blue Eye,MO,65611-7222,Stone
Fordland Clinic,11863 State Highway 13,Kimberling City,MO,65686-8362,Stone
Fordland Clinic,1059 Barton Dr,Fordland,MO,65652-7350,Webster
Reeds Spring Elementary School,1300 E Bradford Pkwy,Springfield,MO,65804-4264,Greene
OZARKS HEALTHCARE THAYER,300 Wolves Ln,Reeds Spring,MO,65737-9796,Stone
MERCY CLINIC - BIRCH TREE,1375 Nettleton Ave,Thayer,MO,65791-8740,Oregon
MERCY CLINIC FAMILY MEDICINE-MOUNTAIN VIEW,9138 Obanion St,Birch Tree,MO,65438-8485,Shannon
PHELPS HEALTH MEDICAL GROUP SALEM,104 E US Highway 60,Mountain View,MO,65548-7381,Howell
OZARKS HEALTHCARE GAINESVILLE,1415 W Scenic Rivers Blvd,Salem,MO,65560-2840,Dent
COXHEALTH CENTER CRANE,37 Medical Dr,Gainesville,MO,65655-8133,Ozark
BOTHWELL HEALTH CENTER - TRUMAN LAKE,102 Cortney Ln,Crane,MO,65633-9192,Stone
MERCY PHYSICIANS FOR WOMEN'S HEALTH,1765 Commercial St,Warsaw,MO,65355-3096,Benton
OCH GOODMAN FAMILY CLINIC,1615 Hazel Ave,Carthage,MO,64836-3020,Jasper
OCH PINEVILLE MEDICAL CLINIC,912B State Highway 59,Goodman,MO,64843-8252,McDonald
MERCY CLINIC PEDIATRICS-ROLLA,5265 S Business Highway 71,Pineville,MO,64856-8505,McDonald
OCHC -  Bolivar Dental Clinic,1605 Martin Springs Dr STE 250,Rolla,MO,65401-2980,Phelps
OCHC -  Urbana Medical Center,203 E Broadway St,Bolivar,MO,65613-1623,Polk
OCHC - Billing Office,18614 Jackson St,Hermitage,MO,65668-8204,Hickory
OCHC - Dade Co. Dental Clinic,406 S Dallas St,Urbana,MO,65767-9144,Dallas
OCHC - Dadeville School,23649 Dallas St,Hermitage,MO,65668-8200,Hickory
OCHC - Fair Play Schools,162 S Allison Ave,Greenfield,MO,65661-1391,Dade
OCHC - Greenfield Dental Clinic,17 Bearcat Trl RM 1,Dadeville,MO,65635-8196,Dade
OCHC - Halfway Schools,301 N Walnut St RM 50,Fair Play,MO,65649-5102,Polk
OCHC - Hermitage School,3 N State Highway 39,Greenfield,MO,65661-9401,Dade
OCHC - Hickory County R-I (Skyline),2150 MO-32,Half Way,MO,65663-9185,Polk
OCHC - Humansville Schools,23824 Polk St RM 306,Hermitage,MO,65668-8213,Hickory
OCHC - Marion C. Early School,20663 US Highway 65 RM 1,Urbana,MO,65767-8602,Hickory
OCHC - Weaubleau Schools,300 N Oak St RM 205,Humansville,MO,65674-8715,Polk
OCHC - Wheatland School,5305 S Main St,Morrisville,MO,65710,Polk
OCHC – Hermitage Dental Clinic,22320 Center St RM 103,Weaubleau,MO,65774-8250,Hickory
Ozarks Community Health Center - Miles for Smi...,18808 MO-83,Wheatland,MO,65779,Hickory
Ozarks Community Health Center - Urbana,18753 Spring St,Hermitage,MO,65668-8316,Hickory
GLENNON CARE PEDIATRICS,111 N Main St,Urbana,MO,65767-9152,Dallas
PINE DRIVE MEDICAL CENTRE,511 Ashland Ave STE A,Warrenton,MO,63383-1065,Warren
JEFFERSON MEDICAL GROUP,600 N Main St,Pilot Knob,MO,63663-5601,Iron
COXHEALTH MONETT CLINIC,1502 N Jefferson St,Carrollton,MO,64633-1948,Carroll
BOWLING GREEN MEDICAL GROUP,1000 E US Highway 60,Monett,MO,65708-8258,Barry
ASSOCIATED MEDICAL ARTS,905 Highway 161,Bowling Green,MO,63334-2431,Pike
SOUTHWEST MEDICAL ASSOCIATES,504 N Sturgeon St,Montgomery City,MO,63361-1829,Montgomery
"Compass Health (Osceola, Missouri)",101 Progress Pkwy,Sullivan,MO,63080-2359,Crawford
Compass Health - Arnold,1800 Community,Clinton,MO,64735-8804,Henry
Compass Health - Festus,849 Jeffco Blvd,Arnold,MO,63010-1409,Jefferson
Compass Health - Festus,21 Municipal Dr,Arnold,MO,63010-1012,Jefferson
Compass Health - Herculaneum,110 N Mill St,Festus,MO,63028-1816,Jefferson
Compass Health - High Ridge,501 Westwind Dr,Festus,MO,63028-1537,Jefferson
Compass Health - High Ridge,200 Senn-Thomas Dr,Herculaneum,MO,63048,Jefferson
Compass Health - Hillsboro,324 Emerson Rd,High Ridge,MO,63049-2542,Jefferson
Compass Health - House Springs,1817 Gravois Rd,High Ridge,MO,63049-2668,Jefferson
Compass Health - Mobile 1,4 Hickory Ridge Rd,Hillsboro,MO,63050-5100,Jefferson
Compass Health - Mobile 2,4300 Gravois Rd,House Springs,MO,63051-2304,Jefferson
Compass Health - Nevada,849 Jeffco Blvd,Arnold,MO,63010-1409,Jefferson
Compass Health - Odessa,841 Jeffco Blvd,Arnold,MO,63010-1409,Jefferson
Compass Health Bates County Clinic,320 Mac Blvd,Nevada,MO,64772-3990,Vernon
Compass Health Bates County Dental Clinic,1278 W US Highway 40,Odessa,MO,64076,Lafayette
Compass Health Cedar County Clinic,805 N Orange St,Butler,MO,64730-9382,Bates
Compass Health Center Administrative Office Je...,205 E Dakota St,Butler,MO,64730-2113,Bates
"Compass Health Center, Inc.",107 W Broadway St,El Dorado Springs,MO,64744-1133,Cedar
Compass Health Inc.,3515 Amazonas Dr,Jefferson City,MO,65109-6821,Cole
Compass Health Inc.,3501 Berrywood Dr,Columbia,MO,65201-6584,Boone
Compass Health Inc.,1010 Remington Plz,Raymore,MO,64083-8640,Cass
Compass Health Owensville,616 Burkarth Rd,Warrensburg,MO,64093-1462,Johnson
"Compass Health, Inc.",1800 Community,Clinton,MO,64735-8804,Henry
"Compass Health, Inc.",704 E Highway 28,Owensville,MO,65066-1588,Gasconade
"Compass Health, Inc.",901 NE Independence Ave,Lees Summit,MO,64086-5544,Jackson
"Compass Health, Inc.",1000 W Nifong Blvd BLDG 6,Columbia,MO,65203-5615,Boone
"Compass Health, Inc.",91 Troy Sq,Troy,MO,63379-3227,Lincoln
"Compass Health, Inc.",501 N Sunset Ln,Raymore,MO,64083-9402,Cass
"Compass Health, Inc.",1705 E Broadway STE 340,Columbia,MO,65201-7167,Boone
"Compass Health, Inc.",303 N Keene St STE 202,Columbia,MO,65201-8052,Boone
"Compass Health, Inc.",201 N Garth Ave,Columbia,MO,65203-4105,Boone
"Compass Health, Inc.",1810 Spruce St,Higginsville,MO,64037-1537,Lafayette
"Compass Health, Inc.",300 Galaxie Ave,Harrisonville,MO,64701-2084,Cass
"Compass Health, Inc.",200 Portland St,Columbia,MO,65201-6525,Boone
"Compass Health, Inc.",301 W Austin Blvd,Nevada,MO,64772-3124,Vernon
"Compass Health, Inc.",500 Clark Ave,Union,MO,63084-1004,Franklin
"Compass Health, Inc.",1517 Union Ave STE C,Moberly,MO,65270-9471,Randolph
Compass Heatlh Inc.,222 N Mill St,Festus,MO,63028-1818,Jefferson
Crider Health Center,303 N Keene St STE 202,Columbia,MO,65201-8052,Boone
"Crider Health Center, Inc.",2000 N Gaines Dr,Clinton,MO,64735-1132,Henry
Family Health Center @ Marceline,"1780 Old Highway 50 E, Ste 102",Union,MO,63084-3397,Franklin
Family Health Center @ Salisbury,1101 N Providence Rd,Columbia,MO,65203-4365,Boone
Family Health Center Columbia East,1600 N Missouri Ave,Marceline,MO,64658-1012,Linn
FAMILY HEALTH CENTER OF BOONE COUNTY,307 S Broadway,Salisbury,MO,65281-1037,Chariton
JUVENILE JUSTICE CENTER,"2475 Broadway Bluffs Dr, Ste 200",Columbia,MO,65201-8147,Boone
St. Charles Clinic,1001 W Worley St,Columbia,MO,65203-2037,Boone
"Warrenton Medical, Dental, & Behavioral Health",5665 Roger I Wilson Memorial Dr,Columbia,MO,65202-6522,Boone
Bourbon Dental Clinic,19515 Brune Pkwy,Warrenton,MO,63383-6505,Warren
Four Rivers Community Health Center,246 College St,Bourbon,MO,65441-8308,Crawford
Four Rivers Community Health Center Mobile Med...,1081 E 18th St,Rolla,MO,65401-2448,Phelps
Four Rivers Community Health Center Salem,509 E 10th St,Rolla,MO,65401-3302,Phelps
Four Rivers Community Health Center Smile Mobile,1081 E 18th St,Rolla,MO,65401-2448,Phelps
Four Rivers Community Health Center St Robert,601 S McArthur St,Salem,MO,65560-2132,Dent
Saint James Dental Center,1081 E 18th St,Rolla,MO,65401-2448,Phelps
MERCY CLINIC EAST COMMUNITIES,119 N Ash St,Buffalo,MO,65622-8590,Dallas
"Eastern Reception, Diagnostic and Correctional...",3151 Litton Rd,Chillicothe,MO,64601-8502,Livingston
CF-South Central Correctional Center,8200 No More Victims Rd,Jefferson City,MO,65101-4539,Cole
Western Missouri Correctional Center,255 W Highway 32,Licking,MO,65542-9076,Texas
"Women's Eastern Reception, Diagnostic and Corr...",609 E Pence Rd,Cameron,MO,64429-8823,DeKalb
SOUTHEAST PRIMARY CARE-MT AUBURN,1200 N One Mile Rd,Dexter,MO,63841-1000,Stoddard
SOUTHEAST HEALTH MALDEN CLINIC,"817 S Mount Auburn Rd, #100",Cape Girardeau,MO,63703-6383,Cape Girardeau
SOUTHEAST PEDIATRICS,500 N Douglass St,Malden,MO,63863-1506,Dunklin
SOUTHEAST HEALTH BERNIE CLINIC,25 Doctors Park,Cape Girardeau,MO,63703-4927,Cape Girardeau
SOUTHEASTHEALTH FAMILY MEDICINE OF POPLAR BLUFF,810 N Walnut St,Bernie,MO,63822-8901,Stoddard
CMH EL DORADO SPRINGS MEDICAL CENTER,2002 Kanell Blvd,Poplar Bluff,MO,63901-4011,Butler
SOUTHEASTHEALTH NEW MADRID CLINIC,322 E Hospital Rd,El Dorado Spg,MO,64744-2022,Cedar
LAKE REGIONAL CLINIC - LEBANON,800 US Highway 61,New Madrid,MO,63869-1106,New Madrid
LAKE REGIONAL OBSTETRICS & GYNECOLOGY,441 W Elm St,Lebanon,MO,65536-3523,Laclede
LAKE REGIONAL EXPRESS CARE - CAMDENTON,54 Hospital Dr STE 201,Osage Beach,MO,65065-3050,Camden
DALLAS COUNTY FAMILY MEDICAL CENTER,226 E US Highway 54,Camdenton,MO,65020-6819,Camden
"CAPE FAMILY MEDICAL CLINIC, LLC",201 S Ash St,Buffalo,MO,65622-8674,Dallas
SULLIVAN COUNTY MEMORIAL HOSP MILAN FAM PRACT ...,24 N Sprigg St,Cape Girardeau,MO,63701-5526,Cape Girardeau
SOUTHEASTHEALTH SIKESTON CLINIC,210 N Market St,Milan,MO,63556-1316,Sullivan
AIDS Project of the Ozarks,522 Virginia St,Sikeston,MO,63801-5812,Scott
APO Mobile Unit,1636 S Glenstone Ave STE 100,Springfield,MO,65804-1527,Greene
SOUTHEAST HEALTH BLOOMFIELD CLINIC,1636 S Glenstone Ave STE 100,Springfield,MO,65804-1527,Greene
OZARKS MEDICAL CENTER PEDIATRICS,1003 State Route 25 N,Bloomfield,MO,63825-9382,Stoddard
WESTWOOD RURAL HEALTH CLINIC,312 N Kentucky Ave,West Plains,MO,65775-2073,Howell
APPLETON CITY RURAL HEALTH CLINIC,2642 State Route 76,Willow Springs,MO,65793-8254,Howell
Southeast Correctional Center,3202 Miller St,Bethany,MO,64424-2713,Harrison
