Site Name,Site Address,Site City,Site State,Site Zip Code,County
Waupun Correctional Institution,200 S Madison St,Waupun,WI,53963-2000,Dodge
Wisconsin Secure Program Correction Facility,1101 Morrison Dr,Boscobel,WI,53805-1180,Grant
Oneida Health Center,525 Airport Dr,Hobart,WI,54155-9035,Brown
Muslim Community & Health Center,803 W Layton Ave,Milwaukee,WI,53221-2426,Milwaukee
MARSHFIELD CLINIC NEILLSVILLE CENTER,N3708 River Ave,Neillsville,WI,54456-7218,Clark
HIRSCH CLINIC,407 S Main St STE 400,Viroqua,WI,54665-4000,Vernon
KICKAPOO VALLEY MEDICAL CLINIC,102 Sunset Ave,Soldiers Grove,WI,54655-1400,Crawford
BLAND CLINIC VERNON MEMORIAL HOSPITAL,100 Melby St,Westby,WI,54667-1012,Vernon
LAFARGE MEDICAL CLINIC,206 S Mill St,La Farge,WI,54639-6601,Vernon
GUNDERSEN BOSCOBEL AREA HSPTL AND CLINICS MUSCODA,525 N Wisconsin Ave,Muscoda,WI,53573-9251,Grant
GUNDERSEN BOSCOBEL AREA HSPTL & CLINICS FENNIMORE,220 Lincoln Ave,Fennimore,WI,53809-1036,Grant
UPLAND HILLS HEALTH CLINIC  HIGHLAND,723 Main St,Highland,WI,53543-9790,Iowa
UPLAND HILLS HEALTH CLINIC  MONTFORT,202 W US Highway 18,Montfort,WI,53569-9452,Grant
UPLAND HILLS HEALTH CLINIC  SPRING GREEN,156 W Jefferson St,Spring Green,WI,53588-8005,Sauk
MARSHFIELD CLINIC LADYSMITH CENTER,906 College Ave W,Ladysmith,WI,54848-2116,Rusk
FHC INTEGRATED FAMILY CARE CLINIC,1520 Madison Ave,Fort Atkinson,WI,53538-3100,Jefferson
FHC JEFFERSON CLINIC,840 W Racine St,Jefferson,WI,53549-1053,Jefferson
FHC JOHNSON CREEK CLINIC,400 Doctors Ct,Johnson Creek,WI,53038-9567,Jefferson
FHC WHITEWATER CLINIC,1461 W Main St,Whitewater,WI,53190-1568,Walworth
FHC CENTER FOR WOMENS HEALTH CLINIC,650 McMillen St,Fort Atkinson,WI,53538-1275,Jefferson
FHC INTERNAL MEDICINE AND PEDIATRICS CLINIC,500 McMillen St,Fort Atkinson,WI,53538-1233,Jefferson
GUNDERSEN ST ELIZABETHS HSPTL & CLINICS ALMA,204 S Main St,Alma,WI,54610-7722,Buffalo
MARSHFIELD CLINIC CORNELL CENTER,600 Woodside Dr,Cornell,WI,54732-8003,Chippewa
MARSHFIELD CLINIC STRATFORD CENTER,212800 Stainless Ave,Stratford,WI,54484-4325,Marathon
MARSHFIELD CLINIC COLBY ABBOTSFORD CENTER,111 Dehne Dr,Colby,WI,54421-9581,Marathon
MARSHFIELD CLINIC GREENWOOD CENTER,102 Cannery St,Greenwood,WI,54437-9705,Clark
MARSHFIELD MEDICAL CENTER MINOCQUA CLINIC,9576 State Highway 70,Minocqua,WI,54548-9067,Oneida
MARSHFIELD MEDICAL CENTER RICE LAKE CLINIC,1700 W Stout St,Rice Lake,WI,54868-5000,Barron
MARSHFIELD CLINIC PHILLIPS CENTER,104 Trinity Dr,Phillips,WI,54555-1524,Price
UPLAND HILLS HEALTH CLINIC BARNEVELD,103 Quail Ridge Dr,Barneveld,WI,53507-9408,Iowa
DODGEVILLE MEDICAL CTR OF UPLAND HILLS HEALTH,1204 Joseph St,Dodgeville,WI,53533-9670,Iowa
MARSHFIELD MEDICAL CENTER PARK FALLS CLINIC,50 Sherry Ave,Park Falls,WI,54552-1467,Price
MINERAL POINT MEDICAL CTR OF UPLAND HILLS HEALTH,104 High St,Mineral Point,WI,53565-1289,Iowa
BURNETT MEDICAL CTR CLINIC,257 W Saint George Ave,Grantsburg,WI,54840-7827,Burnett
GUNDERSEN BOSCOBEL AREA HOSPITAL AND CLINICS,208 Parker St,Boscobel,WI,53805-1648,Grant
GRANT REGIONAL COMMUNITY CLINIC,507 S Monroe St,Lancaster,WI,53813-2054,Grant
MHLC PRIMARY CARE CLINIC OF SHULLSBURG,104 S Judgement St,Shullsburg,WI,53586-9549,Lafayette
MHLC PRIMARY CARE CLINIC OF DARLINGTON,731 Clay St,Darlington,WI,53530-1225,Lafayette
MHLC PRIMARY CARE CLINIC OF ARGYLE,107 Center St,Argyle,WI,53504-9594,Lafayette
MAYO CLINIC HS OAKRIDGE IN MONDOVI,700 Buffalo St,Mondovi,WI,54755-1371,Buffalo
POTOSI TENNYSON MEDICAL CLINIC,114 US Highway 61 N,Potosi,WI,53820-9502,Grant
GRANT REGIONAL COMMUNITY CLINIC CASSVILLE,222 W Amelia St,Cassville,WI,53806-9720,Grant
Rock River Community Clinic - Fort Atkinson,520 Handeyside Ln,Fort Atkinson,WI,53538-1277,Jefferson
Rock River Community Clinic - Jefferson,1541 Annex Rd,Jefferson,WI,53549-9803,Jefferson
Rock River Community Clinic - Watertown,415 S 8th St,Watertown,WI,53094-4730,Jefferson
Rock River Community Clinic - Whitewater,1461 W Main St BLDG,Whitewater,WI,53190-1568,Walworth
Lac Vieux Desert Health Center - Eagle River,302 W Pine St,Eagle River,WI,54521-9349,Vilas
ST JOSEPHS HEALTH SERVICES ELROY,1705 Omaha St,Elroy,WI,53929-9776,Juneau
GUNDERSEN ST JOSEPHS HSPTL AND CLINICS HILLSBORO,400 Water Ave,Hillsboro,WI,54634-9054,Vernon
ST JOSEPHS HEALTH SVCS WONEWOC CLINIC,301 Railroad Rd,Wonewoc,WI,53968-9425,Juneau
BELLIN HEALTH OCONTO FALLS,107 E Highland Dr,Oconto Falls,WI,54154-1002,Oconto
MARSHFIELD MEDICAL CTR DICKINSON FLORENCE CTR,1010 Olive Ave,Florence,WI,54121,Florence
LUCK CLINIC,2547 State Road 35 STE 1,Luck,WI,54853-3952,Polk
TURTLE LAKE CLINIC,550 Martin Ave W,Turtle Lake,WI,54889-9069,Barron
CLEAR LAKE CLINIC,357 3rd Ave,Clear Lake,WI,54005-8581,Polk
AMERY HOSPITAL AND CLINIC,265 Griffin St E,Amery,WI,54001-1439,Polk
CLINIC SERVICES OF HAYWARD AREA MEMORIAL HOSPITAL,11040 N State Road 77,Hayward,WI,54843,Sawyer
Racine Correctional Institution,2019 Wisconsin St,Sturtevant,WI,53177-1829,Racine
Prairie Du Chien Correctional Institution,500 E Parrish St,Prairie Du Chien,WI,53821-2729,Crawford
Oshkosh Correctional Institution,1730 W Snell Rd,Oshkosh,WI,54901-1140,Winnebago
Kettle Moraine Correctional Institution,W9071 Forest Dr,Glenbeulah,WI,53023-1707,Sheboygan
