Site Name,Site Address,Site City,Site State,Site Zip Code,County
MERCER PRIMARY CARE,737 Greenville Rd,Mercer,PA,16137-5070,Mercer
New Castle Dental Center,2807 Wilmington Rd,New Castle,PA,16105-1263,Lawrence
NEW CASTLE PRIMARY CARE,1112 S Mill St,New Castle,PA,16101-4629,Lawrence
Oil City Health Center,811 Grandview Rd,Oil City,PA,16301-2077,Venango
PETROLEUM VALLEY MEDICAL CENTER,296 Church St,Petrolia,PA,16050-3006,Butler
Primary Health Network Administration,100 Shenango Ave,Sharon,PA,16146-1503,Mercer
Primary Health Network Mobile Health Center  #2,63 Pitt St,Sharon,PA,16146-2102,Mercer
Primary Health Network Mobile Health Center #1,63 Pitt St,Sharon,PA,16146-2102,Mercer
Punxsutawney Community Health Center,200 Prushnok Dr,Punxsutawney,PA,15767-2343,Jefferson
Rochester Health Center,176 Virginia Ave,Rochester,PA,15074-1723,Beaver
Sandy Lake Community Health Center,3205 S Main St,Sandy Lake,PA,16145,Mercer
Schuylkill Community Health Center,210 Sunbury St,Minersville,PA,17954-1346,Schuylkill
Shamokin Health Center,531 N Franklin St,Shamokin,PA,17872-6754,Northumberland
Sharon Medical Group,63 Pitt St,Sharon,PA,16146-2102,Mercer
SHEAKLEYVILLE HEALTH CENTER,Perry Hwy,Sheakleyville,PA,16151,Mercer
Shenandoah Health Center,624 W Centre St,Shenandoah,PA,17976-1403,Schuylkill
Titusville Community Health Center,120 S Martin St,Titusville,PA,16354-1850,Crawford
Transfer Health Center,225 Edgewood Drive Ext,Transfer,PA,16154-1817,Mercer
Tri County Community Health Center,1555 Shawna Rd,Cherry Tree,PA,15724-9003,Cambria
Wayne Primary Care,650 East Ave,Erie,PA,16503-1535,Erie
PENN HIGHLANDS ALLEGHENY HEALTH CENTER RHC,22 Industrial Park Rd,Brookville,PA,15825-7228,Jefferson
Hyndman Area Health Center (DBA Everett Family...,14 E 3rd Ave,Everett,PA,15537-1305,Bedford
Hyndman Area Health Center (Richland Township),203 College Park Plz,Johnstown,PA,15904,Cambria
"HYNDMAN AREA HEALTH CENTER, INC.",144 5th Ave,Hyndman,PA,15545-7379,Bedford
Hyndman Area Health Center- Mobile Unit #1,144 5th Ave,Hyndman,PA,15545-7379,Bedford
Hyndman Area Health Center-Bedford Clinic,104 Railroad St,Bedford,PA,15522-1013,Bedford
MEHDS Peach Street Site,2928 Peach St,Erie,PA,16508-1843,Erie
MHEDS-John F. Kennedy Center,2021 E 20th St,Erie,PA,16510-1147,Erie
Broad Top Area Medical Center Family Care Center,835 Washington St,Huntingdon,PA,16652-1725,Huntingdon
Broad Top Area Medical Center INC,358 Seminary St,Cassville,PA,16623-6203,Huntingdon
Broad Top Area Medical Center Mount Union,95 S Park St,Mount Union,PA,17066-1334,Huntingdon
Broad Top Area Medical Center Primary Care Center,790 Bryan St STE 1,Huntingdon,PA,16652-2410,Huntingdon
Broad Top Area Medical Center Walk in Clinic,6674 Towne Center Blvd,Huntingdon,PA,16652,Huntingdon
Broad Top Area Medical Center Walk in Clinic,6678 Towne Center Blvd,Huntingdon,PA,16652-6934,Huntingdon
"BROAD TOP AREA MEDICAL CENTER, INC.",NaN,Broad Top,PA,16621-9001,Huntingdon
BTAMC Belleville Wellness Center,375 S Kishacoquillas St,Belleville,PA,17004-8620,Mifflin
BTAMC INC FAMILY WELLNESS CENTER,814 Washington St,Huntingdon,PA,16652-1726,Huntingdon
BTAMC Pediatric &amp; Family Healthcare,6311 Margy Dr,Huntingdon,PA,16652-7565,Huntingdon
BTAMC Southern Huntingdon County Medical Center,626 Water St STE 1,Orbisonia,PA,17243-9432,Huntingdon
"BTAMC, Inc. SHCMC Dental Clinic",626 Water St STE 2,Orbisonia,PA,17243-9432,Huntingdon
Juniata Valley BTAMC Clinic,846 Medical Center Dr,Alexandria,PA,16611-2936,Huntingdon
NEW PARIS RURAL HEALTH CLINIC,4186 Cortland Dr,New Paris,PA,15554-7706,Bedford
CHN Girard SBHC,1135 Lake St STE 2,Girard,PA,16417-1049,Erie
Community Health Net Dental,1611 Peach St,Erie,PA,16501-2109,Erie
"DANIEL S. SNOW, M.D. HEALTH CENTER",1202 State St,Erie,PA,16501-1914,Erie
Harborcreek Health Center,4401 Iroquois Ave,Erie,PA,16511-2219,Erie
HARBORCREEK YOUTH SERVICES,5712 Iroquois Ave,Harborcreek,PA,16421-1009,Erie
John E. Horan Garden Apartments Dental Office,2120 E 10th St,Erie,PA,16511-3111,Erie
FAMILY HEALTH CARE CENTER OF PUNXSUTAWNEY INC,83 Hillcrest Dr STE 200,Punxsutawney,PA,15767-2605,Jefferson
Star Community Health Administration,520 E Broad St STE 108,Bethlehem,PA,18018-6330,Northampton
Star Community Health Administration,520 E Broad St Ste 100,Bethlehem,PA,18018-6330,Northampton
Star Community Health Dental - Bethlehem,511 E 3rd St STE 260,Bethlehem,PA,18015-2072,Northampton
Star Community Health Dental - Easton,100 N 3rd St FL 2,Easton,PA,18042-1869,Northampton
Star Community Health Dental Sigal-Allentown,450 Chew St STE 201,Allentown,PA,18102-3434,Lehigh
Star Community Health Dental Van - Lehighton,211 N 12th St,Lehighton,PA,18235-1138,Carbon
Star Community Health Dental Van-Allentown,450 Chew St STE 201,Allentown,PA,18102-3434,Lehigh
Star Community Health Dental Van-Bethlehem,511 E 3rd St STE 260,Bethlehem,PA,18015-2072,Northampton
Star Community Health Family Medicine - Bethlehem,2830 Easton Ave,Bethlehem,PA,18017-4204,Northampton
Star Community Health Family Medicine Sigal- A...,450 Chew St STE 101,Allentown,PA,18102-3434,Lehigh
Star Community Health KidsCare - Bethlehem,511 E 3rd St STE 201,Bethlehem,PA,18015-2180,Northampton
Star Community Health KidsCare Sigal-Allentown,450 Chew St STE 203,Allentown,PA,18102-3434,Lehigh
Star Community Health OB/GYN &amp; KidsCare - ...,220 Ferry St,Easton,PA,18042-3674,Northampton
Star Community Health OB/GYN - Bethlehem,800 Eaton Ave STE 202,Bethlehem,PA,18018-1895,Lehigh
Star Community Health OB/GYN Sigal-Allentown,450 Chew St STE 204,Allentown,PA,18102-3434,Lehigh
Star Community Health Southside - Bethlehem,511 E 3rd St STE 200,Bethlehem,PA,18015-2072,Northampton
Congreso Health Center,216 W Somerset St,Philadelphia,PA,19133-3534,Philadelphia
INTERIM HOUSE WEST,4108 Parkside Ave,Philadelphia,PA,19104-1020,Philadelphia
"Interim House, Inc.",333 W Upsal St,Philadelphia,PA,19119-4010,Philadelphia
MARY HOWARD HEALTH CENTER,125 S 9th St,Philadelphia,PA,19107-5125,Philadelphia
Our Brother's Place,907 Hamilton St,Philadelphia,PA,19123-3815,Philadelphia
Outley House,6901 Woodland Ave,Philadelphia,PA,19142-1159,Philadelphia
PEC Nursing Center,3939 Warren St,Philadelphia,PA,19104-4642,Philadelphia
PHMC Care Clinic,1200 Callowhill St,Philadelphia,PA,19123-3658,Philadelphia
PHMC Health Center on Cedar Avenue,501 S 54th St,Philadelphia,PA,19143-1900,Philadelphia
PHMC Health Connection,1900 N 9th St,Philadelphia,PA,19122-2024,Philadelphia
PHMC Pathways to Recovery,2301 E Allegheny Ave,Philadelphia,PA,19134-4427,Philadelphia
Public Health Management Corporation,1500 Market St,Philadelphia,PA,19102,Philadelphia
Rising Sun Health Center,5675 N Front St,Philadelphia,PA,19120-2719,Philadelphia
Serenity Court,1221 N 19th St,Philadelphia,PA,19121-4901,Philadelphia
Station House,2601 N Broad St,Philadelphia,PA,19132-4033,Philadelphia
STENTON FAMILY MANOR,1300 E Tulpehocken St,Philadelphia,PA,19138-1523,Philadelphia
CAMBRIDGE SPRINGS HEALTH CENTER,118 Railroad St,Cambridge Springs,PA,16403-1060,Crawford
CORRY MEMORIAL HOSPITAL RURAL HEALTH CLINIC,965 Shamrock Ln,Corry,PA,16407-9121,Erie
Alder Street,425 Alder St,Scranton,PA,18505-4116,Lackawanna
Lackawanna College,406 N Washington Ave,Scranton,PA,18503-1306,Lackawanna
"SCRANTON PRIMARY HEALTH CARE CENTER, INC.",959 Wyoming Ave,Scranton,PA,18509-3023,Lackawanna
"Sharon Community Health Center, Inc.",94 W Connelly Blvd,Sharon,PA,16146-1754,Mercer
Community Health Clinic,943 4th Ave,New Kensington,PA,15068-6409,Westmoreland
"Community Health Clinic, Inc",179 Columbia Ave,Vandergrift,PA,15690-1203,Westmoreland
"Community Health Clinic, Inc.",218 S Maple Ave STE 102,Greensburg,PA,15601-3200,Westmoreland
"Community Health Clinic, Inc. - Mobile medical...",218 S Maple Ave STE 102,Greensburg,PA,15601-3200,Westmoreland
"Community Health Clinic,Inc - Dental Services",947 4th Ave,New Kensington,PA,15068-6409,Westmoreland
GLENDALE AREA MEDICAL CENTER,850 Main St,Coalport,PA,16627,Clearfield
PENN HIGHLANDS BROOKVILLE MARIENVILLE FAMILY P...,PO BOX 463,Marienville,PA,16239-0463,Forest
Dr. BLJ Sayre Health Center Mobile Van,5800 Walnut St,Philadelphia,PA,19139-3836,Philadelphia
THE SAYRE HEALTH CENTER,5800 Walnut St STE 121,Philadelphia,PA,19139-3836,Philadelphia
ChesPenn Center for Family Health at Coatesville,744 E Lincoln Hwy,Coatesville,PA,19320-3590,Chester
ChesPenn Center for Family Health at Eastside,125 E 9th St,Chester,PA,19013-6019,Delaware
ChesPenn Center for Family Health at Upper Darby,5 S State Rd,Upper Darby,PA,19082-2037,Delaware
CHESPENN HEALTH SERVICES,1510 Chester Pike,Eddystone,PA,19022-1471,Delaware
Caring Community Health Center - Hazleton,426 Airport Rd,Hazleton,PA,18202-3361,Luzerne
Caring Community Health Center - Kistler Clinic,175 S Wilkes Barre Blvd,Wilkes Barre,PA,18702-5040,Luzerne
CONNEAUT LAKE HEALTH CENTER,10926 State Highway 18,Conneaut Lake,PA,16316-3526,Crawford
LCH Health and Community Services,731 W Cypress St,Kennett Square,PA,19348-2419,Chester
LCH Health and Community Services,105 Vineyard Way STE 200,West Grove,PA,19390-8849,Chester
LCH Health and Community Services,105 Vineyard Way STE 103,West Grove,PA,19390-8849,Chester
LCH Health and Community Services,14 S 3rd St,Oxford,PA,19363-1601,Chester
Berks Community Health Center,838 Penn St,Reading,PA,19602-1108,Berks
Berks Community Health Center - Mobile Unit,1110 Rockland St,Reading,PA,19604-1501,Berks
Berks Community Health Center Administrative,645 Penn St,Reading,PA,19601-3543,Berks
Berks Community Health Center at 2nd Street,430 N 2nd St,Reading,PA,19601-2738,Berks
Berks Community Health Center at Oakbrook,1040 Liggett Ave,Reading,PA,19611-1801,Berks
Berks Community Health Center at Rockland,1110 Rockland St,Reading,PA,19604-1525,Berks
Tri-State Community Health Center - Fulton Site,525 Fulton Dr,Mc Connellsburg,PA,17233-8061,Fulton
Center for Women&#39;s Medicine,1627 Chew St STE Cwm,Allentown,PA,18102-3648,Lehigh
Centro de Salud,1627 Chew St STE 403,Allentown,PA,18102-3648,Lehigh
Children&#39;s Clinic,1627 Chew St FL 6,Allentown,PA,18102-3648,Lehigh
Children&#39;s Clinic at Hays,1227 W Gordon St,Allentown,PA,18102,Lehigh
Children&#39;s Clinic at Sheridan,521 N 2nd St,Allentown,PA,18102-2501,Lehigh
Community Health &amp; Wellness Center,1627 Chew St STE Chwc,Allentown,PA,18102-3648,Lehigh
Community Smiles - Dental Unit,400 N 17th St STE 300,Allentown,PA,18104-5052,Lehigh
Family Health Center,400 N 17th St STE 300,Allentown,PA,18104-5052,Lehigh
Lehigh Valley Physicians Practice PCP,1627 Chew St STE 101,Allentown,PA,18102-3648,Lehigh
VHP Community Smiles at 6th Street,101 N 6th St STE 310,Allentown,PA,18101-1403,Lehigh
VHP Community Vision Center at 6th Street,101 N 6th St STE 300,Allentown,PA,18101-1403,Lehigh
FCC - Allenwood,824 Main Access Rd,Allenwood,PA,17810-9805,Union
Andrew C. Mazza Memorial Health Center,127 Route 106,Greenfield Township,PA,18407-3526,Lackawanna
Matthew W. Stahl Memorial Health Center,498 S Main St STE D,Montrose,PA,18801-1317,Susquehanna
NEPA Community Health Care Elk Lake School Dis...,2380 Elk Lake School Rd,Springville,PA,18844-7710,Susquehanna
NEPA Community Health Care-Hallstead,25066 State Route 11,Hallstead,PA,18822-8816,Susquehanna
PENN HIGHLANDS BROOKVILLE,271 Railroad St,Philipsburg,PA,16866-2300,Centre
Esperanza Health Center,4417 N 6th St,Philadelphia,PA,19140-2319,Philadelphia
Esperanza Health Center - Fifth Street,2940 N 5th St,Philadelphia,PA,19133-2801,Philadelphia
Esperanza Health Center - Kensington,861 E Allegheny Ave,Philadelphia,PA,19134-2401,Philadelphia
FCI - McKean,6975 Route 59,Lewis Run,PA,16738,McKean
ST. LUKE'S MINERS HEALTH CENTER LANSFORD,100 W Patterson St STE 201,Lansford,PA,18232-1304,Carbon
PORT ALLEGANY HEALTH CENTER,45 N Pine St,Port Allegany,PA,16743-1238,McKean
COUDERSPORT FAMILY MEDICINE,1001 E 2nd St STE S,Coudersport,PA,16915-8161,Potter
CENTRAL POTTER HEALTH CENTER,71 Elk St,Coudersport,PA,16915-9601,Potter
NORTHERN POTTER HEALTH CENTER,511 Academy St,Ulysses,PA,16948-9580,Potter
BOWMAN HEALTH CENTER,83 S Marvin St,Smethport,PA,16749-2031,McKean
EMPORIUM HEALTH CENTER,288 Sizerville Rd,Emporium,PA,15834-3944,Cameron
GALETON HEALTH CENTER,30 River St,Galeton,PA,16922-1203,Potter
SHINGLEHOUSE HEALTH CENTER,129 N Puritan St,Shinglehouse,PA,16748-7182,Potter
ELDRED HEALTH CENTER,139 Main St,Eldred,PA,16731-4515,McKean
11TH STREET FAM HLTH SVCS DREXEL,850 N 11th St,Philadelphia,PA,19123-1957,Philadelphia
ABBOTTSFORD FALLS FP & COUNSELING,4700 Wissahickon Ave BLDG D # 118,Philadelphia,PA,19144-4248,Philadelphia
Annex West,3901 Market St,Philadelphia,PA,19104-3133,Philadelphia
Building 21 High School,6501 Limekiln Pike,Philadelphia,PA,19138-3102,Philadelphia
FPCN at Belmont Charter Network Academy Charte...,907 N 41st St,Philadelphia,PA,19104-1278,Philadelphia
FPCN at Belmont Charter Network High School/In...,1301 Belmont Ave,Philadelphia,PA,19104-1044,Philadelphia
FPCN at Belmont Charter Network Primary/Middle...,4030 Brown St,Philadelphia,PA,19104-4844,Philadelphia
FPCN at CB Community School,4101 Freeland Ave,Philadelphia,PA,19128-3509,Philadelphia
FPCN at Mill Creek,807 N 48th St,Philadelphia,PA,19139-1854,Philadelphia
FPCN at Shoprite Island Avenue,2900 Island Ave,Philadelphia,PA,19153-2028,Philadelphia
FPCN Wellness on Wheels Van,4700 Wissahickon Ave STE 126,Philadelphia,PA,19144-4248,Philadelphia
THE HEALTH ANNEX ,6120 Woodland Ave,Philadelphia,PA,19142-3224,Philadelphia
Vaux Bigger Picture High School,2300 W Master St,Philadelphia,PA,19121-4996,Philadelphia
OIL VALLEY INTERNAL MEDICINE,116 Central Ave,Oil City,PA,16301-2736,Venango
OIL VALLEY MEDICAL GROUP,339 W Spring St,Titusville,PA,16354-1655,Crawford
UNION CITY RURAL HEALTH CLINIC,101 E High St,Union City,PA,16438-1101,Erie
TIONESTA HEALTH CENTER,111 Bridge St,Tionesta,PA,16353-9737,Forest
CARING HEALTHCARE NETWORK,18 N Front St,Philipsburg,PA,16866-1602,Centre
State Correctional Institution - Greene,169 Progress Dr,Waynesburg,PA,15370-8082,Greene
State Correctional Institution - Benner Township,301 Institution Dr,Bellefonte,PA,16823-1665,Centre
State Correctional Institution - Camp Hill,2500 Lisburn Rd,Camp Hill,PA,17011-8005,Cumberland
State Correctional Institution - Chester,500 E 4th St,Chester,PA,19013-4551,Delaware
State Correctional Institution - Coal Township,1 Kelley Dr,Coal Township,PA,17866-1020,Northumberland
State Correctional Institution - Dallas,1000 Follies Rd,Dallas,PA,18612-9515,Luzerne
State Correctional Institution - Frackville,1111 Altamont Blvd,Frackville,PA,17931-2601,Schuylkill
State Correctional Institution - Forest,1 Woodland Dr,Marienville,PA,16239,Forest
State Correctional Institution - Fayette,50 Overlook Dr,La Belle,PA,15450-1050,Fayette
State Correctional Institution - Houtzdale,209 Institution Drive,Houtzdale,PA,16698-0001,Clearfield
State Correctional Institution - Huntingdon,1100 Pike St,Huntingdon,PA,16654-0002,Huntingdon
State Correctional Institution Mahanoy,301 Morea Rd,Frackville,PA,17932-0100,Schuylkill
State Correctional Institution - Phoenix,1200 Mokychic Dr,Schwenksville,PA,19473,Montgomery
State Correctional Institution - Pine Grove,189 Fyock Rd,Indiana,PA,15701-6542,Indiana
State Correctional Institution - Smithfield,1120 Pike St,Huntingdon,PA,16652-1172,Huntingdon
