Site Name,Site Address,Site City,Site State,Site Zip Code,County
MADISON CANTON MEDICAL CLINIC,1171 Hart St,Canton,MS,39046-4805,Madison
BOLTON-EDWARDS ELEM/MIDDLE SBC,W Frontage Rd,Jackson,MS,39213,Hinds
Byram Middle School-based Clinic,2009 Byram Bulldog Blvd,Terry,MS,39170-8632,Hinds
Carver Middle School,560 Port Gibson St,Raymond,MS,39154-9746,Hinds
"CENTRAL MS CIVIC IMPROVEMENT ASSOC., INC.D/B/A...",3502 W Northside Dr,Jackson,MS,39213-4454,Hinds
Commonwealth Apartment Complex,3930 Skyview Dr,Jackson,MS,39213-5318,Hinds
Copiah Comprehensive Health Complex,550 Caldwell Dr,Hazlehurst,MS,39083-2304,Copiah
Gary Road Elementary School,7241 Gary Rd,Byram,MS,39272-8947,Hinds
Gary Road Intermediate School,7255 Gary Rd,Byram,MS,39272-8947,Hinds
Jackson Hinds Central Mississippi Medical Cent...,1860 Chadwick Dr STE 254,Jackson,MS,39204-3472,Hinds
JACKSON HINDS COMP HEALTH CENTER - Medical Plaza,866 Medical Plz,Jackson,MS,39204-4948,Hinds
JACKSON HINDS COMP HEALTH CENTER UTICA-WIC War...,6608 Highway 27,Utica,MS,39175-9226,Hinds
Jackson-Hinds Comprehensive Health Center at t...,350 W Woodrow Wilson Ave,Jackson,MS,39213-7681,Hinds
Jackson-HInds Comprehensive Health Center Edwa...,100 Magnolia St,Edwards,MS,39066,Hinds
Jackson-Hinds Comprehensive Health Center Sout...,145 Raymond Rd,Jackson,MS,39204-3802,Hinds
Jackson-Hinds Comprehensive Health Center Wood...,514 E Woodrow Wilson Ave,Jackson,MS,39216-4538,Hinds
Jackson-Hinds Downtown Plaza,210 E Capitol St Ste 1205,Jackson,MS,39201-2309,Hinds
JACKSON-HINDS ETHEL JAMES IVORY HOMELESS CLINIC,427 J R Lynch St,Jackson,MS,39203-3518,Hinds
JACKSON-HINDS JIM HILL HIGH SCHOOL SBHC,2185 Fortune St,Jackson,MS,39204-2333,Hinds
Jackson-Hinds Medical Mobile Unit 3,3502 W Northside Dr,Jackson,MS,39213-4454,Hinds
Jackson-Hinds Medical Mobile Unit 4,3502 W Northside Dr,Jackson,MS,39213-4454,Hinds
Jackson-Hinds Medical Mobile Unit 5,3502 W Northside Dr,Jackson,MS,39213-4454,Hinds
Jackson-Hinds Medical Mobile Unit 6,3502 W Northside Dr,Jackson,MS,39213-4454,Hinds
Jackson-Hinds Medical/Dental Mobile Unit 2,3502 W Northside Dr,Jackson,MS,39213-4454,Hinds
JACKSON-HINDS TOUGALOO CLINIC,500 W County Line Rd,Tougaloo,MS,39174-9700,Madison
Jackson-Hinds Utica Clinic,129 White Oak St,Utica,MS,39175-8803,Hinds
JACKSON-HINDS VAN WINKLE ELEM SCHOOLBASE CLINIC,1655 Whiting Rd,Jackson,MS,39209-5826,Hinds
JACKSON-HINDS VICKSBURG WARREN FAMILY HEALTH C...,2524 S Frontage Rd # I-20,Vicksburg,MS,39180-5269,Warren
JACKSON-HINDS-ISABLE ELEMENTARY SCHOOL SBHC,1716 Isable St,Jackson,MS,39204-2352,Hinds
Pecan Park Elementary School-Based Clinic,415 Claiborne Ave,Jackson,MS,39209-5321,Hinds
Raymond Elementary School,417 Palestine St,Raymond,MS,39154-7618,Hinds
Raymond High School,14050 Highway 18,Raymond,MS,39154-9795,Hinds
Terry High School-based Clinic,235 W Beasley St,Terry,MS,39170-8154,Hinds
The Village Apartment Complex,386 Raymond Rd,Jackson,MS,39204-3700,Hinds
UTICA ELEMENTARY SCHOOL,260 Highway 18,Utica,MS,39175-9767,Hinds
CF-Mississippi State Penitentiary (MSP),Hwy 49 West,Parchman,MS,38738,Sunflower
Marshall County Correctional Facility,833 West St,Holly Springs,MS,38635-1412,Marshall
CF-South Mississippi,22689 Highway 63,Leakesville,MS,39451-5662,Greene
FCC - Yazoo City,2225 Haley Barbour Pkwy,Yazoo City,MS,39194-4796,Yazoo
HEALTHY LIVING FAMILY MEDICAL CENTER,PO BOX 357,Gunnison,MS,38746-0357,Bolivar
FAMILY MEDICAL ASSOCIATES,701 S Holly Ave,Collins,MS,39428-3894,Covington
GREEN TREE FAMILY MEDICAL CENTER,603 S Main St,Mount Olive,MS,39119-8902,Covington
FAMILY CARE OF SEMINARY,104 W Main St STE 20,Seminary,MS,39479-9027,Covington
FAMILY CARE EXPRESS,3275 Highway 49 STE E,Collins,MS,39428-3776,Covington
MEDICAL CENTER OF MAGEE,800 3rd St SW,Magee,MS,39111-3951,Simpson
EXPRESS CARE SUMRALL,1039 Highway 42 STE 3,Sumrall,MS,39482-4478,Lamar
EXPRESS CARE TAYLORSVILLE,105 Eaton St,Taylorsville,MS,39168-5614,Smith
FAMILY CARE MAGEE TUSCAN TOWERS,360 Simpson Highway 149 STE 370,Magee,MS,39111-3843,Simpson
Leland Medical Clinic,201 Baker Blvd,Leland,MS,38756-3401,Washington
Mobile Medical Clinic,201 Baker Blvd,Leland,MS,38756-3401,Washington
HARRISVILLE MEDICAL CLINIC,1652 Simpson Highway 469,Harrisville,MS,39082-4002,Simpson
PEARL RIVER FAMILY CLINIC,302 Highway 11 S,Poplarville,MS,39470-2625,Pearl River
CHOCTAW REGIONAL MEDICAL CLINIC-ACKERMAN,8613 Ms Highway 12,Ackerman,MS,39735-8917,Choctaw
East Mississippi State Hospital,1818 College Dr,Meridian,MS,39307,Lauderdale
Wilkinson County Correctional Facility (WCCF),2999 US Highway 61 N,Woodville,MS,39669-7000,Wilkinson
Central Mississippi Correctional Facility,3974 Highway 468 W,Pearl,MS,39208-9088,Rankin
