Site Name,Site Address,Site City,Site State,Site Zip Code,County
Rural Health Group Dental at Jackson,9409 NC Highway 305,Jackson,NC,27845-9679,Northampton
Rural Health Group Pediatrics and Dental,2064 NC Highway 125,Roanoke Rapids,NC,27870-9436,Halifax
Rural Health Group Women's Health,1381 Medical Center Dr,Roanoke Rapids,NC,27870-5130,Halifax
Wilkes Community Health Center (Wilkes County ...,306 College St,Wilkesboro,NC,28697-2854,Wilkes
Wilkes Health School Based Health Mobile Van,306 College St,Wilkesboro,NC,28697-2854,Wilkes
Carolina Family Ancillary Services,211 Vance St E,Wilson,NC,27893-4117,Wilson
Carolina Family Dental Center,8282 NC 58 S,Elm City,NC,27822-8079,Nash
"Carolina Family Health Centers, Inc.",303 Green St E,Wilson,NC,27893-4105,Wilson
Carolina Family Mobile Unit,303 Green St E,Wilson,NC,27893-4105,Wilson
Carolina Family Patient Support Services,108 Nash St SW,Wilson,NC,27893-3956,Wilson
Freedom Hill Community Health Center,162 NC Highway 33 E,Tarboro,NC,27886-8582,Edgecombe
Harvest Family Health Center,8250 Nc 58 S,Elm City,NC,27822-8079,Nash
Wilson Community Health Center,303 Green St E,Wilson,NC,27893-4105,Wilson
HOKE FAMILY MEDICAL CENTER,405 S Main St,Raeford,NC,28376-3222,Hoke
CIHA Dental Surgery,60 Hospital Rd,Sylva,NC,28779-2722,Jackson
Engelhard Medical Center,33270 US Highway 264,Engelhard,NC,27824-9557,Hyde
Manteo Community Health Center,402 Budleigh St,Manteo,NC,27954,Dare
Ocracoke Health Center,305 Back Rd,Ocracoke,NC,27960-1007,Hyde
Charlotte Community Health Clinic,"8401 Medical Plaza Dr, Ste 300",Charlotte,NC,28262-8702,Mecklenburg
Charlotte Community Health Clinic - Express Care,3622 Central Ave,Charlotte,NC,28205-5638,Mecklenburg
Charlotte Community Health Clinic - University,8401 Medical Plaza Dr STE 200,Charlotte,NC,28262-8701,Mecklenburg
Charlotte Community Health Clinic West,5301 Wilkinson Blvd,Charlotte,NC,28208-5455,Mecklenburg
ANDERSON CREEK FAMILY DENTISTRY,6720 Overhills Rd,Spring Lake,NC,28390-8872,Harnett
ANDERSON CREEK MEDICAL CENTER,6750 Overhills Rd,Spring Lake,NC,28390-8872,Harnett
ANGIER MEDICAL CENTER,84 Medical Dr,Angier,NC,27501-6087,Harnett
BENHAVEN MEDICAL CENTER,985 Nc 87 S,Cameron,NC,28326-7520,Harnett
First Choice Community Health Centers at Lilli...,40 Autumn Fern Trl,Lillington,NC,27546-5155,Harnett
First Choice Community Health Centers Mobile D...,40 Autumn Fern Trl,Lillington,NC,27546-5155,Harnett
First Choice Community Health Centers Mobile M...,40 Autumn Fern Trl,Lillington,NC,27546-5155,Harnett
Catawba Valley Family Medicine - Claremont,3114 W Main St,Claremont,NC,28610-9609,Catawba
Catawba Valley Family Medicine - Maiden,137 Island Ford Rd,Maiden,NC,28650-8735,Catawba
Catawba Valley Family Medicine - Mountain View,2712 S NC 127 Hwy,Hickory,NC,28602-9130,Catawba
Catawba Valley Family Medicine - Northeast Hic...,2365 Springs Rd NE,Hickory,NC,28601-3067,Catawba
Catawba Valley Family Medicine - Taylorsville,50 Macedonia Church Rd,Taylorsville,NC,28681-8414,Alexander
Catawba Valley Family Medicine– Graystone,3511 Graystone Pl,Conover,NC,28613,Catawba
Iredell Psychiatry,766 Hartness Rd,Statesville,NC,28677-3479,Iredell
Kintegra  Integrated Medicine  - Statesville,1703 Davie Ave,Statesville,NC,28677-3521,Iredell
Kintegra Adult and Pediatric Medicine - XRay Dr,2721 X Ray Dr,Gastonia,NC,28054-7491,Gaston
Kintegra at  Woodhill Elementary,1027 Woodhill Dr,Gastonia,NC,28054-2466,Gaston
Kintegra at A Woman's View,915 Tate Blvd SE,Hickory,NC,28602-4042,Catawba
Kintegra at Arndt Middle School,34th St Dr NE,Hickory,NC,28601,Catawba
Kintegra at Balls Creek Elementary,2620 Balls Creek Rd,Newton,NC,28658-8109,Catawba
Kintegra at Bandys High,5040 E Bandys Xrd,Catawba,NC,28609-8075,Catawba
Kintegra at Battleground Elementary,301 Jeb Seagle Dr,Lincolnton,NC,28092-2168,Lincoln
Kintegra at Belmont Central Elementary,310 Eagle Rd,Belmont,NC,28012-3721,Gaston
Kintegra at Belmont Middle School (BMS),1020 S Point Rd,Belmont,NC,28012-8533,Gaston
Kintegra at Bunker Hill High,4675 Oxford School Rd,Claremont,NC,28610-9468,Catawba
Kintegra at Burns Middle School,215 Shady Grove Rd,Lawndale,NC,28090-8254,Cleveland
Kintegra at CaroMont Womens Health - Ashley,1225 E Garrison Blvd,Gastonia,NC,28054-5115,Gaston
Kintegra at CaroMont Womens Health - Summit,620 Summit Crossing Pl,Gastonia,NC,28054-2176,Gaston
Kintegra at Carr Elementary,307 S Pine St,Dallas,NC,28034-1953,Gaston
Kintegra at Catawba Rosenwald Education Center,403 6th Ave SW,Catawba,NC,28609-7811,Catawba
Kintegra at Catawba Springs Elementary,206 N Little Egypt Rd,Denver,NC,28037-8015,Lincoln
Kintegra at Catawba Valley Community College,2550 US Highway 70 SE Ste,Hickory,NC,28602-8302,Catawba
Kintegra at Catawba Women's Center,1501 Tate Blvd SE,Hickory,NC,28602-1384,Catawba
Kintegra at Central Davie Academy,160 Martin Luther King Jr Rd,Mocksville,NC,27028-7780,Davie
Kintegra at Challenger High School,2550 US Highway 70 SE,Hickory,NC,28602-8302,Catawba
Kintegra at Claremont Elementary,3384 E Main St,Claremont,NC,28610-8665,Catawba
Kintegra at Cleveland Community College,137 S Post Rd,Shelby,NC,28152-6224,Cleveland
Kintegra at Cleveland County Public Health,200 S Post Rd,Shelby,NC,28152-6269,Cleveland
Kintegra at Cooleemee Elementary,136 Marginal St,Cooleemee,NC,27014-0168,Davie
Kintegra at Cornatzer Elementary,529 Cornatzer Rd,Mocksville,NC,27028-7129,Davie
Kintegra at Costner Elementary,353 Old Nc 277 Loop Rd,Dallas,NC,28034-9795,Gaston
Kintegra at Davie County Early College,1211 Salisbury Rd,Mocksville,NC,27028-9302,Davie
Kintegra at Davie County High,180 War Eagle Dr,Mocksville,NC,27028-6151,Davie
Kintegra at Discovery High,301 W 18th St,Newton,NC,28658-2927,Catawba
Kintegra at Fred T Foard HIgh,3407 Plateau Rd,Newton,NC,28658-8809,Catawba
Kintegra at G E Massey Elementary,130 Newbold St,Lincolnton,NC,28092-3906,Lincoln
Kintegra at Grandview Middle,451 Catawba Valley Blvd,Hickory,NC,28602-9631,Catawba
Kintegra at Hershal H Beam Elementary,200 Davis Park Rd,Gastonia,NC,28052-0116,Gaston
Kintegra at Hickory Career &amp; Arts Magnet,409 8th Ave NE,Hickory,NC,28601-3943,Catawba
Kintegra at Hickory High,1234 3rd St NE,Hickory,NC,28601-2605,Catawba
Kintegra at Holbrook Middle School,418 S Church St,Lowell,NC,28098-1806,Gaston
Kintegra at Iredell County Health Department,318 Turnersburg Hwy,Statesville,NC,28625-2798,Iredell
Kintegra at Iron Station Elementary,4207 E Highway 27,Iron Station,NC,28080-8701,Lincoln
Kintegra at Jacob&#39;s Fork Middle School,3431 Plateau Rd,Newton,NC,28658-8809,Catawba
Kintegra at Jenkins Elementary,3750 N Center St,Hickory,NC,28601-8089,Catawba
Kintegra at Jonesville Elementary,101 Cedarbrook Rd,Jonesville,NC,28642-2405,Yadkin
Kintegra at Kings Mountain Intermediate,227 Kings Mountain Blvd,Kings Mountain,NC,28086,Cleveland
Kintegra at Longview Elementary,737 12th St SW,Hickory,NC,28602-3120,Catawba
Kintegra at Love Memorial Elementary,1463 Love Memorial School Rd,Lincolnton,NC,28092-7091,Lincoln
Kintegra at Maiden High,600 W Main St,Maiden,NC,28650-1146,Catawba
Kintegra at Maiden Middle School,518 N C Ave,Maiden,NC,28650-1171,Catawba
Kintegra at McAdenville Elementary,275 Wesleyan Dr,Mc Adenville,NC,28101-9003,Gaston
Kintegra at Mill Creek Middle School,1041 Shiloh Rd,Claremont,NC,28610-9202,Catawba
Kintegra at Mitchell Community College,500 W Broad St,Statesville,NC,28677-5264,Iredell
Kintegra at Mocksville Elementary,295 Cemetery St,Mocksville,NC,27028-2103,Davie
Kintegra at New Hope Elementary,137 Stowe Rd,Gastonia,NC,28056-8560,Gaston
Kintegra at Newton Conover High,338 W 15th St,Newton,NC,28658-2906,Catawba
Kintegra at Newton-Conover Middle,873 Northern Dr NW,Conover,NC,28613-6513,Catawba
Kintegra at Norris S Childers Elementary,2595 Rock Dam Rd,Lincolnton,NC,28092-6803,Lincoln
Kintegra at North Belmont Elementary,210 School St,Belmont,NC,28012-2123,Gaston
Kintegra at North Brook Elementary,642 Highway 274,Vale,NC,28168-7435,Lincoln
Kintegra at North Davie Middle,497 Farmington Rd,Mocksville,NC,27028-7639,Davie
Kintegra at North Gaston High School,1133 Ratchford Dr,Dallas,NC,28034-6500,Gaston
Kintegra at North Newton Elementary,221 W 26th St,Newton,NC,28658-2821,Catawba
Kintegra at Northview Middle,302 28th Ave NE,Hickory,NC,28601-1116,Catawba
Kintegra at Oakwood Elementary,366 4th St NW,Hickory,NC,28601-4920,Catawba
Kintegra at Oxford Elementary,5915 Oxford School Rd,Claremont,NC,28610-8112,Catawba
Kintegra at Page Primary,215 Ewing Dr,Belmont,NC,28012-4130,Gaston
Kintegra at Piedmont Elementary,119 E 2nd Ave,Gastonia,NC,28052-4370,Gaston
Kintegra at Piedmont HealthCare Womens Center,1804 Davie Ave,Statesville,NC,28677-3524,Iredell
Kintegra at Piedmont High,2596 Robinwood Rd,Gastonia,NC,28054-5877,Gaston
Kintegra at Piedmont Middle School,2970 S New Hope Rd,Gastonia,NC,28056-8320,Gaston
Kintegra at Pinebrook Elementary,477 Pinebrook School Rd,Mocksville,NC,27028-7749,Davie
Kintegra at Pleasant Ridge Elementary,1260 Floyd Ln,Gastonia,NC,28052-5444,Gaston
Kintegra at Riverbend Middle School,4670 Oxford School Rd,Claremont,NC,28610-9468,Catawba
Kintegra at Rock Springs Elementary,3633 N Nc 16 Business Hwy,Denver,NC,28037-8268,Lincoln
Kintegra at S Ray Lowder Elementary,350 Kennedy Dr,Lincolnton,NC,28092-3216,Lincoln
Kintegra at Shady Grove Elementary,3179 Cornatzer Rd,Advance,NC,27006-7212,Davie
Kintegra at Shuford Elementary,810 Hunsucker Dr NE,Conover,NC,28613-7578,Catawba
Kintegra at South Davie Middle,197 S Davie Dr,Mocksville,NC,27028-2927,Davie
Kintegra at South Newton Elementary,306 W I St,Newton,NC,28658-3534,Catawba
Kintegra at South Point High,906 South Point Rd,Belmont,NC,28012-9536,Gaston
Kintegra at Southwest Elementary,1580 32nd St SW,Hickory,NC,28602-4633,Catawba
Kintegra at St James Elementary,1774 Saint James Church Rd,Denver,NC,28037-7515,Lincoln
Kintegra at St Stephens HIgh,3205 34th Street Dr NE,Hickory,NC,28601-7702,Catawba
Kintegra at St. Stephens Elementary,684 30th St NE,Conover,NC,28613-8254,Catawba
Kintegra at Starmount Middle,2626 Longtown Rd,Boonville,NC,27011-8864,Yadkin
Kintegra at Stowe Family YMCA,196 Ymca Dr,Belmont,NC,28012-4710,Gaston
Kintegra at Stuart Cramer High,101 Lakewood Rd,Belmont,NC,28012-2973,Gaston
Kintegra at Tryon Elementary,2620 Tryon Courthouse Rd,Bessemer City,NC,28016-7646,Gaston
Kintegra at Turning Point Academy,409 W Sumter St,Shelby,NC,28150-4326,Cleveland
Kintegra at Union Elementary,4875 Reepsville Rd,Vale,NC,28168-9771,Lincoln
Kintegra at Viewmont Elementary,21 16th Ave NW,Hickory,NC,28601-2533,Catawba
Kintegra at W C Friday Middle,1221 Ratchford Dr,Dallas,NC,28034-7599,Gaston
Kintegra at Warlick Academy,1316 Spencer Mountain Rd,Gastonia,NC,28054-3045,Gaston
Kintegra at Warlick Family YMCA,2221 Robinwood Rd,Gastonia,NC,28054-5848,Gaston
Kintegra at Washington Elementary,1907 Stony Point Rd,Shelby,NC,28150-9602,Cleveland
Kintegra at Webb A. Murray Elementary,3901 Section House Rd,Hickory,NC,28601-9392,Catawba
Kintegra at West Lincoln Middle,260 Shoal Rd,Lincolnton,NC,28092-0773,Lincoln
Kintegra at William Ellis Middle,144 William Ellis Dr,Advance,NC,27006-7990,Davie
Kintegra at William R. Davie Elementary,3437 US Highway 601 N,Mocksville,NC,27028-6259,Davie
Kintegra at Yadkinville Elementary,305 N State St,Yadkinville,NC,27055-5245,Yadkin
Kintegra Behavioral Health - Gastonia,409 S Oakland St,Gastonia,NC,28052-4312,Gaston
Kintegra Behavioral Health - Hickory,858 2nd St NE,Hickory,NC,28601-3877,Catawba
Kintegra Behavioral Health - Mocksville,172 S Clement St,Mocksville,NC,27028-2336,Davie
Kintegra Behavioral Health - Riverwood,3050 Riverwood Pkwy STE B,Gastonia,NC,28056-6002,Gaston
Kintegra Customer Support,613 E Franklin Blvd,Gastonia,NC,28054-7150,Gaston
Kintegra Family Dentistry - Asheboro,308 Brewer St,Asheboro,NC,27203-4896,Randolph
Kintegra Family Dentistry - Hickory,3070 11th Avenue Dr SE,Hickory,NC,28602-8336,Catawba
Kintegra Family Dentistry - Lexington,32 Kirkwood Ave,Lexington,NC,27292-4024,Davidson
Kintegra Family Dentistry - Lincolnton,111 Doctors Park,Lincolnton,NC,28092-4407,Lincoln
Kintegra Family Dentistry - Mocksville,100 Ridgeview Dr,Mocksville,NC,27028-2020,Davie
Kintegra Family Dentistry - Randolph HD,2222 S Fayetteville St,Asheboro,NC,27205-7368,Randolph
Kintegra Family Medicine  - Thomasville,611 Randolph St,Thomasville,NC,27360-5126,Davidson
Kintegra Family Medicine - 3rd Ave,111 E 3rd Ave,Gastonia,NC,28052-4317,Gaston
Kintegra Family Medicine - Asheboro,1831 N Fayetteville St,Asheboro,NC,27203-3273,Randolph
Kintegra Family Medicine - Asheboro White Oak,425 White Oak St,Asheboro,NC,27203-4707,Randolph
Kintegra Family Medicine - Bessemer City,119 W Pennsylvania Ave,Bessemer City,NC,28016-2635,Gaston
Kintegra Family Medicine - Boiling Springs,305 W College Ave,Shelby,NC,28152-8111,Cleveland
Kintegra Family Medicine - Fallston,5009 Fallston Rd,Lawndale,NC,28090-9585,Cleveland
Kintegra Family Medicine - Hickory,133 1st Ave SE,Hickory,NC,28602-3005,Catawba
Kintegra Family Medicine - Highland,609 N Highland St,Gastonia,NC,28052-2179,Gaston
Kintegra Family Medicine - Hudson,991 W Hudson Blvd,Gastonia,NC,28052-6430,Gaston
Kintegra Family Medicine - Kings Mountain West,812 W King St,Kings Mountain,NC,28086-2748,Cleveland
Kintegra Family Medicine - Lexington,420 N Salisbury St,Lexington,NC,27292-3548,Davidson
Kintegra Family Medicine - Lincolnton,212 Gamble Dr,Lincolnton,NC,28092-4421,Lincoln
Kintegra Family Medicine - Mocksville,154 Government Center Dr,Mocksville,NC,27028-6299,Davie
Kintegra Family Medicine - Shelby - Dixon Blvd,1758 E Dixon Blvd,Shelby,NC,28152-6948,Cleveland
Kintegra Family Medicine - Shelby Lee St,114 Lee St,Shelby,NC,28150-3839,Cleveland
Kintegra Family Medicine - Shelby Marketplace,1760 E Dixon Blvd,Shelby,NC,28152-6948,Cleveland
Kintegra Family Medicine - Statesville,1022 Shelton Ave,Statesville,NC,28677-6826,Iredell
Kintegra Health,200 E 2nd Ave,Gastonia,NC,28052-4358,Gaston
Kintegra Health,336 Burtonwood Dr,Gastonia,NC,28054-4054,Gaston
Kintegra Health Admin - Shannon Bradley,1520 Shannon Bradley Rd,Gastonia,NC,28052-9478,Gaston
Kintegra Health Admin - Shelby,808 Schenck St,Shelby,NC,28150-3934,Cleveland
Kintegra Mobile Chiropractic,1022 Shelton Ave,Statesville,NC,28677-6826,Iredell
Kintegra Mobile Dentistry Unit - 5,111 E 3rd Ave,Gastonia,NC,28052-4317,Gaston
Kintegra Mobile Dentistry Unit - Randolph,611 Randolph St,Thomasville,NC,27360-5126,Davidson
Kintegra Mobile Dentistry Unit East,420 N Salisbury St,Lexington,NC,27292-3548,Davidson
Kintegra Mobile Dentistry Unit North,518 Brookdale Dr,Statesville,NC,28677-4108,Iredell
Kintegra Mobile Dentistry Unit South,212 Gamble Dr,Lincolnton,NC,28092-4421,Lincoln
Kintegra Mobile Health,420 N Salisbury St,Lexington,NC,27292-3548,Davidson
Kintegra Mobile Podiatry,2721 X Ray Dr,Gastonia,NC,28054-7491,Gaston
Kintegra Pediatric Dentistry - Gastonia,890 Summit Crossing Pl,Gastonia,NC,28054-2192,Gaston
Kintegra Pediatric Medicine - Shelby,1019 N Lafayette St,Shelby,NC,28150-3746,Cleveland
Kintegra Pediatric Medicine and Kintegra Famil...,518 Brookdale Dr,Statesville,NC,28677-4108,Iredell
Kintegra/SHA at  Ashley Wellness Center,1647 NE Ashley School Cir,Winston Salem,NC,27105-5444,Forsyth
Kintegra/SHA at  Hanes Magnet School,2355 Pleasant St,Winston Salem,NC,27107-4334,Forsyth
Kintegra/SHA at  Winston-Salem Prep Academy,1215 N Cameron Ave,Winston Salem,NC,27101-1816,Forsyth
Kintegra/SHA at Mineral Springs,4555 Ogburn Ave,Winston Salem,NC,27105-2726,Forsyth
Kintegra/SHA at Moore Elementary,451 Knollwood St,Winston Salem,NC,27103-3438,Forsyth
Kintegra/SHA at North Forsyth,5705 Shattalon Dr,Winston Salem,NC,27105-1332,Forsyth
Kintegra/SHA at Petree Elementary,3815 Old Greensboro Rd,Winston Salem,NC,27101-2037,Forsyth
Kintegra/SHA Mobile Medical Unit,4555 Ogburn Ave,Winston Salem,NC,27105-2726,Forsyth
PACE of the Southern Piedmont,6133 The Plaza,Charlotte,NC,28215-2401,Mecklenburg
Senior Total Life Care,1875 Remount Rd,Gastonia,NC,28054-7413,Gaston
Administrative Conference Center,7 Professional Dr,Snow Hill,NC,28580-1332,Greene
GREENE COUNTY STUDENT HEALTH SVR,140 School Dr,Snow Hill,NC,28580-7288,Greene
GREENE DENTAL SERVICES,6 Professional Dr,Snow Hill,NC,28580-1333,Greene
JAMES D. BERNSTEIN MEDICAL CTR,261 Belvoir Rd,Greenville,NC,27834-8661,Pitt
KATE B. REYNOLDS MEDICAL CENTER,205 Martin L King Jr Pkwy,Snow Hill,NC,28580-1320,Greene
Meeting Room @ 302,302 N Greene St,Snow Hill,NC,28580-1412,Greene
Mobile Dental Van,261 Belvoir Hwy,Greenville,NC,27834-8193,Pitt
MOBILE VAN,302 N Greene St,Snow Hill,NC,28580-1412,Greene
Pamlico Community Health Center,313 Main St,Bayboro,NC,28515-9529,Pamlico
Snow Hill Integrated Care Center,1106 Kingold Blvd,Snow Hill,NC,28580-1619,Greene
"Appalachian District Local Health Department, ...",157 Health Services Rd,Sparta,NC,28675-3000,Alleghany
"Black River Health Services, Inc.",301 S Campbell St,Burgaw,NC,28425-5011,Pender
Good Samaritan Clinic,305 W Union St,Morganton,NC,28655-3782,Burke
Good Samaritan Clinic,500 E Parker Rd,Morganton,NC,28655-5113,Burke
Good Samaritan Clinic Mobile Unit.,500 E Parker Rd,Morganton,NC,28655-5113,Burke
NC DEPARTMENT OF HEALTH AND HUMAN SERVICES,311 Ashe Ave,Raleigh,NC,27606-2102,Wake
NC FARMWORKERS PROJECT,1238 NC Highway 50 S,Benson,NC,27504-7882,Johnston
NC Farmworkers Project Mobile Medical Unit,1238 NC Highway 50 S,Benson,NC,27504-7882,Johnston
Piedmont Health Services,140 Main St,Prospect Hill,NC,27314-9436,Caswell
Piedmont Health Services,7228 Moncure Pittsboro Rd,Moncure,NC,27559-9595,Chatham
Piedmont Health Services,322 Main St,Prospect Hill,NC,27314-9438,Caswell
Rural Health Group,100 W Parkview Dr,Henderson,NC,27536-5923,Vance
"Vecinos, Inc",3971 Little Savannah Rd,Cullowhee,NC,28723,Jackson
"Vecinos, Inc.",57 NURTURE LN,Cashiers,NC,28717-6016,Jackson
MCDOWELL OB/GYN MCDOWELL INTERNAL MEDICINE,1633 Sugar Hill Rd,Marion,NC,28752-5239,McDowell
MURPHY GROUP PRACTICE HAYESVILLE,2076 Nc 69,Hayesville,NC,28904-7036,Clay
COMMUNITY HEALTH SERVICES,325 NC Highway 55 W,Mount Olive,NC,28365,Wayne
GMC - CLINTON DENTAL SERVICES,908 N US 421 Hwy,Clinton,NC,28328-0410,Sampson
GMC Elizabethtown Mobile,400 Mercer Mill Rd,Elizabethtown,NC,28337-3951,Bladen
GMC FAISON DENTAL SERVICES,460 SW Center St,Faison,NC,28341-8820,Duplin
GOSHEN MED CTR - LAMBERTS,130 N Center St,Mount Olive,NC,28365-1701,Wayne
GOSHEN MEDICAL CENTER - APEX,1624 White Oak Church Rd,Apex,NC,27523-6071,Wake
GOSHEN MEDICAL CENTER - BOLTON,213 9th St,Bolton,NC,28423-8410,Columbus
GOSHEN MEDICAL CENTER - CAPE FEAR,3613 Cape Center Dr,Fayetteville,NC,28304-4457,Cumberland
GOSHEN MEDICAL CENTER - CHADBOURN,110 N Brown St,Chadbourn,NC,28431-1716,Columbus
GOSHEN MEDICAL CENTER - CLINTON,906 N US 421 Hwy,Clinton,NC,28328-0410,Sampson
GOSHEN MEDICAL CENTER - CLINTON MOBILE UNIT,906 N US 421 Hwy,Clinton,NC,28328-0410,Sampson
GOSHEN MEDICAL CENTER - COLUMBUS PEDIATRICS,800 Jefferson St STE 116,Whiteville,NC,28472-3702,Columbus
GOSHEN MEDICAL CENTER - CORPORATE,412 SW Center St,Faison,NC,28341-8820,Duplin
GOSHEN MEDICAL CENTER - COTTLE HOUSE,432 SW Center St,Faison,NC,28341-8820,Duplin
GOSHEN MEDICAL CENTER - DUNN,801 Tilghman Dr STE A,Dunn,NC,28334-4958,Harnett
GOSHEN MEDICAL CENTER - DUNN MOBILE UNIT,801 Tilghman Dr STE A,Dunn,NC,28334-4958,Harnett
GOSHEN MEDICAL CENTER - DUPLIN,214 Duplin St,Kenansville,NC,28349-9024,Duplin
GOSHEN MEDICAL CENTER - ELIZABETHTOWN,400 Mercer Mill Rd,Elizabethtown,NC,28337-3951,Bladen
GOSHEN MEDICAL CENTER - FAIRVIEW,408 Fairview St,Clinton,NC,28328-2312,Sampson
GOSHEN MEDICAL CENTER - FAYETTEVILLE,1248 Fort Bragg Rd STE 200,Fayetteville,NC,28305-4982,Cumberland
GOSHEN MEDICAL CENTER - FREMONT,109 S Sycamore St,Fremont,NC,27830-8710,Wayne
GOSHEN MEDICAL CENTER - GARLAND,105 Lisbon Ave,Garland,NC,28441-9264,Sampson
GOSHEN MEDICAL CENTER - HAMLET,106 Jefferson St,Hamlet,NC,28345-3100,Richmond
Goshen Medical Center - Hamlet Mobile Unit,106 Jefferson St,Hamlet,NC,28345-3100,Richmond
GOSHEN MEDICAL CENTER - Hampstead Mobile Unit,261 Sloop Point Loop Rd,Hampstead,NC,28443-2618,Pender
GOSHEN MEDICAL CENTER - KENANSVILLE,102 N Main St,Kenansville,NC,28349-8966,Duplin
GOSHEN MEDICAL CENTER - MOBILE DENTAL,460 SW Center St,Faison,NC,28341-8820,Duplin
GOSHEN MEDICAL CENTER - MOBILE MEDICAL,444 SW Center St,Faison,NC,28341-8820,Duplin
GOSHEN MEDICAL CENTER - MOREHEAD CITY,202 Penny Ln,Morehead City,NC,28557-2993,Carteret
Goshen Medical Center - Mount Olive Mobile Unit,325 NC Highway 55 W,Mount Olive,NC,28365-8527,Wayne
Goshen Medical Center - New Bern Mobile,4007 M L King Jr Blvd,New Bern,NC,28562-2243,Craven
GOSHEN MEDICAL CENTER - NEW BERN T,4007 M L King Jr Blvd,New Bern,NC,28562-2243,Craven
GOSHEN MEDICAL CENTER - NEW RIVER,1200 Hargett St,Jacksonville,NC,28540-5933,Onslow
Goshen Medical Center - New River Mobile,1200 Hargett St,Jacksonville,NC,28540-5933,Onslow
GOSHEN MEDICAL CENTER - RAEFORD,102 Southern Ave,Raeford,NC,28376-3218,Hoke
GOSHEN MEDICAL CENTER - RAEFORD Mobile Unit,102 Southern Ave,Raeford,NC,28376-3218,Hoke
GOSHEN MEDICAL CENTER - ROCKINGHAM,125 Biltmore Dr STE 1,Rockingham,NC,28379-5017,Richmond
GOSHEN MEDICAL CENTER - ROSEWOOD,104 Adair Dr APT A,Goldsboro,NC,27530-4516,Wayne
GOSHEN MEDICAL CENTER - SANFORD,2807 S Horner Blvd,Sanford,NC,27332-8037,Lee
GOSHEN MEDICAL CENTER - SANFORD Mobile Unit,2807 S Horner Blvd,Sanford,NC,27332-8037,Lee
GOSHEN MEDICAL CENTER - SOUTHPORT,4654 Long Beach Rd SE,Southport,NC,28461-8799,Brunswick
GOSHEN MEDICAL CENTER - STAR,103 Cotton Creek Rd,Star,NC,27356-7954,Montgomery
GOSHEN MEDICAL CENTER - TABOR CITY,270 N US Highway 701 Byp,Tabor City,NC,28463-9324,Columbus
GOSHEN MEDICAL CENTER - WALLACE,110 Eastwood Dr,Wallace,NC,28466-9201,Duplin
Goshen Medical Center - Warsaw Wellness Center,113 S Pine St,Warsaw,NC,28398-1924,Duplin
GOSHEN MEDICAL CENTER - WHITEVILLE Mobile Unit,5 Whiteville Town Ctr,Whiteville,NC,28472-4401,Columbus
Goshen Medical Center – Support Services,111 NW Center St,Faison,NC,28341-6124,Duplin
Goshen Medical Center Albemarle,1000 N 5th St,Albemarle,NC,28001-3420,Stanly
"GOSHEN MEDICAL CENTER, INC.",444 SW Center St,Mount Olive,NC,28365,Duplin
GOSHEN MEDICAL CENTER-GOLDSBORO,2701 Medical Office Pl,Goldsboro,NC,27534-9458,Wayne
GOSHEN MEDICAL CENTER-WHITEVILLE,5 Whiteville Town Ctr,Whiteville,NC,28472-4401,Columbus
GOSHEN MEDICAL CTR - BEULAVILLE,119 Crossover Rd,Beulaville,NC,28518-8801,Duplin
GOSHEN MEDICAL CTR - WARSAW,603 E College St,Warsaw,NC,28398-2104,Duplin
PLAINVIEW HEALTH SERVICES,360 E Charity Rd,Rose Hill,NC,28458-8303,Duplin
ROSEWOOD DENTAL SERVICES,104C Adair Dr,Goldsboro,NC,27530-4516,Wayne
ROSEWOOD WELLNESS,104B Adair Dr,Goldsboro,NC,27530-4516,Wayne
MedNorth Health Center,925 N 4th St,Wilmington,NC,28401-3450,New Hanover
MedNorth Health Center Administrative Services,307 Harnett St APT A,Wilmington,NC,28401-3058,New Hanover
MedNorth Health Center Administrative Services,"307 Harnett St, Apt B",Wilmington,NC,28401-3058,New Hanover
MedNorth Health Center Administrative Services,"307 Harnett St, Apt C",Wilmington,NC,28401-3058,New Hanover
MedSouth,240 Calhoun Dr,Wilmington,NC,28412-6202,New Hanover
WOLONICK FAMILY PRACTICE CENTER,106 Mcalpine Ln,Laurinburg,NC,28352-4637,Scotland
HARRIS FAMILY PRACTICE,700A Progress Pl,Laurinburg,NC,28352-5545,Scotland
Black River Family Practice,301 S Campbell St,Burgaw,NC,28425-5011,Pender
Black River Health Center,109 W Church St,Atkinson,NC,28421-9230,Pender
Maple Hill Medical Center,4811 NC Hwy 50,Maple Hill,NC,28454-8153,Pender
FCC - Butner,2 Old 75 Hwy,Butner,NC,27509-1632,Granville
Albemarle Correctional Institution,44150 Airport Rd,New London,NC,28127,Stanly
ERLANGER ANDREWS FAMILY PRACTICE,2751 Business 19,Andrews,NC,28901-8097,Cherokee
A.C. Reynolds Middle School,2 Rocket Dr,Asheville,NC,28803-9100,Buncombe
MAEHC at Asheville High,419 Mcdowell St,Asheville,NC,28803-2610,Buncombe
MAHEC at A.C. Reynolds High School,1 Rocket Dr,Asheville,NC,28803,Buncombe
MAHEC at Charles C. Bell Elementary School,90 Maple Springs Rd,Asheville,NC,28805-2034,Buncombe
MAHEC at East McDowell Middle,676 State St,Marion,NC,28752-4033,McDowell
MAHEC at Eastfield Global Magnet,170 Eastfield School Rd,Marion,NC,28752-5664,McDowell
