Site Name,Site Address,Site City,Site State,Site Zip Code,County
Lewin G Joel School SBHC,43 Tompkins St,Waterbury,CT,06708-1416,New Haven
Lincoln Elementary School SBHC,Kaplan Dr,Middletown,CT,06457,Middlesex
LINCOLN MIDDLE SCHOOL - SBHC,137A Glenwood Rd,Clinton,CT,06413-1425,Middlesex
MALONEY HIGH SCHOOL - SBHC,145 Steele St,New Britain,CT,06052-1555,Hartford
Marine Science Magnet High School SBHC,164 Centennial Ave,Meriden,CT,06451-3707,New Haven
Mary P. Hinsdale - SBHC,121 Gravel St,Meriden,CT,06450-4611,New Haven
Memorial School SBHC,130 Shennecossett Rd,Groton,CT,06340-5117,New London
MERI CARE DENTAL CENTER,15 Hinsdale Ave,Winsted,CT,06098-1107,Litchfield
MERIDEN HEAD START SBHC,20 Smith St,East Hampton,CT,06424-1677,Middlesex
Middlefield Memorial School SBHC,165 Miller St,Meriden,CT,06450-4482,New Haven
Middletown Expulsion Program SBHC,398 Liberty St,Meriden,CT,06450-4529,New Haven
Middletown High School SBHC,124 Hubbard St,Middlefield,CT,06455-1218,Middlesex
Momauguin Elementary School,398 Main St,Middletown,CT,06457-3310,Middlesex
Montowese Elementary School SBHC,200 La Rosa Ln,Middletown,CT,06457-2148,Middlesex
Moody Elementary School SBHC,99 Cosey Beach Rd,East Haven,CT,06512-4621,New Haven
NATHAN HALE ELEMENTARY SCHOOL - SBHC,145 Fitch St,North Haven,CT,06473-3706,New Haven
Nathan Hale Ray High School SBHC,300 Country Club Rd,Middletown,CT,06457-2302,Middlesex
Nathan Hale Ray Middle School SBHC,277 Atkins Street Ext,Meriden,CT,06450-3405,New Haven
NEW BRITAIN HIGH SCHOOL - SBHC,15 School Rd,Moodus,CT,06469-1167,Middlesex
Newfield School SBHC,73 Clark Gates Rd,Moodus,CT,06469-1222,Middlesex
North Haven High School SBHC,110 Mill St,New Britain,CT,06051-3413,Hartford
North Haven Middle School SBHC,345 Pepper Ridge Rd,Stamford,CT,06905-2801,Fairfield
Northeast Elementary School SBHC,221 Elm St,North Haven,CT,06473-3251,New Haven
Northend Elementary School SBHC,55 Bailey Rd,North Haven,CT,06473-2652,New Haven
NORWALK SMILES AT BEN FRANKLIN - SBHC,82 Scofieldtown Rd,Stamford,CT,06903-4020,Fairfield
NORWALK SMILES AT NATHANIEL ELY HEAD START - SBHC,160 Bassett St,New Britain,CT,06051-3419,Hartford
O'Brien Technical High School SBHC,165 Flax Hill Rd,Norwalk,CT,06854-2837,Fairfield
Odyssey Community School SBHC,11 Ingalls Ave,Norwalk,CT,06854-4605,Fairfield
Overbrook Early Learning Center SBHC,141 Prindle Ave,Ansonia,CT,06401-2561,New Haven
Pathways Academy SBHC,579 Middlesex Tnpk  RM 149,Manchester,CT,06040-2728,Hartford
Pathways/Senderos Center SBHC,54 Gerrish Ave,East Haven,CT,06512-2725,New Haven
Plainfield Central School SBHC,35 Bishop St,East Haven,CT,06512-2939,New Haven
Plainfield Memorial School SBHC,43 Viets St,New Britain,CT,06053-3988,Hartford
PLATT HIGH SCHOOL - SBHC,75 Canterbury Rd,Plainfield,CT,06374-1563,Windham
Portland Middle and High School SBHC,95 Canterbury Rd,Plainfield,CT,06374-1563,Windham
Prudence Crandall School SBHC,220 Coe Ave,Meriden,CT,06451-3812,New Haven
Pulaski Middle School,93 High St # 95,Portland,CT,06480-1656,Middlesex
Ralph M.T. Johnson School SBHC,150 Brainard Rd,Enfield,CT,06082-2649,Hartford
Ridge Hill Elementary School SBHC,757 Farmington Ave,New Britain,CT,06053-1364,Hartford
ROGER SHERMAN ELEMENTARY SCHOOL - SBHC,500 Whittlesey Dr Rm 124F,Bethel,CT,06801-1518,Fairfield
Roosevelt Middle School SBHC,1341 Ridge Rd,North Haven,CT,06473-3005,New Haven
Roxbury Elementary School SBHC,64 N Pearl St,Meriden,CT,06450-4419,New Haven
Slade Middle School SBHC,40 Goodwin St,New Britain,CT,06051-2814,Hartford
Smalley Academy SBHC,751 W Hill Rd,Stamford,CT,06902-1413,Fairfield
Smith Elementary School SBHC,183 Steele St,New Britain,CT,06052-1555,Hartford
Spencer Elementary School SBHC,175 West St,New Britain,CT,06051-1415,Hartford
Springdale Elementary School SBHC,142 Rutherford St,New Britain,CT,06051-3234,Hartford
Stafford Elementary School,207 Westfield St,Middletown,CT,06457-2042,Middlesex
Stafford High School-SBHC,1127 Hope St,Stamford,CT,06907-1825,Fairfield
Stafford Middle School,11 Levinthal Run,Stafford Springs,CT,06076-3744,Tolland
Stratford Academy Johnson House SBHC,145 Orcuttville Rd,Stafford Springs,CT,06076-3730,Tolland
Stratford Academy Victoria Soto School,21 Levinthal Run,Stafford Springs,CT,06076,Tolland
Stratford High School SBHC,719 Birdseye St,Stratford,CT,06615-6827,Fairfield
Strawberry Hill SBHC,699 Birdseye St,Stratford,CT,06615-6862,Fairfield
THE INTERDISTRICT SCHOOL FOR ARTS AND COMMUNIC...,45 N Parade St,Stratford,CT,06615-5822,Fairfield
The Isabelle Pearson School SBHC,200 Strawberry Hill Ave,Stamford,CT,06902-2519,Fairfield
The Morgan School SBHC,190 Governor Winthrop Blvd,New London,CT,06320-6612,New London
Thomas Edison Magnet Middle School,2 Wetmore Ave,Winsted,CT,06098-1242,Litchfield
THOMAS HOOKER ELEMENTARY SCHOOL SBHC,71 Killingworth Tpke,Clinton,CT,06413-1359,Middlesex
Toquam Magnet School,1355 N Broad St,Meriden,CT,06450-2438,New Haven
Trailblazers Academy/Domus Charter Schools SBHC,70 Overlook Dr,Meriden,CT,06450-6933,New Haven
Valley View Elementary School SBHC,123 Ridgewood Ave,Stamford,CT,06907-2620,Fairfield
Vance Elementary School SBHC,83 Lockwood Ave,Stamford,CT,06902-4201,Fairfield
Venture Academy,81 High St,Portland,CT,06480-1656,Middlesex
Vinal Technical High School SBHC,183 Vance St,New Britain,CT,06052-1634,Hartford
W.Y.A. Community Mental Health Associates (CMHA),883 Paddock Ave,Meriden,CT,06450-7044,New Haven
W.Y.A. Liberations,60 Daniels St,Middletown,CT,06457-4941,Middlesex
WASHINGTON MIDDLE SCHOOL - SBHC,233 Main St,New Britain,CT,06051-4204,Hartford
Wesley Elementary School SBHC,119 Main St,Stamford,CT,06901-2818,Fairfield
West Stafford Elementary School-SBHC,1225 N Broad St,Meriden,CT,06450-2479,New Haven
Wilbert Snow Elementary School SBHC,10 Weselyan Hills Rd,Middletown,CT,06457-4958,Middlesex
Wilby High School SBHC,153 W Stafford Rd,Stafford Springs,CT,06076-1017,Tolland
Wilcox Technical High School SBHC,299 Wadsworth St,Middletown,CT,06457-4019,Middlesex
WYA AT SHELTER NOW,568 Bucks Hill Rd,Waterbury,CT,06704-1270,New Haven
WYA Master's Manna,298 Oregon Rd,Meriden,CT,06451-3721,New Haven
WYA New London Homeless Hospitality Center,43 Saint Casimir Dr,Meriden,CT,06450-5729,New Haven
Barnum/Waltersville Elementary School - SBHC,327 Huntington St,New London,CT,06320-6214,New London
Chapel Street Elementary School - SBHC,495 Waterview Ave,Bridgeport,CT,06608-2554,Fairfield
Columbus Elementary School - SBHC,500 Palisade Ave,Bridgeport,CT,06610-3458,Fairfield
David Wooster Middle School - SBHC,380 Chapel St,Stratford,CT,06614-1690,Fairfield
Fairchild Wheeler Interdistrict Magnet Campus ...,275 George St,Bridgeport,CT,06604-3320,Fairfield
Harry B. Flood Middle School - SBHC,150 Lincoln St,Stratford,CT,06614-4000,Fairfield
Jettie S. Tisdale Elementary School - SBHC,840 Old Town Rd,Bridgeport,CT,06606-1448,Fairfield
JFK Elementary School - SBHC,490 Chapel St,Stratford,CT,06614-1690,Fairfield
Luis Munoz Marin Elementary School - SBHC,250 Hollister Ave,Bridgeport,CT,06607-1924,Fairfield
OPTIMUS at Freeman Street,700 Palisade Ave,Bridgeport,CT,06610-3457,Fairfield
OPTIMUS at Hall Neighborhood House,479 Helen St,Bridgeport,CT,06608-1321,Fairfield
OPTIMUS at Inspirica,30 Freeman St,Bridgeport,CT,06607-1548,Fairfield
OPTIMUS at Kinsella,52 George E Pipkins Way # 39S,Bridgeport,CT,06608-2425,Fairfield
Optimus Fairgate,8 Woodland Pl,Stamford,CT,06902-6939,Fairfield
OPTIMUS Harbor Point,1862 Commerce Dr,Bridgeport,CT,06605-2230,Fairfield
OPTIMUS Hollow Community Health Center,138 Stillwater Ave,Stamford,CT,06902-4843,Fairfield
OPTIMUS JP Morgan Chase Wellness Center,805 Atlantic St,Stamford,CT,06902-6805,Fairfield
OPTIMUS Main Street Pediatrics,82 George St,Bridgeport,CT,06604-3315,Fairfield
OPTIMUS Milford Community Health Center at Bri...,1071 E Main St,Bridgeport,CT,06608-1618,Fairfield
OPTIMUS on Barnum Avenue,3715 Main St,Bridgeport,CT,06606-3618,Fairfield
OPTIMUS on Boston Avenue,949 Bridgeport Ave,Milford,CT,06460-3142,New Haven
OPTIMUS on East Main,471 Barnum Ave,Bridgeport,CT,06608-2409,Fairfield
OPTIMUS on the Boulevard,305 Boston Ave,Stratford,CT,06614-5246,Fairfield
OPTIMUS Pacific House Shelter,982 E Main St,Bridgeport,CT,06608-1913,Fairfield
OPTIMUS Park City Primary Care,1351 Washington Blvd,Stamford,CT,06902-2419,Fairfield
OPTIMUS Ralphola Taylor Community Health Center,597 Pacific St,Stamford,CT,06902-5814,Fairfield
OPTIMUS Smiles for Miles Mobile Dental Center,64 Black Rock Ave,Bridgeport,CT,06605-1200,Fairfield
OPTIMUS Transitional Clinic,790 Central Ave,Bridgeport,CT,06607-1705,Fairfield
OPTMUS at Recovery Counseling Services,975 E Main St,Bridgeport,CT,06608-1914,Fairfield
Platt Technical High School - SBHC,480 Bond St,Bridgeport,CT,06610-2205,Fairfield
Warren Harding High School - SBHC,1438 Park Ave,Bridgeport,CT,06604-2512,Fairfield
West Haven High School - SBHC,600 Orange Ave,Milford,CT,06461-2157,New Haven
Hartford Correctional Center,986 Norwich New London Tpke,Uncasville,CT,06382-1928,New London
Osborn Correctional Institution,177 Weston St,Hartford,CT,06120-1514,Hartford
Brooklyn Correctional Institution,335 Bilton Rd,Somers,CT,06071-1044,Tolland
MacDougall-Walker CI,59 Hartford Rd,Brooklyn,CT,06234-1739,Windham
CF Bridgeport Correctional Center,1153 East St S,Suffield,CT,06080-0001,Hartford
Manson Youth Institution,1106 North Ave,Bridgeport,CT,06604-2710,Fairfield
