Site Name,Site Address,Site City,Site State,Site Zip Code,County
Miami Beach Senior High School,2231 Prairie Ave,Miami Beach,FL,33139-1517,Miami-Dade
Miami Edison Senior High School,6161 NW 5th Ct,Miami,FL,33127-1259,Miami-Dade
Miami Senior High School,2450 SW 1st St,Miami,FL,33135-1402,Miami-Dade
Nautilus Middle School,4301 N Michigan Ave,Miami Beach,FL,33140-2914,Miami-Dade
North Beach Elementary School,4100 Prairie Ave,Miami Beach,FL,33140-3515,Miami-Dade
North Miami Dental Clinic,12601 NE 7th Ave,North Miami,FL,33161-4813,Miami-Dade
Palm Springs Middle School,1025 W 56th St,Hialeah,FL,33012-2367,Miami-Dade
Paul W. Bell Middle School,11850 SW 2nd St,Miami,FL,33184-1702,Miami-Dade
Ponce De Leon Middle School,5801 Augusto St,Miami,FL,33146-2606,Miami-Dade
Riverside Elementary School,1190 SW 2nd St,Miami,FL,33130-1059,Miami-Dade
Riviera  Middle School,10301 SW 48th St,Miami,FL,33165-5639,Miami-Dade
Rockway Middle School,9393 SW 29th Ter,Miami,FL,33165-3106,Miami-Dade
Ruben Dario Middle School,350 NW 97th Ave,Miami,FL,33172-4107,Miami-Dade
Ruth K Broad K-8,1155 93rd St,Bay Harbor Islands,FL,33154-3907,Miami-Dade
Santa Clara Elementary School,1051 NW 29th Ter,Miami,FL,33127-3842,Miami-Dade
Silver Bluff Elementary School,2609 SW 25th Ave,Miami,FL,33133-2214,Miami-Dade
South Pointe Elementary School,1050 4th St,Miami Beach,FL,33139-6809,Miami-Dade
Sunset Elementary School,5120 Sunset Dr,Miami,FL,33143-6024,Miami-Dade
Treasure Island Elementary School,7450 E Treasure Dr,Miami Beach,FL,33141,Miami-Dade
Tropical Elementary School,4545 SW 104th Ave,Miami,FL,33165-5634,Miami-Dade
BHA Admin Woodland,4315 Woodland Park Dr,West Melbourne,FL,32904-2097,Brevard
BHA Barton Commons,220 Barton Blvd,Rockledge,FL,32955-2742,Brevard
BHA Barton Commons Medical Dental Mobile,220 Barton Blvd UNIT C14,Rockledge,FL,32955-2742,Brevard
BHA Circles of Care Melbourne Clinic,2000 Commerce Dr,Melbourne,FL,32904-2335,Brevard
BHA Evans Center Clinic,1361 Florida Ave NE APT 2,Palm Bay,FL,32905-2650,Brevard
BHA Heritage Park,2550 Grant St STE 137,Melbourne,FL,32901-6006,Brevard
BHA Malabar Clinic,775 Malabar Rd,Malabar,FL,32950-3120,Brevard
BHA Melbourne Clinic,17 Silver Palm Ave,Melbourne,FL,32901-3123,Brevard
BHA PALM BAY CLINIC,5270 Babcock St NE STE 1,Palm Bay,FL,32905-4616,Brevard
BHA Port St. John,7227 N Highway 1 STE 300,Cocoa,FL,32927-5034,Brevard
BHA Sarno Regional Clinic,2120 Sarno Rd STE 2120,Melbourne,FL,32935-3084,Brevard
BHA School Based Service Site Endeavour,905 Pineda St,Cocoa,FL,32922-6370,Brevard
BHA TITUSVILLE CLINIC,1537 N Singleton Ave,Titusville,FL,32796-1679,Brevard
BHA University Dental Clinic,601 E University Blvd,Melbourne,FL,32901-7121,Brevard
BHA Valentine Clinic,1315 Valentine St,Melbourne,FL,32901-3127,Brevard
Camillus Health Concern Medical Mobile Van #1,336 NW 5th St,Miami,FL,33128-1616,Miami-Dade
"Camillus Health Concern, Greer Building",336 NW 5th St,Miami,FL,33128-1616,Miami-Dade
Camillus House FPL Welcome Center,1545 NW 7th Ave,Miami,FL,33136-1403,Miami-Dade
Health Resource Center at Salvation Army,1907 NW 38th St Rm 195,Miami,FL,33142-5446,Miami-Dade
Care Resource Community Health Center at 1680 ...,1680 Michigan Ave STE 912,Miami Beach,FL,33139-2550,Miami-Dade
Care Resource Community Health Center at Ft. L...,871 W Oakland Park Blvd,Wilton Manors,FL,33311-1731,Broward
Care Resource Community Health Center at Littl...,1901 SW 1st St,Miami,FL,33135-1601,Miami-Dade
Care Resource Community Health Center at Miami,3510 Biscayne Blvd,Miami,FL,33137-3840,Miami-Dade
"Care Resource Community Health Center, Inc at ...",3160 Powerline Rd,Oakland Park,FL,33309-5911,Broward
Center for Family and Child Enrichment,3510 Biscayne Blvd,Miami,FL,33137-3840,Miami-Dade
Excelsior Charter Academy,3510 Biscayne Blvd,Miami,FL,33137-3840,Miami-Dade
CenterPlace Health North Port Health Center,1825 NW 167th St,Miami Gardens,FL,33056-4838,Miami-Dade
CenterPlace Health Ringling Health Center,18200A NW 22nd Ave,Miami Gardens,FL,33056-3747,Miami-Dade
CenterPlace Health Venice Family Services,1750 17th St STE N,Sarasota,FL,34234-8690,Sarasota
CenterPlace Health Women&#39;s and Children&#3...,6950 Outreach Way,North Port,FL,34287-3405,Sarasota
North Port Behavioral Health Services Center,2200 Ringling Blvd,Sarasota,FL,34237,Sarasota
Airport Health Center,2350 Scenic Dr,Venice,FL,34293-1510,Sarasota
Alafaya Health Center,1750 17th St STE E,Sarasota,FL,34234-8666,Sarasota
Casselberry Health Center,6919 Outreach Way,North Port,FL,34287-3493,Sarasota
Harvest Time International Health Center,400 W Airport Blvd,Sanford,FL,32773-5489,Seminole
Hoffner Health Center,11881 E Colonial Dr STE A,Orlando,FL,32826-4723,Orange
Lake Underhill Health Center,1120 State Road 436,Casselberry,FL,32707-6100,Seminole
Mobile Medical Unit,905 Historic Goldsboro Blvd,Sanford,FL,32771-2415,Seminole
Mobile Medical/Dental Unit,225 Harvest Time Dr,Sanford,FL,32771-8814,Seminole
Sanford Health Center,5449 S Semoran Blvd STE 14,Orlando,FL,32822-1778,Orange
Southside Health Center,5730 Lake Underhill Rd,Orlando,FL,32807-4366,Orange
CFHC Administrative Office,4930 E Lake Mary Blvd,Sanford,FL,32771-5003,Seminole
CFHC Avon Park Primary Care,4930 E Lake Mary Blvd,Sanford,FL,32771-5003,Seminole
CFHC Davenport Primary Care,6101 Lake Ellenor Dr STE 105,Orlando,FL,32809-4616,Orange
CFHC Frostproof Primary Care,47 5th St NW,Winter Haven,FL,33881-4672,Polk
CFHC Haines City Primary Care,950 County Road 17A W,Avon Park,FL,33825-2164,Highlands
CFHC IT and QI,130 Ridge Center Dr,Davenport,FL,33837-6413,Polk
CFHC Lake Wales Primary Care,916 Dundee Rd,Dundee,FL,33838-4198,Polk
CFHC Lakeland Hills Dental,109 W Wall St,Frostproof,FL,33843-2043,Polk
CFHC Lakeland Pediatrics and Dental,705 Ingraham Ave,Haines City,FL,33844-4327,Polk
CFHC Lakeland Primary Care,200 Avenue B NW,Winter Haven,FL,33881-4536,Polk
CFHC Mobile 3,305 W Central Ave,Lake Wales,FL,33853-4015,Polk
CFHC Mobile Unit 1,1417 Lakeland Hills Blvd STE 101,Lakeland,FL,33805-3200,Polk
CFHC Mulberry Primary Care,601 S Florida Ave,Lakeland,FL,33801-5237,Polk
CFHC School Based Crystal Lake Elementary.,1129 N Missouri Ave,Lakeland,FL,33805-4411,Polk
CFHC Wauchula Primary Care,201 Magnolia Ave SW,Winter Haven,FL,33880-2943,Polk
CFHC Winter Haven Behavioral Health and Integr...,950 County Road 17A W,Avon Park,FL,33825-2164,Highlands
CFHC Winter Haven Primary Care,106 NW 9th Ave,Mulberry,FL,33860-2922,Polk
CFHC Winter Haven Women and Children,903 Lowry Ave STE 1,Lakeland,FL,33801-7545,Polk
COVID 19 Central Supply,807 Cobb Ct,Wauchula,FL,33873-3161,Hardee
Health Center Operations Support Center,244 Avenue D SW,Winter Haven,FL,33880-3423,Polk
Mobile Unit 2,1514 1st St N,Winter Haven,FL,33881-2476,Polk
BARBARA GOLEMAN SENIOR HS SBHC,1932 5th St NW,Winter Haven,FL,33881-2106,Polk
Brentwood Elementary School,153 2nd St NW,Winter Haven,FL,33881-4515,Polk
Bunch Park Elementary School,705 Ingraham Ave,Haines City,FL,33844-4327,Polk
CAROL CITY MIDDLE SCHOOL SBHC,14100 NW 89th Ave,Miami Lakes,FL,33018-1384,Miami-Dade
CHANCE Hollywood Office,3101 NW 191st St,Miami Gardens,FL,33056-3068,Miami-Dade
CHN MDC Homestead,16001 E Bunche Park Dr,Miami Gardens,FL,33054-2061,Miami-Dade
CHN MDC Kendall,4375 NW 173rd Dr,Miami Gardens,FL,33055-3773,Miami-Dade
CHN MDC Medical,3737 NW 188th St,Miami Gardens,FL,33055-2856,Miami-Dade
CHN MDC North,5012 Hollywood Blvd STE 200,Hollywood,FL,33021-6549,Broward
CHN MDC Padr&#243;n,500 College Ter Rm A231,Homestead,FL,33030-6009,Miami-Dade
CHN MDC West,11011 SW 104th St Rm R200,Miami,FL,33176-3330,Miami-Dade
CHN MDC Wolfson,950 NW 20th St Rm 1355-04,Miami,FL,33127-4622,Miami-Dade
Citrus Health Center West,11380 NW 27th Ave Rm 6109,Miami,FL,33167-3418,Miami-Dade
"CITRUS HEALTH NETWORK, INC.",627 SW 27th Ave Rm 3210,Miami,FL,33135-2937,Miami-Dade
Citrus Maternal and Child Health Center,3800 NW 115th Ave Rm 2114-05,Doral,FL,33178-4856,Miami-Dade
CITRUS MED,300 NE 2nd Ave Rm 3115-8,Miami,FL,33132-2204,Miami-Dade
Citrus OBGYN Care,8765 SW 165th Ave STE 110-114,Miami,FL,33193-5831,Miami-Dade
Clubhouse,4175 W 20th Ave,Hialeah,FL,33012-5874,Miami-Dade
Clubhouse Day by Day Expansion,551 W 51st Pl,Hialeah,FL,33012-3601,Miami-Dade
Coral Gables Day Treatment,4125 W 20th Ave,Hialeah,FL,33012-5874,Miami-Dade
Early Childhood Development,777 E 25th St STE 316,Hialeah,FL,33013-3849,Miami-Dade
Embrace clinic,6500 W 4th Ave STE 29,Hialeah,FL,33012-6606,Miami-Dade
Flagami Elementary School,6500 W 4th Ave STE 27,Hialeah,FL,33012-6606,Miami-Dade
HENRY H. FILER MIDDLE SCHOOL,5564 SW 8th St,Coral Gables,FL,33134-2220,Miami-Dade
Hialeah Middle School,8200 NW 33rd St STE 102,Doral,FL,33122-1942,Miami-Dade
Hialeah Skills Center,1645 SW 107th Ave STE 114A,Miami,FL,33165-7344,Miami-Dade
Hialeah Skills II,920 SW 76th Ave,Miami,FL,33144-4430,Miami-Dade
Hialeah Skills Suite 105,531 W 29th St,Hialeah,FL,33012-5711,Miami-Dade
Hialeah-Miami Lakes Senior High School,60 E 3rd St STE 101-111,Hialeah,FL,33010-4965,Miami-Dade
John G. Dupuis Elementary School,240 E 1st Ave STE 103,Hialeah,FL,33010-4923,Miami-Dade
Kiva,240 E 1st Ave STE 105,Hialeah,FL,33010-4923,Miami-Dade
Lotus House Shelter,240 E 1st Ave STE 107,Hialeah,FL,33010-4923,Miami-Dade
Ludlam Elementary School,7977 W 12th Ave,Hialeah,FL,33014-3534,Miami-Dade
MAE WALTERS ELEMENTARY SBHC,1150 W 59th Pl,Hialeah,FL,33012-2309,Miami-Dade
Maternal and Child Health Center Extension,1339 SE 9th Ave,Hialeah,FL,33010-5907,Miami-Dade
Miami Dade College Hialeah,217 NW 15th St STE A,Miami,FL,33136-1832,Miami-Dade
MIAMI LAKES MIDDLE SCHOOL SBHC,6639 SW 74th St,South Miami,FL,33143-4621,Miami-Dade
North County Elementary School,650 W 33rd St,Hialeah,FL,33012-5113,Miami-Dade
Palm Center Adult Support Services,514 W 51st Pl,Hialeah,FL,33012-3681,Miami-Dade
Palm Center Adult Support Services,1780 W 49th St,Hialeah,FL,33012-2918,Miami-Dade
Palm Center Adult Support Services,6425 Miami Lakeway N,Miami Lakes,FL,33014-6643,Miami-Dade
Palm Center Adult Support Services,3250 NW 207th St,Miami Gardens,FL,33056-1379,Miami-Dade
Palm Center Adult Support Services,150 E 1st Ave STE 109,Hialeah,FL,33010-4925,Miami-Dade
Palm Center Adult Support Services,150 E 1st Ave STE 113,Hialeah,FL,33010-4925,Miami-Dade
Palm Center Adult Support Services,150 E 1st Ave STE 111,Hialeah,FL,33010-4925,Miami-Dade
Palm Center Adult Support Services,150 E 1st Ave STE 115,Hialeah,FL,33010-4925,Miami-Dade
Palm Center Adult Support Services,240 E 1st Ave STE 114,Hialeah,FL,33010-4923,Miami-Dade
Palm Center Adult Support Services,240 E 1st Ave STE 115,Hialeah,FL,33010-4923,Miami-Dade
Palm Center Adult Support Services,240 E 1st Ave STE 116,Hialeah,FL,33010-4923,Miami-Dade
Palm Center Adult Support Services,240 E 1st Ave STE 118,Hialeah,FL,33010-4972,Miami-Dade
Palm Center Adult Support Services,240 E 1st Ave STE 117,Hialeah,FL,33010-4972,Miami-Dade
Palm Center Clinic,240 E 1st Ave STE 119,Hialeah,FL,33010-4972,Miami-Dade
Palm Center Homeless Support Services Site,240 E 1st Ave STE 124,Hialeah,FL,33010-4972,Miami-Dade
Palm Center Outpatient,240 E 1st Ave STE 120,Hialeah,FL,33010-4972,Miami-Dade
Palm Lakes Elementary School,240 E 1st Ave STE 201,Hialeah,FL,33010-4972,Miami-Dade
Rockaway Elementary School,60 E 3rd St STE 102/105,Hialeah,FL,33010-4965,Miami-Dade
South Miami Middle School,150 E 1st Ave STE 103-105,Hialeah,FL,33010-4962,Miami-Dade
South Miami Senior High,240 E 1st Ave STE 115,Hialeah,FL,33010-4923,Miami-Dade
Sylvania Heights Elementary School,7450 W 16th Ave,Hialeah,FL,33014-3832,Miami-Dade
Taylor Clinic,2790 SW 93rd Ct,Miami,FL,33165-3144,Miami-Dade
West Miami Middle,6750 SW 60th St,Miami,FL,33143-1909,Miami-Dade
Evara Gold - Suncoast,5901 SW 16th St,Miami,FL,33155-2106,Miami-Dade
Evara Health - Bayfront,8400 S Palm Dr,Pembroke Pines,FL,33025-4536,Broward
Evara Health - Campbell Park,7525 Coral Way,Miami,FL,33155-1405,Miami-Dade
Evara Health - Clearwater Dental,5523 Roosevelt Blvd,Clearwater,FL,33760-3425,Pinellas
Evara Health - Dunedin,701 6th St S Spc 741,St Petersburg,FL,33701-4814,Pinellas
Evara Health - Highpoint,701 16th St S BLDG 7,St Petersburg,FL,33705-2135,Pinellas
Evara Health - Johnnie Ruth Clarke,707 Druid Rd E,Clearwater,FL,33756-3913,Pinellas
Evara Health - Largo,702 Jasmine Way,Clearwater,FL,33756-4086,Pinellas
Evara Health - Lealman,1721 Main St,Dunedin,FL,34698-6402,Pinellas
Evara Health - Mobile Health Center,14100 58th St N,Clearwater,FL,33760-9900,Pinellas
Evara Health - Mobile Health Center 2,1344 22nd St S,Saint Petersburg,FL,33712-2744,Pinellas
Evara Health - Oldsmar,12420 130th Ave N,Largo,FL,33774-1919,Pinellas
Evara Health - Pinellas Park,4950 34th St N,St Petersburg,FL,33714-3031,Pinellas
Evara Health - St Petersburg,1344 22nd St S,St Petersburg,FL,33712-2744,Pinellas
Evara Health - Tarpon Springs,14100 58th St N,Clearwater,FL,33760-9900,Pinellas
Evara Health - Tarpon Springs Dental,3860 Tampa Rd STE C,Oldsmar,FL,34677-3022,Pinellas
Avocado Elementary,612 Dr Martin Luther King Jr St N,St Petersburg,FL,33705-1403,Pinellas
Bent Tree Elementary School,247 S Huey Ave,Tarpon Springs,FL,34689-4205,Pinellas
Bowman Ashe / Doolin K-8 Lower Academy,721 E Lime St,Tarpon Springs,FL,34689,Pinellas
Campbell Drive K-8 Center,16969 SW 294th St,Homestead,FL,33030-2541,Miami-Dade
COCONUT GROVE HEALTH CENTER,4861 SW 140th Ave,Miami,FL,33175-4807,Miami-Dade
Colonial Drive Elementary,6601 SW 152nd Ave,Miami,FL,33193-2152,Miami-Dade
Cutler Bay Middle School,6401 SW 152nd Ave,Miami,FL,33193-2169,Miami-Dade
Dante B. Fascell Elementary School,15790 SW 307th St,Homestead,FL,33033-4200,Miami-Dade
DORIS ISON HEALTH CENTER,3831 Grand Ave,Miami,FL,33133-4862,Miami-Dade
Dorothy M. Wallace COPE Center,10755 SW 160th St,Miami,FL,33157-2947,Miami-Dade
Dr. Henry E. Perrine Academy of the Arts,19400 Gulfstream Rd,Cutler Bay,FL,33157-8658,Miami-Dade
Dr. William A. Chapman Elementary,15626 SW 80th St,Miami,FL,33193-2628,Miami-Dade
EVERGLADES HEALTH CENTER,10300 SW 216th St,Cutler Bay,FL,33190-1003,Miami-Dade
Florida City Elementary,10225 SW 147th Ter,Miami,FL,33176-7744,Miami-Dade
G. Holmes Braddock Senior High School,8851 SW 168th St,Palmetto Bay,FL,33157-4549,Miami-Dade
Gateway Environmental K-8 Learning Center,27190 SW 140th Ave,Homestead,FL,33032-8400,Miami-Dade
Goulds Elementary School,19300 SW 376th St,Florida City,FL,33034-6300,Miami-Dade
Hammocks Health Center,364 NW 6th Ave,Florida City,FL,33034-3216,Miami-Dade
Herbert A. Ammons Middle School,3601 SW 147th Ave,Miami,FL,33185-3916,Miami-Dade
Homestead Middle,955 SE 18th Ave,Homestead,FL,33035-1901,Miami-Dade
Homestead Senior High School,23555 SW 112th Ave,Homestead,FL,33032-4506,Miami-Dade
Howard D. McMillan Middle,14591 SW 120th St,Miami,FL,33186-8638,Miami-Dade
Irving & Beatrice Peskoe K-8 Center,17990 SW 142nd Ave,Miami,FL,33177-7774,Miami-Dade
JANE ROBERTS ELEMENTARY K-8,650 NW 2nd Ave,Homestead,FL,33030-5809,Miami-Dade
John Ferguson Senior High School,2351 SE 12th Ave,Homestead,FL,33034-3511,Miami-Dade
Key West Health Center,13100 SW 59th St,Miami,FL,33183-1202,Miami-Dade
Laura C. Saunders Elementary School,29035 SW 144th Ave,Homestead,FL,33033-2903,Miami-Dade
Leisure City K-8 Center,14850 Cottonwood Cir,Miami,FL,33185-4074,Miami-Dade
Marathon Health Center,15900 SW 56th St,Miami,FL,33185-3880,Miami-Dade
Marjory Stoneman Douglas Elementary School (3-5),727 Fort St,Key West,FL,33040-7307,Monroe
Marjory Stoneman Douglas Elementary School (K),505 SW 8th St,Homestead,FL,33030-7163,Miami-Dade
Marjory Stoneman Douglas Elementary School (Pr...,14950 SW 288th St,Homestead,FL,33033-1527,Miami-Dade
"MARTIN L. KING, JR.- ANNEX",2805 Overseas Hwy,Marathon,FL,33050-2239,Monroe
MARTIN LUTHER KING JR. CLINICA CAMPESINA,11901 SW 2nd St,Miami,FL,33184-1601,Miami-Dade
Miami Southridge Senior High School,650 NW 132nd Ave,Miami,FL,33182-1155,Miami-Dade
Mobile Medical Van #2,11901 SW 2nd St,Miami,FL,33184-1601,Miami-Dade
Mobile Van #1,820 SW 1st St,Florida City,FL,33034-4602,Miami-Dade
NARANJA HEALTH CENTER,810 W Mowry Dr,Homestead,FL,33030-5746,Miami-Dade
Paul W. Bell Middle School,19355 SW 114th Ave,Miami,FL,33157-8107,Miami-Dade
Redondo Elementary,10300 SW 216th St,Cutler Bay,FL,33190-1003,Miami-Dade
Robert Russa Moton Elementary,10300 SW 216th St,Cutler Bay,FL,33190-1003,Miami-Dade
Royal Green Elementary,13805 SW 264th St,Homestead,FL,33032-7602,Miami-Dade
SOUTH DADE HEALTH CENTER,11800 NW 2nd St,Miami,FL,33182-1342,Miami-Dade
South Dade Senior High School,18480 SW 304th St,Homestead,FL,33030-3915,Miami-Dade
SOUTH MIAMI HEALTH CENTER,18050 Homestead Ave,Perrine,FL,33157-5529,Miami-Dade
South Wood Middle School,13047 SW 47th St,Miami,FL,33175-4517,Miami-Dade
Tavernier Health Center,13600 SW 312th St,Homestead,FL,33033-5500,Miami-Dade
West Homestead K-8 Center,28401 SW 167th Ave,Homestead,FL,33030-2005,Miami-Dade
West Kendall Health Center,6350 Sunset Dr,Miami,FL,33143-4836,Miami-Dade
WEST PERRINE HEALTH CENTER,16301 SW 80th Ave,Palmetto Bay,FL,33157-3730,Miami-Dade
Zora Neale Hurston Elementary,91200 Overseas Hwy,Tavernier,FL,33070-2500,Monroe
DR JAMES D FORBES FAMILY CARE,13540 SW 135th Ave,Miami,FL,33186-6184,Miami-Dade
EMPOWER U CHC AT NORTHSIDE SHOPPING PLAZA,13137 SW 26th St,Miami,FL,33175-1817,Miami-Dade
Empower U Community Health Center Testing Van,500 W Sagamore Ave,Clewiston,FL,33440-3514,Hendry
Bonita Springs Health Center,7900 NW 27th Ave Ste 12,Miami,FL,33147-4909,Miami-Dade
BROADWAY DENTAL OFFICE,7900 NW 27th Ave,Miami,FL,33147-4909,Miami-Dade
CAPE CORAL HEALTH CENTER,7900 NW 27th Ave Ste 12,Miami,FL,33147-4909,Miami-Dade
EAST FORT MYERS MEDICAL OFFICE,11921 Saradrienne Ln,Bonita Springs,FL,34135-5911,Lee
Estero Health Center,3600 Broadway,Fort Myers,FL,33901-8002,Lee
"FAMILY HEALTH CENTERS OF SW FLORIDA, INC.",316 Del Prado Blvd S,Cape Coral,FL,33990-1710,Lee
FORT MYERS CENTER - DOWNTOWN,305 SW 2nd Ter,Cape Coral,FL,33991-1958,Lee
LABELLE MEDICAL & DENTAL OFFICE,4040 Palm Beach Blvd STE A,Fort Myers,FL,33916-3470,Lee
Lehigh Acres Health Center,19701 S Tamiami Trl,Fort Myers,FL,33908-4818,Lee
Port Charlotte Family Practice Medical Office,2256 Heitman St,Fort Myers,FL,33901-3744,Lee
Port Charlotte Pediatric & Dental Office,2232 Grand Ave,Fort Myers,FL,33901-3717,Lee
RMCM Mobile Van,930 S Main St,Labelle,FL,33935-4448,Hendry
Summerlin Health Center,3415 Lee Blvd,Lehigh Acres,FL,33971-1576,Lee
The Salvation Army,4300 Kings Hwy STE 210,Port Charlotte,FL,33980-2922,Charlotte
VICTORIA AVE. ADMIN SITE,4300 Kings Hwy STE 500,Port Charlotte,FL,33980-2953,Charlotte
Westlinks  - Administration,1926 Victoria Ave,Fort Myers,FL,33901-3414,Lee
Academic Center for Excellence Wellness Center,2450 Edison Ave,Fort Myers,FL,33901-5127,Lee
Evans High School Wellness Center,1926 Victoria Ave,Fort Myers,FL,33901-3414,Lee
HEALTH CARE CENTER FOR THE HOMELESS,12771 Westlinks Dr STE 7,Fort Myers,FL,33913-8074,Lee
Mobile Dental Unit,701 W Livingston St BLDG 800,Orlando,FL,32805-1535,Orange
MOBILE MEDICAL UNITS,3100 Evans Trojans Way,Orlando,FL,32808-3662,Orange
OBFH Kissimmee,232 N Orange Blossom Trl,Orlando,FL,32805-1612,Orange
HENDRY REGIONAL CONVENIENT CARE CENTER,Mobile Dental Unit,Orlando,FL,32805,Orange
Agenaria S. Paschal/Olinda Park Elementary School,2711 N Orange Blossom Trl,Kissimmee,FL,34744-1373,Osceola
Andover Middle School,450 S Main St,Labelle,FL,33935-4629,Hendry
Benjamin Franklin K-8 Center,5536 NW 21st Ave,Miami,FL,33142-3030,Miami-Dade
Biscayne Gardens Elementary School,1331 NW 46th St,Miami,FL,33142-4143,Miami-Dade
Broadmoor Elementary School,121 NE 207th St,Miami Gardens,FL,33179-1733,Miami-Dade
Brownsville Middle School,1037 NW 81st St,Miami,FL,33150-2738,Miami-Dade
Carrie P. Meek/Westview K-8 Center,13100 NW 12th Ave,North Miami,FL,33168-6614,Miami-Dade
Charles David Wyche Jr. Elementary School,560 NW 151st St,Miami,FL,33169-6613,Miami-Dade
Dr. Henry W. Mack/West Little River K-8 Center,3401 NW 83rd St,Miami,FL,33147-4506,Miami-Dade
Earlington Heights Elementary School,4899 NW 24th Ave,Miami,FL,33142-3620,Miami-Dade
Edison Park K-8 Center,2101 NW 127th St,North Miami,FL,33167-1428,Miami-Dade
Eneida Massas Hartner Elementary School,5241 NW 195th Dr,Miami Gardens,FL,33055-6186,Miami-Dade
Ernest R. Graham K-8 Center,2450 NW 84th St,Miami,FL,33147-4100,Miami-Dade
Flamingo Elementary School,4750 NW 22nd Ave,Miami,FL,33142-4015,Miami-Dade
Florida Memorial University,500 NW 67th St,Miami,FL,33150-3917,Miami-Dade
Henry E S Reeves Elementary,401 NW 29th St,Miami,FL,33127-3915,Miami-Dade
Hialeah Gardens Elementary School,7330 W 32nd Ave,Hialeah,FL,33018-5211,Miami-Dade
Horace Mann Middle School,701 E 33rd St,Hialeah,FL,33013-3354,Miami-Dade
Hubert O Sibley Elementary,15800 NW 42nd Ave Bldg 3,Miami Gardens,FL,33054-6155,Miami-Dade
Jesse J. McCrary Jr. Elementary School,2005 NW 111th St,Miami,FL,33167-3819,Miami-Dade
Jose De Diego Middle School,9702 NW 130th St,Hialeah Gardens,FL,33018-1689,Miami-Dade
JTCHS - Children’s Wellness Center,8950 NW 2nd Ave,El Portal,FL,33150-2406,Miami-Dade
JTCHS - Corporate Office Complex,255 NW 115th St,Miami,FL,33168-3345,Miami-Dade
JTCHS - Dental Health Center,514 NW 77th St,Miami,FL,33150-2853,Miami-Dade
JTCHS - Fatima Zafar MD Health &amp; Wellness ...,3100 NW 5th Ave,Miami,FL,33127-3729,Miami-Dade
JTCHS - Flamingo Medical Center,1190 NW 95th St STE 304,Miami,FL,33150-2066,Miami-Dade
JTCHS - Frederica Wilson/Juanita Mann Health C...,5607 NW 27th Ave,Miami,FL,33142-2826,Miami-Dade
JTCHS - Jefferson Reaves House Women&#39;s Res...,5607 NW 27th Ave STE 2,Miami,FL,33142-2826,Miami-Dade
JTCHS - Opa Locka Youth and Children's Wellnes...,5361 NW 22nd Ave,Miami,FL,33142-8035,Miami-Dade
JTCHS Barbara J. Jordan Community Health and W...,901 E 10th Ave STE 39,Hialeah,FL,33010-3766,Miami-Dade
JTCHS Health Center at North Shore,2520 NW 75th St,Miami,FL,33147-6025,Miami-Dade
Lake Stevens Middle School,2985 NW 54th St,Miami,FL,33142-2827,Miami-Dade
Lorah Park Elementary School,490 Opa Locka Blvd STE 100,Opa Locka,FL,33054-3563,Miami-Dade
M.A. Milam K-8 Center,20612 NW 27th Ave,Miami Gardens,FL,33056-1469,Miami-Dade
Maya Angelou Elementary School,1190 NW 95th St STE 100,Miami,FL,33150-2064,Miami-Dade
Melrose Elementary School,18484 NW 48th Pl,Miami Gardens,FL,33055-2950,Miami-Dade
Miami Carol City Senior High School,5160 NW 31st Ave,Miami,FL,33142-3439,Miami-Dade
MIAMI CENTRAL SENIOR HIGH SCHOOL,6020 W 16th Ave,Hialeah,FL,33012-6214,Miami-Dade
Miami Norland Senior High School,1850 NW 32nd St,Miami,FL,33142-6036,Miami-Dade
Miami Northwestern Senior High School,3050 NW 35th St,Miami,FL,33142-5242,Miami-Dade
Mobile Unit #1,3301 NW 183rd St,Carol City,FL,33056-3453,Miami-Dade
Mobile Unit #2,1781 NW 95th St,Miami,FL,33147-3159,Miami-Dade
Nathan B. Young Elementary School,1050 NW 195th St,Miami,FL,33169-3040,Miami-Dade
Natural Bridge Elementary School,1100 NW 71st St,Miami,FL,33150-3894,Miami-Dade
Norland Middle School,5361 NW 22nd Ave,Miami,FL,33142-8035,Miami-Dade
Oak Grove Elementary School,5361 NW 22nd Ave,Miami,FL,33142-8035,Miami-Dade
Orchard Villa Elementary School,14120 NW 24th Ave,Opa Locka,FL,33054-3729,Miami-Dade
Spanish Lake Elementary School,1650 NE 141st St,North Miami,FL,33181-1321,Miami-Dade
Thomas Jefferson Middle School,1235 NW 192nd Ter,Miami,FL,33169-3441,Miami-Dade
Van E Blanton Elementary,15640 NE 8th Ave,North Miami Beach,FL,33162-5201,Miami-Dade
West Hialeah Gardens Elementary School,5720 NW 13th Ave,Miami,FL,33142-2604,Miami-Dade
Adult Cardiology Office - Cape Coral,525 NW 147th St,Miami,FL,33168-4213,Miami-Dade
Adult Cardiology Office @ The Sanctuary,10327 NW 11th Ave,Miami,FL,33150-1021,Miami-Dade
Adult Endocrinology Office @ The Sanctuary,11990 NW 92nd Ave,Hialeah Gardens,FL,33018-4111,Miami-Dade
Adult Hematology/Oncology Office,708 Del Prado Blvd S STE 7,Cape Coral,FL,33990-2676,Lee
Adult Infectious Disease Office,8960 Colonial Center Dr,Fort Myers,FL,33905-7810,Lee
Adult Neurology Office,8960 Colonial Center Dr STE 202,Fort Myers,FL,33905-7810,Lee
