Site Name,Site Address,Site City,Site State,Site Zip Code,County
C’eyiits’ Hwnax Life House Community Health Ce...,11495 N Callison St,Sutton,AK,99674,Matanuska-Susitna
Igiugig Village Health Clinic,4030 Clinic Drive,King Salmon,AK,99613,Bristol Bay
Indian Creek Health Center,73 C St,Tyonek,AK,99682,Kenai Peninsula
Kokhanok Clinic,Main Rd,Iliamna,AK,99606,Lake and Peninsula
new McGrath Sub-Regional Health Center,10 DNR Rd,Mc Grath,AK,99627,Yukon-Koyukuk
Nikolai Clinic,Salmonberry Rd,Nikolai,AK,99691,Yukon-Koyukuk
NILAVENA SUBREGIONAL CLINIC,Airport Rd,Iliamna,AK,99606,Lake and Peninsula
Nondalton Clinic,1 Nondalton Street,Nondalton,AK,99640,Lake and Peninsula
Pedro Bay Clinic,2516 Mountain Circle,Pedro Bay,AK,99647,Lake and Peninsula
Saint Paul CHC,1000 Polivenia Turnpike,Saint Paul Island,AK,99660,Aleutians West
SCF Detox,4330 Elmore Rd,Anchorage,AK,99508-5907,Anchorage
SOUTHCENTRAL FOUNDATION,4501 Diplomacy Dr STE 200,Anchorage,AK,99508-5919,Anchorage
TAKOTNA CLINIC,1 MAIN STREET,Takotna,AK,99675,Yukon-Koyukuk
Temporary Site - Takotna Clinic,#1 Riverbank Dr,Takotna,AK,99675,Yukon-Koyukuk
Nanwalek Village Clinic,PO BOX 8023,Nanwalek,AK,99603-6623,Kenai Peninsula
Port Graham Village Clinic,63998 Graham Rd,Homer,AK,99603,Kenai Peninsula
Adak Health Center,PO BOX 2105,Adak,AK,99546-2105,Aleutians West
Whittier Clinic,PO BOX 727,Whittier,AK,99693-0727,Valdez-Cordova
Paul Martin Gundersen Memorial Clinic,PO BOX 40,Nelson Lagoon,AK,99571-0040,Aleutians East
Anna Hoblet Memorial Clinic,PO BOX 49,False Pass,AK,99583-0049,Aleutians East
King Cove Medical Clinic,PO BOX 9,King Cove,AK,99612-0009,Aleutians East
Sand Point Medical Clinic,PO BOX 172,Sand Point,AK,99661-0172,Aleutians East
Emmonak Mental Health Clinic,246 Kwiguk St,Emmonak,AK,99581-0010,Kusilvak
"Integrated Outpatient Program, Bethel (HRSA CM...",NaN,Bethel,AK,99559,Bethel
Hooper Bay Sub-Regional Clinic,Airport Rd,Hooper Bay,AK,99604,Kusilvak
Eek Community Health Clinic,NaN,Eek,AK,99578,Bethel
BBAHC Counseling Center,PO BOX 130,Dillingham,AK,99576-0130,Dillingham
South Naknek Village Clinic,Airport Rd,South Naknek,AK,99670,Bristol Bay
Ugashik Village Clinic,NaN,Ugashik,AK,99649,Lake and Peninsula
Yukon Flats Health Center,Spruce St,Fort Yukon,AK,99740,Yukon-Koyukuk
Minto Counseling Center,56 River View,Minto,AK,99758,Yukon-Koyukuk
Allakaket Counseling Center,122 1st Ave STE 600,Fairbanks,AK,99701-4871,Fairbanks North Star
"Wings Safe House, Metlakatla",Brendible St,Metlakatla,AK,99926,Prince of Wales-Hyder
Benteh Nuutah Valley Native PCC Behavioral Hea...,1001 S Knik Goose Bay Rd,Wasilla,AK,99654-8083,Matanuska-Susitna
YAKUTAT COMMUNITY HEALTH CENTER,712 W Ocean Cape Rd,Yakutat,AK,99689,Yakutat
Yakutat Community Health Center,115 Airport Rd,Yakutat,AK,99689,Yakutat
Yakutat Tlingit Tribe,716 W Ocean Cape Rd,Yakutat,AK,99689,Yakutat
Benteh Wellness Center,780 S Snodgrass Dr,Palmer,AK,99645-9149,Matanuska-Susitna
SEARHC Wrangell Medical Clinic,Wood St,Wrangell,AK,99929,Wrangell City and Borough
Haines Medical Center,131 1st Ave S,Haines,AK,99827,Haines
"ILIULIUK FAMILY AND HEALTH SERVICES, INC.",Lavelle Ct,Unalaska,AK,99685,Aleutians West
Saint George Health Clinic,934 Main Street,Saint George Island,AK,99591,Aleutians West
Chitina Village Clinic,PO BOX 31,Chitina,AK,99566-0031,Valdez-Cordova
Seldovia Health Center - Homer,880 E End Rd,Homer,AK,99603-7201,Kenai Peninsula
Nikolski Village Clinic,217 Lakeview Dr. & Airport Rd,Nikolski,AK,99638,Aleutians West
North Star Health Clinic,201 3rd Ave,Seward,AK,99664,Kenai Peninsula
Valdez Clinic,PO BOX 1108,Valdez,AK,99686-1108,Valdez-Cordova
Glennallen School,Aurora Dr,Glennallen,AK,99588,Valdez-Cordova
Robert Marshall Building,5 Richardson Hwy,Copper Center,AK,99573,Valdez-Cordova
Dena'Ina Dental Clinic,508 Upland St,Kenai,AK,99611-8026,Kenai Peninsula
Anchorage Native Primary Care Center,4320 Diplomacy Dr,Anchorage,AK,99508-5925,Anchorage
"Behavioral Health Services Fireweed, SCF",4341 Tudor Centre Dr Ste 300,Anchorage,AK,99508-5904,Anchorage
Tazlina Village Clinic,Richardson Hwy,Glennallen,AK,99588,Valdez-Cordova
C'eyiits' Hwnax Life House Community Health Ce...,11495 N Callison St,Sutton,AK,99674,Matanuska-Susitna
Eklutna Village Clinic,26339 Eklutna Village Rd,Chugiak,AK,99567-5148,Anchorage
Chenega Bay Village Clinic,625 Main St,Cordova,AK,99574,Valdez-Cordova
Tatitlek Village Clinic,PO BOX 172,Tatitlek,AK,99677-0172,Valdez-Cordova
Chistochina Village Clinic,2 W 3rd St,Chistochina,AK,99586,Valdez-Cordova
Gulkana Health Clinic,127 Richardson Hwy,Glennallen,AK,99588,Valdez-Cordova
"Our House, Dillingham",PO BOX 1517,Dillingham,AK,99576-1517,Dillingham
Maniilaq Family Crisis Center,PO BOX 43,Kotzebue,AK,99752-0043,Northwest Arctic
Ethel Lund Medical Center,1200 Salmon Creek Ln,Juneau,AK,99801-7861,Juneau
KIC Tribal Health Clinic,2960 Tongass Ave,Ketchikan,AK,99901-5742,Ketchikan Gateway
Front Street Community Health Center,225 Front St STE 202,Juneau,AK,99801-1244,Juneau
AICS Gustavus Community Clinic,Dolly Varden Rd,Gustavus,AK,99826,Hoonah-Angoon
Yakutat Health Center,115 Airport Rd,Yakutat,AK,99689,Yakutat
Thorne Bay Health Clinic,120 Freeman Dr,Thorne Bay,AK,99919,Prince of Wales-Hyder
Angoon Health Center (Jessie Norma Jim Health ...,Relay Rd,Angoon,AK,99820,Hoonah-Angoon
Hoonah Health Center,490 GARTINA HIGHWAY,Hoonah,AK,99829,Hoonah-Angoon
Hydaburg Alma Cook Health Center,8th St,Hydaburg,AK,99922,Prince of Wales-Hyder
Kake Health Center,Totem Way,Kake,AK,99830,Prince of Wales-Hyder
Alicia Roberts Health Center,Klawock Hollis Hwy,Klawock,AK,99925,Prince of Wales-Hyder
Klukwan Health Center,11 Chilkat Ave,Haines,AK,99827,Hoonah-Angoon
Pelican Health Center,167 Salmon Way,Pelican,AK,99832,Hoonah-Angoon
Kasaan Health Center,100 Clinic Way,Ketchikan,AK,99950,Prince of Wales-Hyder
Craig Behavioral Health,333 Cold Storage Rd,Craig,AK,99921,Prince of Wales-Hyder
SEARHC Wrangell Medical Center,Wood St,Wrangell,AK,99929,Wrangell City and Borough
Lynn Canal Counseling Services - Haines,16 Main St,Haines,AK,99827,Haines
SEARHC Mt. Edgecumbe Hospital,222 Tongass Dr,Sitka,AK,99835-9416,Sitka
Mt. Edgecumbe High School,1330 Seward Ave,Sitka,AK,99835-9418,Sitka
Copper Center Village Clinic,PO BOX 68,Copper Center,AK,99573-0068,Valdez-Cordova
Gakona Health Clinic,Glenn Highway Tok Cutoff,Gakona,AK,99586,Valdez-Cordova
Mount Sanford Tribal Consortium - Administrati...,33 Tok Cutoff Hwy,Gakona,AK,99586,Valdez-Cordova
DAHL MEMORIAL CLINIC,350 14th,Skagway,AK,99840,Skagway
Karluk Village Clinic,26 Alex Brown St,Karluk,AK,99608,Kodiak Island
ALATNA HEALTH CLINIC,Oscar's Way,Allakaket,AK,99720,Yukon-Koyukuk
Alice Carroll Health Clinic,161 Steese Hwy,Circle,AK,99733-9800,Yukon-Koyukuk
ALLAKAKET HEALTH CLINIC,Main Rd,Allakaket,AK,99720,Yukon-Koyukuk
Altona Brown Health Clinic,Good Time Rd,Ruby,AK,99768,Yukon-Koyukuk
BO ZT OW ZHO Eagle Health Clinic,134 Long Lake Road,Eagle,AK,99738,Southeast Fairbanks
Chalkyitsik Health Clinic,Kutchin St,Chalkyitsik,AK,99788,Yukon-Koyukuk
Dot Lake Clinic,8 Charles St,Delta Junction,AK,99737-0320,Southeast Fairbanks
Edgar Nollner Health Center,77 Antoski Rd,Galena,AK,99741,Yukon-Koyukuk
"Evelyn Alexander ""To Draak"" Health Clinic",Lake View Rd,Minto,AK,99758,Yukon-Koyukuk
Frank Tobuk Sr. Health Center,Hickel Hwy,Stevens Village,AK,99774,Yukon-Koyukuk
Kaltag Health Clinic,2nd Ave,Kaltag,AK,99748,Yukon-Koyukuk
Koyukuk Health Clinic,Spruce St,Koyukuk,AK,99754,Yukon-Koyukuk
Manley Hot Springs Health Clinic,Elliott Hwy,Manley Hot Springs,AK,99756,Yukon-Koyukuk
Marilyn E. Koyukuk Evans Health Center,204 Blues Avenue,Hughes,AK,99745,Yukon-Koyukuk
Mary C. Demientieff Health Clinic (Nenana),G St,Nenana,AK,99760,Yukon-Koyukuk
Northway Health Clinic,Northway Rd,Northway,AK,99764,Southeast Fairbanks
Nulato Health Clinic,Nikaghun St,Nulato,AK,99765,Yukon-Koyukuk
Rampart Health Clinic,10 Wiehl Way,Rampart,AK,99767,Yukon-Koyukuk
Rose Ambrose Health Clinic,166 Spring Camp Rd,Huslia,AK,99746,Yukon-Koyukuk
Stevens Village Health Clinic,2 Riverway st.,Stevens Village,AK,99774,Yukon-Koyukuk
Tanacross Health Clinic,New Tanacross Rd,Tanacross,AK,99776,Southeast Fairbanks
TANANA CHIEFS CONFERENCE,122 1st Ave,Fairbanks,AK,99701-4871,Fairbanks North Star
Tetlin Health Clinic,303 Easton Road,Tetlin,AK,99779,Southeast Fairbanks
Upper Tanana Health Center,124.4 Glen Highway,Tok,AK,99780,Southeast Fairbanks
Upper Tanana Health Center North,123 Tok Cutoff Hwy,Tok,AK,99780,Southeast Fairbanks
CRHM Admin Building,Mile 187 Glenn Hwy,Glennallen,AK,99588,Valdez-Cordova
"Cross Road Health Ministries, Inc.",Alaska Hwy,Delta Junction,AK,99737,Southeast Fairbanks
Cross Road Medical Center,Mile 187 Glenn Hwy,Glennallen,AK,99588,Valdez-Cordova
Pathway Home,4000 San Ernesto Ave,Anchorage,AK,99508-2874,Anchorage
SCF BSD Adult Outpatient Services,999 E Tudor Rd Ste 100 # 200,Anchorage,AK,99503-6123,Anchorage
Benteh Nuutah Four Directions,3223 E Palmer Wasilla Hwy STE 4,Wasilla,AK,99654-7277,Matanuska-Susitna
SCF BSD Child & Family Outpatient Services,3000 C St,Anchorage,AK,99503-3975,Anchorage
SEARCH Mountainside Behavioral Health Clinic,100 Fram St,Petersburg,AK,99833,Petersburg
Cantwell Village Clinic,PO BOX 56,Cantwell,AK,99729-0056,Denali
Alicia Roberts Medical Center,Klawock Hollis Hwy,Klawock,AK,99925,Prince of Wales-Hyder
Alma Cook Health Center,8 8th St,Hydaburg,AK,99922,Prince of Wales-Hyder
Coffman Cove Clinic,105 NW Kodiak Dr Coffman Cove,Coffman Cove,AK,99918,Prince of Wales-Hyder
Craig Health Clinic,333 Cold Storage Rd,Craig,AK,99921,Prince of Wales-Hyder
Edna Bay Clinic,Sunrise Ln,Ketchikan,AK,99901,Ketchikan Gateway
Excursion Inlet Clinic,Cannery Site,Excursion Inlet,AK,99850,Haines
Front Street Clinic Juneau,225 Front St,Juneau,AK,99801-1244,Juneau
Gustavus Clinic,28 Dock St.,Gustavus,AK,99826,Hoonah-Angoon
Haines Dental Clinic,230 Dalton St,Haines,AK,99827,Haines
Haines Health Center,131 1st Ave,Haines,AK,99827,Haines
Hoonah Health Center,490 GARTINA HIGHWAY,Hoonah,AK,99829,Hoonah-Angoon
Jesse Norma Jim Health Center,Relay Rd,Angoon,AK,99820,Hoonah-Angoon
Kake Health Center,Totem Way,Kake,AK,99830,Prince of Wales-Hyder
Kasaan Health Center,1st St,Ketchikan,AK,99901,Ketchikan Gateway
Klukwan Health Center,37 Chilkat Ave,Haines,AK,99827-0020,Hoonah-Angoon
Naukiti Clinic,NAUKITI COMMUNITY CHURCH,Ketchikan,AK,99950,Prince of Wales-Hyder
Pelican Health Center,101 Salmon Way,Pelican,AK,99832,Hoonah-Angoon
Pt Baker Clinic,Community Building,Point Baker,AK,99927,Prince of Wales-Hyder
Pt Protection Clinic,Community Building Port Protection,Juneau,AK,99850,Juneau
Tenakee Health Center,D St,Tenakee Springs,AK,99841,Hoonah-Angoon
Thorne Bay Health Center,120 Freeman Dr,Thorne Bay,AK,99919,Prince of Wales-Hyder
Whale Pass Clinic,Community Building,Ketchikan,AK,99950,Prince of Wales-Hyder
Wrangell Behavioral Health,350 Bennett St,Wrangell,AK,99929,Wrangell City and Borough
Wrangell Behavioral Health,333 Church St,Wrangell,AK,99929,Wrangell City and Borough
Wrangell Behavioral Health,110 Lynch St,Wrangell,AK,99929,Wrangell City and Borough
Wrangell Dental Clinic,22 Front St,Wrangell,AK,99929,Wrangell City and Borough
Wrangell Medical Clinic,Wood St,Wrangell,AK,99929,Wrangell City and Borough
Quyana Clubhouse,225 Eagle St,Anchorage,AK,99501-2626,Anchorage
Katherine & Kevin Gotttlieb Child & Family Dev...,4441 Diplomacy Dr,Anchorage,AK,99508-5910,Anchorage
Dena A Coy,4130 San Ernesto Ave,Anchorage,AK,99508-2875,Anchorage
Spring Creek Correctional Center,Bette Cato Dr,Seward,AK,99664,Kenai Peninsula
Anchorage Correctional Complex,1400 E 4th Ave,Anchorage,AK,99501-2857,Anchorage
Goose Creek Correctional Center,22301 W Alsop Rd,Wasilla,AK,99623-5023,Matanuska-Susitna
ANTHC Education Development,4115 Ambassador Dr,Anchorage,AK,99508-5928,Anchorage
Palmer Correctional Center,Mile Post 58,Palmer,AK,99645,Matanuska-Susitna
Wildwood Correctional Center,10 Chugach Ave,Kenai,AK,99611-7028,Kenai Peninsula
SEARHC Wrangell Dental Clinic,22 Front St,Wrangell,AK,99929,Wrangell City and Borough
SEARHC Coffman Cove Clinic,NaN,Coffman Cove,AK,NaN,Prince of Wales-Hyder
SEARHC Excursion Inlet,NaN,Excursion Inlet,AK,NaN,Haines
SEARHC Mountainside Family Clinic,209 Moller Ave,Sitka,AK,99835-7142,Sitka
"JAMHI Health and Wellness, Inc. - Midtown Clinic",1944 Allen Ct,Juneau,AK,99801-9598,Juneau
JAMHI-Salmon Creek,"3406 Glacier Hwy, Ste A",Juneau,AK,99801-7251,Juneau
Metlakatla Health Center,Brendible St,Metlakatla,AK,99926,Prince of Wales-Hyder
Hiland Mountain Correctional Center,9101 Hesterberg Rd,Eagle River,AK,99577-9023,Anchorage
Seward Community Health Center,417 First Ave,Seward,AK,99664,Kenai Peninsula
SEARHC Juneau Dental Clinic,3245 Hospital Dr,Juneau,AK,99801-7809,Juneau
SEARHC Oceanside Dental Clinic,15 Excel St,Petersburg,AK,99833,Petersburg
Copper River Wrangell Mountain Dental Clinic,Mile 187 Glenn Hwy,Glennallen,AK,99588,Valdez-Cordova
SCF Family Dental,4441 Diplomacy Dr,Anchorage,AK,99508-5910,Anchorage
North Star Dental,201 3rd Ave,Seward,AK,99664,Kenai Peninsula
CITC Clare Swan Outpatient,3600 San Jeronimo Dr,Anchorage,AK,99508-2870,Anchorage
KANA - Mill Bay Health Center,2414 Mill Bay Rd,Kodiak,AK,99615-6654,Kodiak Island
BBAHC Dental Clinic,6000 Kanakanak Rd,Dillingham,AK,99576,Dillingham
SEARHC Raven's Way,1207 Seward Ave,Sitka,AK,99835,Sitka
NSHC Behavioral Health Clinic,607 Division St,Nome,AK,99762,Nome
