Site Name,Site Address,Site City,Site State,Site Zip Code,County
Alabama,Wilcox,Wilcox,Single County,01131,Rural
Alabama,Choctaw,Choctaw,Single County,01023,Rural
Alabama,Greene,Greene,Single County,01063,Rural
Alabama,Hale,Hale,Single County,01065,Rural
Alabama,Marengo,Marengo,Single County,01091,Rural
Alabama,Sumter,Sumter,Single County,01119,Rural
Alabama,Calhoun,Calhoun,Single County,01015,Non-Rural
Alabama,Cleburne,Cleburne,Single County,01029,Rural
Alabama,Jackson,Jackson,Single County,01071,Rural
Alabama,Marshall,Marshall,Single County,01095,Rural
Alabama,Fayette,Fayette,Single County,01057,Rural
Alabama,Lamar,Lamar,Single County,01075,Rural
Alabama,Marion,Marion,Single County,01093,Rural
Alabama,Walker,Walker,Single County,01127,Rural
Alabama,Winston,Winston,Single County,01133,Rural
Alabama,Lawrence,Lawrence,Single County,01079,Partially Rural
Alabama,Limestone,Limestone,Single County,01083,Partially Rural
Alabama,Morgan,Morgan,Single County,01103,Partially Rural
Alabama,Bibb,Bibb,Single County,01007,Rural
Alabama,Pickens,Pickens,Single County,01107,Rural
Alabama,Tuscaloosa,Tuscaloosa,Single County,01125,Non-Rural
Alabama,Chilton,Chilton,Single County,01021,Rural
Alabama,Shelby,Shelby,Single County,01117,Partially Rural
PERFECT KIDS AND FAMILY CARE,308 Prairie St N,Union Springs,AL,36089-1417,Bullock
KIDS CLINIC PEDIATRIC AND ADOLESCENT MEDICINE,119 Stephen J White Memorial Blvd,Talladega,AL,35160-2106,Talladega
LAKE MARTIN FAMILY MEDICINE,"301 Mariarden Rd, Ste D",Dadeville,AL,36853-6245,Tallapoosa
IVY CREEK FAMILY CARE OF TALLASSEE,2256 Gilmer Ave,Tallassee,AL,36078-7114,Elmore
FLOYD CHEROKEE MEDICAL CENTER RURAL HEALTH CLINIC,395 Northwood Dr,Centre,AL,35960-1045,Cherokee
ATRIUM HEALTH FLOYD CHEROKEE MED CTR RHC PIEDMONT,32 Roundtree Dr,Piedmont,AL,36272-5892,Calhoun
