Site Name,Site Address,Site City,Site State,Site Zip Code,County
Hopewell Health Centers - Chillicothe Dental,1049 Western Ave,Chillicothe,OH,45601-1104,Ross
Hopewell Health Centers - Coolville,622 Central Ctr,Chillicothe,OH,45601-2248,Ross
Hopewell Health Centers - Gallipolis,25716 Wilson St,Coolville,OH,45723-8153,Athens
Hopewell Health Centers - Jackson Burlington,3086 State Route 160,Gallipolis,OH,45631-8409,Gallia
Hopewell Health Centers - Jackson McCarty,500 Burlington Rd STE 240,Jackson,OH,45640-9360,Jackson
Hopewell Health Centers - Logan,502 Mccarty Ln,Jackson,OH,45640-7020,Jackson
Hopewell Health Centers - Logan Behavioral Health,30381 Chieftain Dr,Logan,OH,43138-9092,Hocking
Hopewell Health Centers - McArthur,541 State Route 664 N STE C,Logan,OH,43138-8541,Hocking
Hopewell Health Centers - Nelsonville,31891 State Route 93,Mc Arthur,OH,45651-9006,Vinton
Hopewell Health Centers - Nelsonville REACH,1950 Mount Saint Marys Dr # 39S,Nelsonville,OH,45764-1280,Athens
Hopewell Health Centers - New Lexington,14455 Kimberley Rd,Nelsonville,OH,45764-9430,Athens
Hopewell Health Centers - Pomeroy,2541 Panther Dr NE,New Lexington,OH,43764-9081,Perry
Hopewell Health Centers - Racine Dental,41865 Pomeroy Pike,Pomeroy,OH,45769-9473,Meigs
Hopewell Health Centers--Marietta Clinic,106 Tyree Blvd,Racine,OH,45771-5008,Meigs
Logan-Hocking School Behavioral Health Clinic,207 Colegate Dr,Marietta,OH,45750-2363,Washington
Meigs Behavioral Health,14470 State Route 328,Logan,OH,43138-9444,Hocking
Mount Logan School Clinic,112 E Memorial Dr,Pomeroy,OH,45769-9569,Meigs
Nelsonville School-Based Health Clinic,841 E Main St STE 178,Chillicothe,OH,45601-3509,Ross
Reynoldsburg Clinic,4 Buckeye Dr STE E302,Nelsonville,OH,45764-9591,Athens
Tom Cat Health Center,7335 E Livingston Ave,Reynoldsburg,OH,43068-3089,Franklin
Washington County REACH,18500 Jacksonville Rd,Glouster,OH,45732-9337,Athens
Wellston High School Behavioral Health Clinic,10595 State Route 550,Vincent,OH,45784-5650,Washington
Wellston Intermediate Behavioral Health School...,200 Golden Rocket Dr OFC B204,Wellston,OH,45692-9605,Jackson
Danville Community Health Center 12 East Main,16 E Main St,Danville,OH,43014,Knox
KCCHC Administration Site,12 E Main St,Danville,OH,43014,Knox
KCCHC Moore Family Practice,201 W Vine St,Mount Vernon,OH,43050-2457,Knox
KCCHC Walk-In Clinic,206 S Mulberry St STE C,Mount Vernon,OH,43050-3331,Knox
KCHD/KCCHC Main,207 W High St STE A,Mount Vernon,OH,43050-2427,Knox
Knox County Dental,11660 Upper Gilchrist Rd,Mount Vernon,OH,43050-9084,Knox
Muskingum Valley Health Center - Cambridge,33 S 5th St,Zanesville,OH,43701-3510,Muskingum
Muskingum Valley Health Center - Coshocton UC,1330 Clark St,Cambridge,OH,43725-9614,Guernsey
Muskingum Valley Health Center - Rolling Hills...,450 Downtowner Plz,Coshocton,OH,43812,Coshocton
MUSKINGUM VALLEY HEALTH CENTERS,58601 Marietta Rd STE 100,Byesville,OH,43723-9468,Guernsey
Muskingum Valley Health Centers,716 Adair Ave,Zanesville,OH,43701-2836,Muskingum
Muskingum Valley Health Centers,859 N Main St,Malta,OH,43758-9007,Morgan
Muskingum Valley Health Centers,2725 Pinkerton Ln,Zanesville,OH,43701-1513,Muskingum
Muskingum Valley Health Centers,440 Browns Ln,Coshocton,OH,43812-2044,Coshocton
Muskingum Valley Health Centers,945 Bethesda Dr STE 140,Zanesville,OH,43701-1880,Muskingum
Muskingum Valley Health Centers,235 Kenwood Dr,Coshocton,OH,43812-1997,Coshocton
Muskingum Valley Health Centers - Cambridge MAT,915 Putnam Ave,Zanesville,OH,43701-5547,Muskingum
Muskingum Valley Health Centers - Cosh Dental,316 Clark St,Cambridge,OH,43725-1932,Guernsey
Muskingum Valley Health Centers - Coshocton Ci...,406 S 15th St,Coshocton,OH,43812-2285,Coshocton
Muskingum Valley Health Centers - Mobile 1,1205 Cambridge Rd STE 100,Coshocton,OH,43812-2741,Coshocton
Muskingum Valley Health Centers - Mobile 2,2725 Pinkerton Ln,Zanesville,OH,43701-1513,Muskingum
Muskingum Valley Health Centers - Mobile 3,2725 Pinkerton Ln,Zanesville,OH,43701-1513,Muskingum
Muskingum Valley Health Centers - Mobile Denta...,2725 Pinkerton Ln,Zanesville,OH,43701-1513,Muskingum
Muskingum Valley Health Centers - Ridgewood Sc...,956 Moxahala Ave,Zanesville,OH,43701-5533,Muskingum
BARNESVILLE FAMILY HEALTH CENTER,100 Hospital Dr,Barnesville,OH,43713-1098,Belmont
Caldwelll Family Health Center,101 E Main St,Barnesville,OH,43713-1005,Belmont
FREEPORT FAMILY HEALTH CENTER,44069 Marietta Rd STE 200,Caldwell,OH,43724-9124,Noble
OHHC Belmont Career Center,110 W Main St,Freeport,OH,43973-9801,Harrison
OHHC Woodsfield,68090 Hammond Rd,Saint Clairsville,OH,43950-9817,Belmont
OHIO HILLS HEALTH SERVICES,584 Lewisville Rd,Woodsfield,OH,43793-3504,Monroe
Quaker City Family Health Center,101 E Main St,Barnesville,OH,43713-1005,Belmont
Rocking Horse Center,651 S Limestone St,Springfield,OH,45505-1965,Clark
Rocking Horse Center - Madison County,651 S Limestone St,Springfield,OH,45505-1965,Clark
Rocking Horse Center - Mulberry Terrace,212 N Main St,London,OH,43140-1115,Madison
Rocking Horse Center - School of Innovation,120 W Mulberry St,Springfield,OH,45506-1666,Clark
Administrative Office,431 E 9th St,Ashland,OH,44805-1903,Ashland
Ashland Health and Wellness,120 Sturges Ave STE 2,Mansfield,OH,44903-2399,Richland
Bucyrus Health and Wellness Center,309 Arthur St,Ashland,OH,44805-3206,Ashland
Community Counseling and Wellness Centers-Bucyrus,2458 Stetzer Rd UNIT A,Bucyrus,OH,44820-2066,Crawford
Community Counseling and Wellness Centers-Marion,2458 Stetzer Rd,Bucyrus,OH,44820-2066,Crawford
Cornerstone OB/GYN,320 Executive Dr,Marion,OH,43302-6310,Marion
Five Points Primary Care,770 Balgreen Dr,Mansfield,OH,44906-4106,Richland
Hawkins Medical Center,200 Park Ave W,Mansfield,OH,44902-1608,Richland
Malabar Care Connect,2131 Park Ave W STE 200,Ontario,OH,44906-1226,Richland
Mansfield Family Health 2,205 W Cook Rd UNIT Suite,Mansfield,OH,44907-2405,Richland
Shelby Health & Wellness Center,270 Sterkel Blvd STE A,Mansfield,OH,44907-1508,Richland
"Third Street Community Clinic, Inc.",31 E Main St,Shelby,OH,44875-1262,Richland
FCHC South,220 E Walnut St,Lancaster,OH,43130-4464,Fairfield
Good Samaritan Community Health Center,1032 E Market St,Warren,OH,44483-6602,Trumbull
Kids 1st Pediatrics,1390 S Arch Ave,Alliance,OH,44601-4111,Stark
Lloyd McCoy Community Health Center,1821 E Market St,Warren,OH,44483-6627,Trumbull
Mobile Health Van,1977 Niles Rd SE,Warren,OH,44484-5118,Trumbull
Newton Falls Community Health Center,716 Tod Ave SW,Warren,OH,44485-3608,Trumbull
Premier Care Pediatrics,175 E Broad St,Newton Falls,OH,44444-1708,Trumbull
RISE Recovery,2642 State Route 5,Cortland,OH,44410-9393,Trumbull
WARREN WEST COMMUNITY HEALTH CTR,3132 Belmont Ave,Youngstown,OH,44505-1838,Trumbull
Youngstown Community Health Center,716 Tod Ave SW,Warren,OH,44485-3608,Trumbull
Community Health Services - East,1255 W Main St,Bellevue,OH,44811-9015,Sandusky
Community Health Services - Fostoria,1220 E State St,Fremont,OH,43420-4360,Sandusky
Community Health Services - Main Site,502 Van Buren St,Fostoria,OH,44830-1533,Hancock
Community Health Services - Napoleon,2221 Hayes Ave,Fremont,OH,43420-2632,Sandusky
Community Health Services - Stony Ridge,407 Independence Dr,Napoleon,OH,43545-8662,Henry
Community Health Services - Third Avenue,5734 Fremont Pike,Stony Ridge,OH,43463-9507,Wood
Community Health Services - West,605 3rd Ave STE F,Fremont,OH,43420-3269,Sandusky
Community Health Services - Willard,2276 W State St,Fremont,OH,43420-1439,Sandusky
HealthPoint Covington Center,2203 Fulton Ave,Cincinnati,OH,45206-2504,Hamilton
Robertson County Family Health Center,502 S 2nd St,Ripley,OH,45167-1306,Brown
CENTER FOR RESPITE CARE,4138 Hamilton Ave,Cincinnati,OH,45223-2293,Hamilton
CINCINNATI HEALTH NETWORK,1615 Republic St,Cincinnati,OH,45202-6464,Hamilton
CINCINNATI MOBILE HEALTH CARE,2825 Burnet Ave STE 232,Cincinnati,OH,45219-2426,Hamilton
Enabling Servies Program- Freestore Foodbank,1525 Elm St,Cincinnati,OH,45202-6957,Hamilton
MCMICKEN INTEGRATED CARE CLINIC,112 E Liberty St,Cincinnati,OH,45202-6510,Hamilton
SHELTERHOUSE-Barron Center for Men,40 E Mcmicken Ave,Cincinnati,OH,45202-6625,Hamilton
SHELTERHOUSE-Hatton Center for Women,411 Gest St,Cincinnati,OH,45203-1730,Hamilton
Autumn Street Health Center,5594 State Route 7,Andover,OH,44003-9490,Ashtabula
Ohio State University Total Health and Wellness,181 Taylor Ave STE 1501,Columbus,OH,43203-1779,Franklin
Total Health and Wellness at St. Vincent Famil...,181 Taylor Ave STE 1203,Columbus,OH,43203-1779,Franklin
Medina County - Wadsworth,4800 Ledgewood Dr,Medina,OH,44256-7666,Medina
My Community Health Center - Magnolia,2600 7th St SW,Canton,OH,44710-1709,Stark
Asian Services in Action - International Commu...,3631 Perkins Ave STE 2AW,Cleveland,OH,44114-4702,Cuyahoga
ICHC Akron,2999 Payne Ave STE 140,Cleveland,OH,44114-4436,Cuyahoga
Health and Wellness Gordon Square,4400 Euclid Ave,Cleveland,OH,44103-3734,Cuyahoga
Health and Wellness Southwest,5209 Detroit Ave,Cleveland,OH,44102-2224,Cuyahoga
Health and Wellness Uptown,5955 Ridge Rd,Parma,OH,44129-3936,Cuyahoga
Health and Wellness West,12201 Euclid Ave,Cleveland,OH,44106-4310,Cuyahoga
EHOVE Health Center,1925 Hayes Ave STE B,Sandusky,OH,44870-4737,Erie
Erie County Community Health Center Mobile Unit,316 Mason Rd W BLDG G,Milan,OH,44846-9500,Erie
Erie County Health Department,420 Superior St,Sandusky,OH,44870-1849,Erie
Erie County Job &amp; Family Services,420 Superior St,Sandusky,OH,44870-1849,Erie
Kelleys Island Site,221 W Parish St,Sandusky,OH,44870-4877,Erie
KI Addison Road,528 Division St,Kelleys Island,OH,43438-6519,Erie
Norwalk Health Center,117 Addison St,Kelleys Island,OH,43438-6500,Erie
Port Clinton Health Center,34 Executive Dr STE A,Norwalk,OH,44857-2490,Huron
Vermilion School,333 Buckeye Blvd Ste B,Port Clinton,OH,43452-2475,Ottawa
Galion Family Health,136 W Center St,Marion,OH,43302-3704,Marion
Morrow Family Health Center,126 Harding Way E,Galion,OH,44833-1901,Crawford
Family Medical Care Community Health Center - ...,200 Luray Dr,Wintersville,OH,43953-3973,Jefferson
FMC - SBHC Harding Middle School,936 N 5th St,Steubenville,OH,43952-1812,Jefferson
FMC - SBHC Indian Creek Middle School,2002 Sunset Blvd,Steubenville,OH,43952-1381,Jefferson
FMC - SBHC McKinley STEM Academy,2379 Wilson Ave,Mingo Junction,OH,43938-2508,Jefferson
FMC - SBHC Oak Glen Complex,1400 Adams St,Steubenville,OH,43952-2678,Jefferson
FMC - SBHC Steubenville High School,435 John Scott Hwy,Steubenville,OH,43952-3026,Jefferson
FMC - SBHC Toronto Complex,420 N 4th St,Steubenville,OH,43952-2022,Jefferson
FMC - SBHC Weir Complex,1305 Dennis Way,Toronto,OH,43964-1952,Jefferson
AxessPointe Community Health Center/Akron,390 Robinson Ave STE A,Barberton,OH,44203-3659,Summit
AxessPointe Community Health Center/Barberton,1400 S Arlington St UNIT 38,Akron,OH,44306-3771,Summit
AxessPointe Community Health Center/Portage Path,390 Robinson Ave STE E,Barberton,OH,44203-3659,Summit
Axesspointe Community Health Centers - Mobile ...,340 S Broadway St,Akron,OH,44308-1529,Summit
AxessPointe Community Health Centers/Kent,1400 S Arlington St UNIT 38,Akron,OH,44306-3771,Summit
Glenville Community Health Center,6835 Broadway Ave,Cleveland,OH,44105-1313,Cuyahoga
MHCHC Mobile Clinic,11100 Saint Clair Ave,Cleveland,OH,44108-1943,Cuyahoga
The MetroHealth System,2500 Metrohealth Dr,Cleveland,OH,44109-1900,Cuyahoga
CAHC City Mission,7300 Saint Clair Ave,Cleveland,OH,44103-1754,Cuyahoga
CAHC East Technical High School,5310 Carnegie Ave FL 1,Cleveland,OH,44103-4360,Cuyahoga
CAHC Frontline Service,2439 E 55th St FL 1,Cleveland,OH,44104-1501,Cuyahoga
CAHC Lauras Home,1744 Payne Ave FL 1,Cleveland,OH,44114-2910,Cuyahoga
CAHC Men's Shelter at 2100 Lakeside,18120 Puritas Ave Bsmt,Cleveland,OH,44135-3832,Cuyahoga
CAHC Mobile Dental Van,2100 Lakeside Ave E FL 2,Cleveland,OH,44114-1126,Cuyahoga
CAHC Norma Herr Womens  Center,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga
CAHC Salvation Army - ARC,2227 Payne Ave FL 2,Cleveland,OH,44114-4424,Cuyahoga
Care Alliance Health Center at Woodhill,5005 Euclid Ave FL 2,Cleveland,OH,44103-3745,Cuyahoga
Carl B. Stokes Clinic,2491 Baldwin Rd,Cleveland,OH,44104,Cuyahoga
Central Neighborhood Clinic,6001 Woodland Ave,Cleveland,OH,44104-2762,Cuyahoga
Mobile Clinic,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga
St. Clair Clinic,1530 Saint Clair Ave NE,Cleveland,OH,44114-2004,Cuyahoga
FHS - BH @ Edison Elementary School,1912 Hayes Ave STE D,Sandusky,OH,44870-4736,Erie
FHS - BH @ Edison High School,140 S Main St Ofc Counselin,Milan,OH,44846-9735,Erie
FHS - BH @ Edison Middle School,2603 State Route 113 E,Milan,OH,44846-9420,Erie
FHS - BH @ Margaretta Elementary School,20 Center St,Berlin Heights,OH,44814-9603,Erie
FHS - BH @ Margaretta Middle/High School,5906 Bogart Rd W Rm 28,Castalia,OH,44824-9714,Erie
FHS - BH @ Monroeville Local Schools,209 Lowell St Rm 213,Castalia,OH,44824-9332,Erie
FHS - BH @ Townsend Community School,101 West St RM 340,Monroeville,OH,44847-9797,Huron
FHS - Sandusky High School,207 Lowell St RM 212,Castalia,OH,44824-9332,Erie
FHS - Sandusky Middle School,2130A Hayes Ave RM 152,Sandusky,OH,44870-4740,Erie
FHS @ Western Reserve Elementary,318 Columbus Ave RM 129,Sandusky,OH,44870-2616,Erie
FHS @ Western Reserve Middle/High School,3851 US-20,Collins,OH,44826,Huron
FHS – Water Street,3841 US Rte 20 E,Collins,OH,44826,Huron
FHS Behavioral Health - Hayes Avenue,620 E Water St STE A,Sandusky,OH,44870-2994,Erie
FHS Norwalk - 265 Benedict Ave,1912 Hayes Ave STE E,Sandusky,OH,44870-4736,Erie
"OVP - Wheelersburg, Ohio",6276 County Road 107,Proctorville,OH,45669-8867,Lawrence
